@RELATION 'my_relation: -C 17'

@ATTRIBUTE 11 {0,1}
@ATTRIBUTE 10 {0,1}
@ATTRIBUTE 13 {0,1}
@ATTRIBUTE 12 {0,1}
@ATTRIBUTE 15 {0,1}
@ATTRIBUTE 14 {0,1}
@ATTRIBUTE 17 {0,1}
@ATTRIBUTE 16 {0,1}
@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 3 {0,1}
@ATTRIBUTE 2 {0,1}
@ATTRIBUTE 5 {0,1}
@ATTRIBUTE 4 {0,1}
@ATTRIBUTE 7 {0,1}
@ATTRIBUTE 6 {0,1}
@ATTRIBUTE 9 {0,1}
@ATTRIBUTE 8 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric
@ATTRIBUTE att6 numeric
@ATTRIBUTE att7 numeric
@ATTRIBUTE att8 numeric
@ATTRIBUTE att9 numeric

@DATA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,78.5060084665899,59.49066833960797,57.00465347880682,90.20779818110117,48.81006206508063,109.61000437935783,38.93717728744612,13.161757179494117,89.23323939493069
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,108.42798359175364,84.92659708749815,101.26266211192821,114.18499233452823,99.82775482788136,112.35305493287764,99.15634667530881,88.17885535314528,88.77168077202688
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,99.9232991196008,97.86613993774125,103.13777694896277,96.41702101096406,112.44792631753427,115.0182142886531,83.91135008106676,89.52370032137252,82.82190869469774
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,103.71770882837212,98.22186897133726,89.55866651537805,97.53684141298237,106.57456737239981,113.56915959141688,108.32746653370003,80.65682248818662,114.16869348952446
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,97.94886470092749,87.1169879876643,94.2766858778055,112.06951841302863,100.05384840511138,122.70041444344939,94.14999340297342,104.33780370740145,80.56267924720522
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-101.85499030097091,70.58427119309651,42.72003599464716,129.9057165823187,107.66999952090822,55.89264716091895,-38.37084779780169,52.8127081512649,-9.900006304821076
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,86.86660735810923,96.6902193794384,91.53525953664243,91.72026161106199,90.75322925926503,95.32445068398482,92.42933461485063,96.87733779650131,85.82570875587817
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,84.73985161677841,90.13546570404539,92.6726577209708,111.164702603564,101.54832895333769,103.32258599336811,96.3705623439898,107.48530067330448,93.67436353538227
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,113.57574482886626,132.57542958476262,108.21172488112241,116.60194131331212,113.73617262184914,89.2988864712415,103.18063304686515,120.86285877691141,124.02018881045987
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,92.41849200111226,117.3806654580703,104.20491150799273,95.67861419507774,85.54774033809724,89.42292427302073,102.97813496985383,90.39018244067525,98.77854355078736
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,85.12761501217047,102.64208735050032,93.81123092009314,91.77900785347745,112.00723003796874,119.18188963021387,95.92238287593389,90.76823662524518,112.91069753214319
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,106.74464725831733,93.37123207686524,98.61564114204414,115.72984744340611,95.41244994360568,104.09765878016273,91.73700223080758,118.25800971129344,118.2349856712004
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,95.30422288119868,102.67003756928229,92.40592458095847,89.81857515924257,108.96817212283565,124.15865989550453,94.88713410785506,105.12938597156929,89.1739132485263
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,88.85723707477337,101.93258796108874,75.46577401032879,87.84717064933162,95.72215891711316,88.42954589732749,74.85571616718615,94.77549769505903,88.96017423891651
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,119.44800319157528,63.621744374712435,95.6698568799749,90.22998979173595,79.05724783347155,125.51369253432311,71.02880983820224,102.89771999898163,100.49855781448647
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,101.29849724996588,117.3640967912836,80.13841475779975,103.19735777462202,104.90262279442585,115.96062566967565,83.12160085564012,96.16230488115944,82.68418319948627
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,95.18307776070309,86.00781468750225,90.86833321942792,89.34429720616103,105.95384804844474,92.35404568104022,95.07735792526718,123.14793733767092,108.39041224317836
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,88.31306901068422,99.81142069151609,103.0084084549613,95.17788698278896,96.66301266323345,92.80874456341189,98.68667538426992,84.20342105055639,93.50533183800398
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,98.14432325571225,84.00121139511602,89.02923633797856,101.57385992960413,101.0486232406631,102.00693345481979,113.38207633441436,93.06457020463036,95.54692558459926
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,111.18814996642362,111.72790497644284,107.13365221478442,105.04009553983684,90.20739360379945,106.01645432019258,103.2429815764845,106.1548033888833,104.87731867110702
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,118.63804161910805,98.37407419599468,99.11415930636761,93.09743656953205,97.93196245583621,86.30082673118807,103.96124515111585,87.3683344912302,87.6146128239929
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,90.19673432020815,100.90906964860717,86.28705844145281,106.08472766084682,101.62788436548473,100.24521688436614,94.84856097897446,90.62401839207584,110.49013358511404
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,118.4770266837448,102.30757954590084,94.83588283270835,115.39611323092966,96.04313254903109,130.2708359484628,137.99865339689546,98.43409082810538,98.31654991466425
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,109.83574906424144,101.16997870215219,113.6458900322373,110.69725006380031,116.29962617284806,83.76378158437616,99.52533991246099,108.91318683410307,104.37488687626973
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,99.91430597087503,104.70173715779599,96.81943143151037,94.60523134835366,93.32392253091304,101.50229563922962,108.78449816478599,108.80215747520532,92.31536105956133
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,64.66448388597598,108.59781193469792,97.1248256449827,99.55002496935612,98.63259709960826,79.20212608933343,97.87446320599119,103.64825176321378,104.38030484585208
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,86.5056547774438,97.22695454119506,94.87428058686575,107.69116061042452,117.48336477902036,104.77699249802426,85.9938714997184,92.64039614074605,112.88733567176078
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,98.29056935813678,115.47917852995097,116.92353687294822,106.12044737977739,107.41219396043354,90.02351549502912,97.59811837877253,104.30308338269309,120.90891428799658
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,102.10429428054921,82.30643983801072,122.67272997264482,98.42543221697512,107.18358334480976,108.93309762385461,100.49377358530799,115.3729769143098,105.70634260128419
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,69.39023914939165,63.35204789144307,85.80950636608677,114.29143438602762,102.06454217980043,85.29714509251419,107.96715531879865,84.95012099052937,112.94114022729472
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,93.9447190085198,127.6350563892131,90.15031578059617,103.58120075812002,107.58716947634265,89.61321418983852,72.66760894678293,113.56324130840486,109.60259962471218
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,82.73918658494938,104.3433680329018,96.37964711713357,104.64157094112609,93.75542025203546,97.19614426562114,91.56750160067963,99.10089703987876,92.55126222503763
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,99.36044233718997,95.98302751196354,102.14675127251255,93.2986280996229,108.20842100997233,113.33972421771139,119.32077895722652,98.69724698664132,99.48747182337254
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.86019939680055,63.6857956598823,-25.1578281001606,91.21901830511773,25.950015353678005,75.92315988035165,80.57784456699035,127.33936340011222,98.16714526196212
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,95.20961363811067,92.32437754457025,101.73322615234177,93.31206410667671,88.45149561383997,92.78755546262869,98.85112307489473,113.61325428008749,106.92616843354854
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,86.32319857706877,98.38592013433133,116.62081775083902,85.79972799459355,82.50882944989793,108.45529809889122,108.70614432779107,102.88349533092303,99.35717624898037
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,119.36380579669395,95.6083426598653,104.83782340894409,92.58163741829918,100.15404483094669,96.13600889683302,106.79034554866254,103.78646412783564,100.48845921435428
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,102.22056672065447,98.15941891295415,78.03608308172012,100.25625185264352,95.90757695628815,91.65867621953697,87.82937465480532,97.2343239383509,85.44665464944387
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,119.23907075229558,115.04742097975358,86.88794270816841,111.46509975921958,100.87837989483936,111.6437105510941,86.53795265153302,108.3150205632629,89.75926946791309
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,117.77296600925311,89.83390764750648,94.3163310048647,104.49693258495083,87.99332832252004,100.00765053017936,105.90392418699729,101.50503129553455,108.07107930195852
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,100.70292600947788,94.97754384888303,95.8967560028822,96.08881975987599,111.22223828549114,96.38751248326665,102.54161459806551,100.10236761231329,96.8970916421723
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,110.14080083631254,83.92731989532687,98.11480508464268,126.99204279195578,113.28560119624383,108.91184035062398,99.64510402667845,111.40780007883251,109.39449426127538
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,83.37860049748208,99.10576305012103,95.67153505915228,84.98370514257849,112.57457480526593,113.21762703692167,98.90046601624766,98.40634193707011,113.14859331793447
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,102.00467633847065,88.16977497015006,90.21190841523732,108.67680828479668,106.205835118652,83.91887421240085,96.44608342334793,85.1282192392336,88.25416363777698
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,110.48050839415822,105.03534078584923,109.90956301852414,104.30394820543725,97.79836969553139,107.90232906171506,114.676414491875,98.00226399050746,105.89154196443026
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,97.51231703961231,90.79106677006044,96.27654322443848,87.02087751713988,99.29696064698867,109.27730437366989,95.01111182455988,87.13571596146083,107.4175600624489
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,102.11135672932471,83.21551740076532,103.1353742777761,103.43403372456532,85.4265493559744,112.070768426152,90.27804276157153,109.81465837073463,104.96875847018552
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,109.31344011750662,84.16234710049947,87.18885537294642,87.01574282446116,86.35924661349776,94.39301714745712,91.62726894440189,107.33749632388029,90.35302527380117
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,119.84705057504391,104.14807519324592,117.9841406268978,110.89472742605979,103.75846688066856,84.93692020984031,96.75145613939813,99.59973809307219,112.45587505858794
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-0.5035483817776445,0.03292205798238257,-11.301704628095607,-2.539613099723688,17.8011012909107,17.309146597562336,19.81507834204038,13.464233187939163,29.85756070593987
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,98.44652223817653,107.04975564100832,88.00181106668316,95.39185394882487,81.97521568070033,108.94126861581168,97.13706510343793,99.16402443491619,95.0850124673889
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,132.62973188989406,113.56314311638468,99.60759033866273,103.67449088095131,108.64654686368405,97.94202111576398,97.14961458785447,93.37550563251229,97.99493456840017
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,92.11015349778995,96.93817464087286,79.38975639967538,108.29221181252551,103.35886859905511,101.10746441259171,99.62707612373099,86.9850055289803,89.43256812642657
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,98.25126121242417,102.19247265607065,97.55410815694167,101.55158100761126,106.60409455155775,110.57739330522965,103.13879647670421,92.62185579156844,78.42658027829887
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,86.44336920293598,108.59118394043719,105.58548364826568,114.13640102201494,104.57510115792647,108.86482108296764,80.3808369151746,92.67774511584015,100.48662910890398
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,113.30749956227737,112.80857508222084,102.72088835389133,76.95742719263998,98.4631903637163,98.56108847983137,101.66874819746094,85.93885245145036,81.3116091653798
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,121.9179696607819,100.96529789956861,94.72733098226108,113.89526682136656,118.66561378144729,91.05175669836693,91.76174983841796,97.09041304296223,91.36731286624496
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,95.26675650665827,118.21738105472284,113.60604458390034,96.60028440382098,115.26652471187414,111.35068674542268,99.9983216110419,83.61705811361233,97.81988312531611
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,104.9477498021391,93.72600533416616,97.79865396082954,96.619730218732,105.73487171835718,72.17786461323374,101.39064078052421,104.57531929651753,93.43697887235926
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,93.99705206431038,109.98882734961867,90.3648944766555,104.68827433545505,102.66699811993306,105.4461993827007,85.94268920129876,116.96123929917499,83.00075340939512
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8.920034277810352,99.50364345254837,-0.38624288870823165,50.43822672568675,105.58583350079093,52.70513814842447,44.79075904591712,73.37392706401488,81.81353982722348
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,106.32596928098052,110.69541922204517,121.06437925478973,79.07539198441573,93.79000365072332,102.36296183284358,102.87073466245602,112.78925369971594,96.7396891588534
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,95.46086634109156,100.69589525380472,97.87389325137272,102.72820990763017,117.2805537792588,107.6895078283076,111.77053212890945,103.7786326082139,95.19352141507719
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,97.81391219476217,107.07607626831856,119.17857806088483,100.7951658739428,89.8462567587955,113.55565303541809,100.79123274750762,101.26748587028021,97.78152655482842
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,82.68858321448603,94.93049226781426,98.73993961216081,100.25291025427092,94.0050868386312,90.21309427230607,106.43167152980077,89.73838517110948,83.15442509586914
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,54.58267074669835,84.26414166867194,59.72809304377005,44.50463388567327,12.748917279150909,82.52573317362447,88.00171525262058,120.43434776230023,24.330653306995686
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95.77217167543427,6.570611719318961,29.537180672540636,-32.37096503211278,10.312589218180797,94.34502426060106,10.313056999827374,86.56642732362442,66.95853361230424
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,106.05085932808967,108.64408804237861,115.27380739676245,98.03157642929197,88.3246765451962,96.19936455356194,90.16079519449842,111.1272052748398,105.00455666673109
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,105.15976889592261,96.75759833082813,106.28740952121586,111.12428223507402,95.10303479008599,113.10162066182154,120.66643729209537,95.63330255592557,103.60340034082046
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93.59378969076674,92.07090050261328,109.95915195360841,100.62400324721096,109.29648023215452,100.37564608688663,113.55569618269936,85.837557255693,107.50122999200204
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,101.91347207887952,82.69308970701762,89.22866939701628,94.25190855184411,93.21749966117913,97.04081224882071,77.36030221439006,112.26605678312691,113.64762524426803
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,92.36323268452543,93.71366569154793,86.29528418133614,94.53929796423569,103.04841431830638,112.12147723536341,124.12614531434498,110.35512498582915,88.02217842634877
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,78.53989028639667,84.43401273488473,95.09489963317507,92.07956949261887,93.84740547216538,104.88976165929432,88.14348372295217,91.55042816253462,78.00397985115836
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,101.37634072997248,98.75733608049266,84.39724750137273,91.71098991746636,102.12060797731272,94.57538961968375,85.22325974512087,111.45717925167341,94.73769865255596
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67.37740085771892,64.24002889359632,48.337639233304614,27.01549829479831,109.42039717577387,108.48572226470199,112.26366210009044,41.691329428874695,47.58121602335629
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,19.054011061837542,15.746744609130452,1.0251343888911553,27.242960252841094,3.7824368910275394,-4.2744810025442135,0.8679057675846931,27.426218581399894,5.016834833179791
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.98891491100007,111.26964025544734,98.92384830035034,97.74593197640965,106.088541190193,67.99841245559085,90.5809138428718,108.4415156633039,97.30262769181209
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.529483057350696,45.19264380461778,-6.544664882229725,105.18366203283274,85.87447073380704,104.17849997304769,89.47666809737584,150.01329129397956,136.26195583702693
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,99.07534039192203,95.19364067909461,103.57300014796488,104.28754292697172,107.06052368233216,92.86052199974382,85.54208693360799,102.42591648937629,109.98044035201922
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,97.4189899114549,107.5695012055639,102.90743685815175,94.22408097114786,91.90003192180673,97.24062815238328,90.22520725581114,108.72363176800827,112.39696444337028
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99.58593049182875,90.35129972935303,86.71960157741066,85.1903275987072,86.86168835352095,100.11903373167486,105.8393279087197,101.9604941572693,95.25663417646119
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93.68470991001041,110.50836367059559,109.6204417400394,91.95640370877949,111.66668759243113,101.18503456115253,98.39950328065859,88.28136194130606,97.68588667475545
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,123.90326565333558,95.77513577514368,84.24004832716703,124.9378468636445,89.89427138662116,74.73963088779283,106.05396973738748,86.79872215271291,88.86024921289902
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,92.06431025166523,111.63434710776743,89.71662222557046,117.62315983030055,113.92389516617479,90.38728339316967,85.93006367234872,86.73125277043617,77.39041489967443
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,98.20988732387991,86.99365482553209,116.90698126436764,100.30981359336513,102.44380581184154,97.45866627220018,98.64271553784255,107.71136299575005,85.96579064078199
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,17.68982721950451,-4.680624641778005,13.50780814259774,0.922060314343577,-7.405623659444448,-11.188920618536947,-5.768943750597554,1.8290434866872598,-4.22048047797824
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,101.21084874203483,88.34181941418183,91.96776818400923,82.80592847584336,96.40631769062827,111.3206029532081,90.22769824397649,112.849963240205,112.0423561090899
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,102.49904513666957,93.44311201549304,92.93428601462544,92.85919087656063,94.11072075164435,83.8757350929883,108.03869945531268,119.17930812051178,113.09621037008309
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,96.76058639958433,98.8856274339957,109.00528696424897,90.93463499076222,97.33084413602663,96.51696443774503,98.25791195146657,101.70569829929183,106.40317108371664
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,102.64853173802923,98.79326756253181,110.48375271812826,126.40211963908118,124.2578756617989,93.01816060089068,118.34179613572293,72.58728380086865,85.90910430295742
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,103.09403982464741,89.15122487813444,109.94088668792362,111.5449311918508,88.99522861956264,111.55347816936838,105.77321177880681,94.28427287861633,103.99063001372075
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,94.58286308330483,101.67187297369175,110.47508846760284,107.51954714834277,103.77166508187437,84.15731471483315,100.23582630297439,100.61698847285584,91.47951522227035
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,93.55843645188175,98.15143085572895,88.98208100187583,93.15067700442177,113.04625488356419,111.88243016859747,96.55435457807657,104.73986842657833,84.69912037205788
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,118.63455813337947,106.21986225426916,106.34764131450514,91.93863919201922,117.0429172851861,94.57319868217985,94.83650159742946,95.2300405066725,128.4694899006837
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85.82999897118468,86.22063658720543,101.83502821045097,112.637884078143,96.56451710079892,87.67078487302543,86.85956305948616,110.97687071833222,95.04383511165769
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,102.75192573300033,85.69028760346582,101.18152250834012,79.89831208835366,90.07779820994398,106.21593336554979,88.16730792379866,104.75347846178158,102.2614035830713
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,102.11821390111304,92.43343158345841,93.60943787802204,100.81389538772981,106.78937245726888,104.19662940696806,94.5747856178368,97.47747161052683,90.92433955185507
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,86.85257146510907,104.16422350122356,94.71798082784896,81.90828155728563,95.89378930703859,122.71081250303318,120.10534104855782,122.57065523989242,107.21536467072671
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,117.08417712036098,102.20254320196352,82.48139440173841,104.96809674165237,79.351609247762,103.87778249219956,108.97487565244168,100.3754355199495,109.81842572638425
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-8.185234031316249,21.11142507205966,18.017411575503285,9.677834840709345,10.349804020005179,-2.039499689532377,6.607007369336917,13.394301346385692,25.019595925207476
