@RELATION 'my_relation: -C 7'

@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 3 {0,1}
@ATTRIBUTE 2 {0,1}
@ATTRIBUTE 5 {0,1}
@ATTRIBUTE 4 {0,1}
@ATTRIBUTE 7 {0,1}
@ATTRIBUTE 6 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric

@DATA
1,0,1,1,0,0,0,47.32794260623292,47.65223216094826,56.46892060381343,47.06655336717862,51.69229083835923
0,1,1,0,0,0,1,55.14525240311794,57.13702491660855,53.837589123024095,54.75525493859014,52.45404478817282
0,1,0,0,0,0,0,54.326090388346245,50.921906574279745,57.280784043465005,54.31554718564464,51.877205578967484
1,0,1,1,0,0,0,48.03747605094139,49.505365683394345,45.334837797570884,51.69807161641518,50.684391738077366
1,0,1,1,0,0,0,52.23382559839735,47.8520644314212,49.36387479455789,49.93660036154987,45.6960573785959
0,0,1,0,0,0,0,50.59595724479236,51.00485485098724,51.086908377929646,49.11874684004329,53.61241847085818
0,1,0,0,0,1,0,55.26627277068229,54.41743169676994,49.37178841650133,56.980616051114524,51.64143503050953
0,1,0,0,0,1,0,49.016815300426344,56.884744514771036,57.03437551253829,51.860308765855166,53.001060609586304
1,0,0,0,0,0,0,54.17060421294522,50.14740670825707,45.34901549847783,49.300727207546714,47.41687484322743
0,1,0,0,0,0,0,54.864662137119026,51.562139942678314,57.481131201029164,47.30393835789616,56.745207792558745
1,0,1,1,0,0,0,51.581894221149554,50.69321425475126,45.798837695889205,48.720708368736545,50.26797790423979
0,1,1,0,0,0,1,49.77171937872706,51.52018498742123,49.1781222678257,51.05404172225233,55.98247010671642
0,0,1,0,0,0,0,49.3908442729725,54.02948742591016,51.21733079196509,52.909739823206166,53.10199258765089
0,1,0,0,0,1,0,49.42728690209106,58.042407155925105,49.96849242821638,48.45262960307254,56.430813385473584
0,1,0,0,0,0,0,46.6284529679468,56.993837424356805,54.110208992484644,53.93139146263542,52.8932685126367
0,1,0,0,0,1,0,48.1762460686223,51.8505923820948,52.699540284453285,56.10794543135858,56.10531367425322
0,1,1,0,0,0,1,51.298162048447296,54.450672197928206,53.09949582253516,52.79029149312246,49.73616814123804
1,0,0,0,1,0,0,53.55074148136798,46.942435528324516,47.48872441463374,54.396817792206285,50.67379685610953
0,1,0,0,0,1,0,53.96982126766739,51.725696208524035,50.793644264569004,48.06870956501297,49.28873361104548
0,1,1,0,0,0,1,52.22734195797729,51.31984903223081,52.644773696327384,53.55518183903868,52.620663495179585
0,1,1,0,0,0,1,54.00277515504057,57.542440969735374,52.01757287803615,51.966508014690056,54.36177613967495
0,0,1,0,0,0,0,48.72933551173167,47.927171915241864,59.40725935142569,54.388629677395116,51.02768355802556
0,1,1,0,0,0,1,51.322494349807435,54.91733694592681,54.21902412611865,48.95727423773914,50.30555014969279
0,1,0,0,0,0,0,62.646947103060064,57.24326837309746,52.59519451549496,51.22945764245939,54.185909766709436
0,1,0,0,0,0,0,55.12575284139129,55.58632357253048,51.7887438684992,53.46215314000062,55.46174375401697
0,1,1,0,0,0,1,57.75755686933783,51.895984811647544,56.56235189799616,52.101430095636566,51.09908152797989
1,0,1,1,0,0,0,45.086171057807114,44.06538985809186,51.34744915162166,46.10834757691716,53.508780012942964
1,0,1,1,0,0,0,45.97598298091561,50.32307214388109,52.560924722461685,58.45182567238699,47.3431383050813
0,1,0,0,0,1,0,49.74469427674174,55.02412738618686,48.50838627450405,49.70641566231965,48.38669626273101
0,1,1,0,0,0,1,53.711023275294025,54.11070179007584,50.6630292312044,60.31575376410223,52.32494166521725
1,0,1,1,0,0,0,50.22986240196141,46.830950394461475,50.13412389365625,50.61180292647414,48.48984949867998
0,1,0,0,0,0,0,52.108446064098636,49.253484026958404,54.285333610935595,50.34050119997307,49.81632838222615
0,1,0,0,0,1,0,55.31232639402055,52.373695731293544,54.95142698929153,48.74866814612921,55.305559728780864
0,1,1,0,0,0,1,49.437902525607235,51.92706579841602,49.278659951363935,53.66009238469612,57.52717495403691
0,1,0,0,0,1,0,49.351980931200906,50.10010007392023,50.03291104037198,53.47240449167926,48.0299551936178
0,1,0,0,0,1,0,55.54352769246558,53.65044837345976,49.20527453189376,50.28951825160248,52.61336660568477
0,0,1,0,0,0,0,50.2672006382133,51.42974810641702,47.2860473372126,52.698465173303795,49.81323146100036
0,1,0,0,0,1,0,51.898660891420306,52.34194795263213,48.50175358763966,48.46280649977762,56.716337425815745
0,1,1,0,0,0,1,51.96744982990901,56.058939948756084,53.47576825759794,53.93494152954756,49.27757231271736
1,0,1,1,0,0,0,50.5125328158622,51.139112912029425,50.219314506442544,50.10791219931689,48.81133618233375
0,1,0,0,0,0,0,52.018194908065034,55.386934734229136,53.479260720414636,56.534414578985306,51.871808001502615
0,1,1,0,0,0,1,47.31438368850337,50.4877635130513,60.23947261381831,51.56604647415023,48.75384067783276
0,0,1,0,0,0,0,52.143320772131766,54.31390297026976,48.53727960369955,55.100050533039294,48.20665269422986
0,1,0,0,0,1,0,57.87520211798024,54.10801834652152,57.75836979464491,56.228162640960676,52.65190076245953
0,1,1,0,0,0,1,49.08302316183269,59.12848343810124,55.817377978538126,54.03613654309583,57.88610349912367
1,0,1,1,0,0,0,49.88866135187608,48.09036997812401,46.68992350710632,50.632725021608465,49.43482298855512
1,0,0,0,1,0,0,53.53162623828502,52.19050965996405,51.635248093273574,45.5220742172643,50.881901167053186
0,1,0,0,0,1,0,54.691153840704516,52.28322679606374,53.40440109586056,55.62751332414407,54.72680467419428
0,1,1,0,0,0,1,56.32900888667551,59.209427630409444,56.07782790147771,56.801926589913556,55.73077191304775
0,1,0,0,0,1,0,51.324253115254784,52.638442736358094,55.96009386205196,53.12598594650635,51.2126124178709
0,1,0,0,0,0,0,58.02460025020523,46.987994039235204,49.27409571323468,48.90440137667693,55.68514548907057
0,1,1,0,0,0,1,57.532343870888674,51.67134038899459,50.47218373482541,50.59636161028421,48.42619302076891
1,0,0,0,1,0,0,54.61696084770021,44.95013973944783,51.01233835825308,48.33940011577351,48.963493662463506
0,1,0,0,0,1,0,53.05500094566572,48.147640619346184,56.839761534851924,53.6464878493893,55.418659995399594
0,0,1,0,0,0,0,53.35804755223134,47.943901679318564,49.70013783151842,47.06811566425153,49.91959676665676
1,0,1,1,0,0,0,49.24743730864501,48.466251483482644,49.47691902753633,52.370801434762015,47.66093751543923
1,0,0,0,0,0,0,52.28069367282401,51.07559222087416,51.91212563746719,52.24479419421069,53.64842299712275
0,1,1,0,0,0,1,51.86499735173941,54.68859176928065,50.748468082521185,55.382802800976755,55.554333086636674
0,1,0,0,0,1,0,51.59104158012908,57.41100144793137,50.166500040291346,50.717891603613246,50.10513364466751
1,0,0,0,1,0,0,49.940979396096154,47.63994798632435,54.16828124241043,53.797199526632525,47.91342237724462
0,1,0,0,0,1,0,53.51655474020214,48.530935045494246,53.636003028851505,48.07040936454096,52.525304814583585
1,0,0,0,1,0,0,46.27439799400021,46.36836088479111,48.624965090212,46.21369626036736,47.109574982105855
0,0,1,0,0,0,0,51.22260197488759,46.85003994962804,52.12411176185899,55.085378977595006,49.72372298125435
0,1,1,0,0,0,1,58.12886956553666,50.41300888140017,52.05187371626114,54.53337857556309,57.62236406604883
0,1,0,0,0,1,0,48.09420174900227,57.037614609213854,57.91829449007955,55.849886634470934,50.94937401586712
0,1,0,0,0,1,0,54.56134090446096,55.46205093852673,53.63598998074963,57.93175985330301,47.86154683102329
1,0,0,0,1,0,0,46.74659291326189,52.90144678677907,51.9593388389575,49.77556567747588,52.282800144162714
0,1,0,0,0,0,0,53.820322140864675,49.9951499495078,48.21997651555337,51.435938819227076,53.87416248282139
1,0,1,1,0,0,0,45.88701599269279,45.48706815203218,48.57572174274882,46.80366309264264,49.375490555878876
1,0,1,1,0,0,0,52.10261713021169,50.67072320002245,49.85430878512069,53.694814271349664,46.30058820911036
0,1,0,0,0,0,0,50.81538244142688,49.526412850732115,54.05869891932679,47.66401441330658,52.41422106761551
1,0,1,1,0,0,0,47.67136318505715,49.37243000631943,50.35289195848879,51.5245697820118,48.46734836819034
0,1,0,0,0,1,0,54.81151575105813,57.904391021060924,57.208676884678326,48.86175040275837,48.64396161450311
0,0,1,0,0,0,0,58.36114546846364,52.462447285513335,47.59965173705264,58.18034122659625,50.16223945866915
0,1,0,0,0,1,0,55.95373876776898,52.7967168971925,48.158487665421866,50.92607915661463,56.19334501688321
1,0,1,1,0,0,0,52.5970917560422,54.20820072974517,45.970227774962225,45.33009223303295,53.76955730963476
1,0,1,1,0,0,0,46.69562813523215,54.071370507552004,47.01495726394606,48.17148662162644,49.02235667464187
0,1,0,0,0,1,0,47.90964689226819,54.69477000602197,54.47299384584386,56.93804674027333,50.65238196733157
0,1,1,0,0,0,1,51.2074833398106,48.77353035842667,57.1314023808658,51.059649499631675,56.18075751785897
0,1,1,0,0,0,1,51.363392665581856,50.11253544888904,54.297758587669726,51.31596584326461,52.18745024643347
0,1,1,0,0,0,1,56.74215660163872,50.70618678609281,48.75346705374474,54.762073945056684,55.52297564361125
0,1,0,0,0,1,0,51.94750973847194,57.91151812956297,51.95674451761371,56.866939176300846,56.26375602974645
0,1,1,0,0,0,1,47.70810049732877,51.68639515382097,58.96533848276926,49.60097995396206,50.16740158144458
1,0,1,1,0,0,0,44.627556801436,50.83167064337906,50.39128838374328,47.301563574055294,50.63567080041915
0,0,1,0,0,0,0,50.7804063778509,50.76897503071597,53.24860607777352,50.35368875423724,54.772890780021214
1,0,0,0,0,0,0,53.07171288989417,48.45469927798864,47.95851459011829,46.615104014767105,47.14121486296875
0,0,1,0,0,0,0,50.72901556397171,52.57427912503333,51.58947990231877,52.70414585127869,55.117239148713864
0,1,0,0,0,1,0,52.00015057080857,53.46559422510963,57.67891064718584,55.07483100449514,49.11395110199166
0,1,0,0,0,1,0,55.474386620227556,49.51435819591982,55.06143437785753,52.04401663672452,52.430275874355175
0,1,0,0,0,1,0,56.50862346061611,57.2310727401083,48.54777247851382,54.09670259402623,50.10171299578422
0,1,0,0,0,1,0,52.41874105017281,54.489714982828374,54.15879969722747,58.18564975147912,54.74115169005436
0,1,0,0,0,1,0,56.334599036020904,55.65489929942931,56.750092286054816,57.02854354460437,56.57834301626862
0,1,0,0,0,0,0,47.33019441331652,49.03684526612507,55.404540926430606,55.06737893009606,52.940589286096206
0,1,0,0,0,1,0,53.767319451802734,48.02622544561772,53.0717833485274,47.86738800450721,54.728446894889736
0,1,0,0,0,1,0,54.650906422852216,55.70987740578546,56.48988669223225,56.04822527106111,57.60424782364005
1,0,1,1,0,0,0,49.09477999229574,51.023379299009115,50.042269335639055,47.213759195482545,46.659168576566394
1,0,0,0,1,0,0,47.34732990227432,49.97409983740714,46.8716750365031,49.34219334938715,52.2157428947537
0,1,0,0,0,1,0,53.94361958971134,50.450759155955005,49.90940791744557,53.3230090532455,51.34133010878415
0,1,1,0,0,0,1,51.425743751245875,49.91849705853367,53.74742145638113,60.89609972760193,49.10591988415984
0,1,0,0,0,1,0,57.01174358562912,52.60993846595434,48.44428263164627,51.20942335662234,53.889695647720565
0,1,1,0,0,0,1,52.201076349152956,55.3896567887412,48.04121931485672,48.1034839026412,51.2194472682041
0,1,1,0,0,0,1,53.563561404836896,52.01001387875094,48.81959306054793,56.4191810308019,57.87309158617356
0,1,0,0,0,0,0,49.69212718123707,50.11173905270628,53.2757863257296,52.61102889763196,56.048461384857
0,1,0,0,0,1,0,48.93375521458839,54.27469872921,57.7576186089543,51.43063587095508,55.57668803952826
0,1,1,0,0,0,1,55.01886009072986,56.83707449532786,47.98202930705513,55.54179733329346,49.82155205067046
0,0,1,0,0,0,0,55.21643906894833,56.414169215662284,52.01034318250922,48.61636232014448,53.476920781836334
0,1,0,0,0,0,0,55.93668047600595,58.554620270519344,50.730808359804634,50.640885661324894,57.23834135831789
1,0,1,1,0,0,0,52.11478055726922,49.39397008945432,51.561922427952375,50.3321247545737,49.64609059282023
0,1,0,0,0,1,0,47.85405475890559,55.58282804845808,53.894064409992026,53.76612547162017,48.59820875407134
0,1,1,0,0,0,1,50.22687593914332,55.98410022940247,55.085230756466686,50.3998072522854,52.3413560181358
0,1,1,0,0,0,1,54.15965882515879,53.068998547089706,53.04682940319657,50.03514528404558,52.891173064383544
0,0,1,0,0,0,0,57.678730541377746,53.55360189687478,56.82649182317781,54.41643017962903,50.13419699431771
0,1,1,0,0,0,1,49.552445700629136,54.21851989302237,53.54702691300931,51.6766749199681,54.4695482730809
0,1,0,0,0,1,0,55.34338380777435,56.09784806907613,48.31224580825644,56.7269262861752,54.23517646809551
0,1,0,0,0,1,0,52.691513442803995,53.41388772638859,48.564391082018076,53.81283742320266,50.38704296500601
0,1,0,0,0,1,0,57.82850373620442,56.469716627555734,56.477103360274285,49.53354990290955,49.482328669938234
1,0,0,0,0,0,0,50.675813980916864,52.591723823504125,47.894296656196346,49.94747508171611,51.98096473294237
0,1,0,0,0,0,0,56.44088593597218,55.57136533246452,49.39200137890171,54.80379764517646,48.720046213178655
0,1,0,0,0,0,0,63.28425237707089,47.79548436946754,52.82846077584138,51.59555963040443,51.92711678448458
1,0,0,0,1,0,0,51.57824718598535,46.194112162572026,50.44812771581032,52.24067272982295,46.8953001683639
1,0,1,1,0,0,0,49.63078295178698,49.91666459783788,48.8947653160798,44.29453511252214,52.84790840029845
1,0,0,0,1,0,0,47.85367558538507,53.63080155342722,53.39050093584977,49.403959219833396,50.15089377152987
1,0,1,1,0,0,0,51.053780962852734,45.12501078471756,54.11837485694461,55.33884493251478,47.37035206744091
1,0,0,0,1,0,0,44.818416422896874,51.86200972634164,54.43372881584041,54.81316532607292,53.511280549521075
1,0,1,1,0,0,0,53.243496902038345,53.61206212584099,54.366775656896074,50.22572917290688,53.372987714120086
1,0,0,0,0,0,0,54.42033124872698,42.67074616048104,53.01803966809786,47.984295177065796,53.6661787346273
1,0,0,0,1,0,0,50.439668092475166,48.08568688600109,48.77360042329393,48.6804775657377,51.575754765107234
0,1,0,0,0,0,0,49.618627866726314,49.70018065094261,49.59518329130241,55.64066278385658,55.096285835055255
1,0,0,0,1,0,0,49.295463311363946,47.79380760579883,51.66734611378698,55.113382815975626,53.3791150223994
1,0,1,1,0,0,0,52.347575871011756,53.16563056136651,51.68130139982324,53.653675111300956,49.39810317270894
1,0,0,0,1,0,0,50.17633567296284,46.649729616991586,50.927153118943906,54.77047092465786,50.015437215463216
0,1,0,0,0,1,0,53.79342146463681,58.055590152556654,51.88971336338698,56.4715134989083,56.67660985089974
1,0,1,1,0,0,0,53.09440228114039,43.34317352117627,50.459179113521955,47.459157127736646,53.939495994661954
1,0,1,1,0,0,0,51.184619907512264,50.43920166393653,52.51484744757329,48.625586050634155,47.05335269907519
0,0,1,0,0,0,0,54.275654321010954,51.66800443203206,52.145091344000654,46.04125977140855,55.869380571254936
0,1,0,0,0,1,0,48.10366092795661,52.98942770551108,50.63480536224393,57.06463839731502,57.60358829682156
0,1,0,0,0,1,0,53.31500232128357,48.709665983289256,52.733250610252426,53.689859564609726,51.76749367199821
1,0,0,0,0,0,0,46.64131878235339,49.49687346500857,44.787660381851666,51.38006829742141,49.51533359163499
0,1,0,0,0,1,0,49.507453861478815,49.186934628266805,48.80824602158235,56.213921306417625,58.15547109913848
1,0,1,1,0,0,0,48.38528454637106,49.690294033315745,49.184902617245996,47.173017477823294,58.05228486655759
0,1,0,0,0,0,0,46.69697968952192,53.188575745700646,55.652159751399026,56.29098191047719,50.179986141244875
0,1,1,0,0,0,1,47.23645779754311,53.67605181316247,58.891046109973814,56.030932963030224,59.32704675228387
0,0,1,0,0,0,0,51.626043233909314,47.7424258116809,47.15568244683263,54.85861105593193,51.5516784578131
0,0,1,0,0,0,0,51.42765567229804,52.31487789880174,51.895169478444004,51.1711256651233,53.32954479083863
0,1,1,0,0,0,1,50.97410142674619,54.75276226962742,52.04568122095083,53.97570353525174,51.22882408741227
1,0,1,1,0,0,0,45.29307728955835,52.54540468149189,45.13692072750761,45.776259896958074,59.307567608428194
0,1,0,0,0,1,0,51.817835533041396,56.18385000922703,57.141137269602126,54.69986538505205,50.27281565938595
0,1,0,0,0,1,0,56.40299662806913,53.65098575594606,53.04260370803116,51.38871917945861,57.57534293652798
1,0,1,1,0,0,0,49.38137496431784,42.893442018707596,51.4186451564006,49.61645570407607,54.023888531302205
0,1,0,0,0,0,0,53.30734254343307,53.624946472635386,61.01766045515697,49.01195029662411,49.84439312859203
0,1,0,0,0,1,0,54.4594400197514,51.68442973496361,58.014311439348766,56.19459549747446,56.22583483030812
1,0,0,0,1,0,0,49.8769507710616,47.1221384995595,53.132862689845986,48.09059502181998,45.39397607976432
0,1,0,0,0,1,0,55.94593072684193,53.58135897955783,54.75262769158235,53.77874824836617,50.40121733191848
0,1,1,0,0,0,1,48.158802700596084,51.02233551858852,56.15313715275138,54.7587631864871,54.278260981152634
1,0,0,0,1,0,0,48.65916406186423,52.47317620690228,45.01268975428393,46.29174870672983,47.253110700740066
1,0,1,1,0,0,0,52.22745048221014,50.84072477091399,50.042985637102795,56.01172069306433,51.77226370728071
0,1,0,0,0,1,0,48.697092702588385,57.26431399163724,54.09397990958958,57.490313204537365,57.80844684934749
1,0,1,1,0,0,0,46.69004227086432,51.15175648751903,49.48461402387283,51.688181710756375,56.368524296593215
0,1,1,0,0,0,1,53.17611058746074,50.78953785260233,56.170394923722824,56.01042790529955,54.841006080486224
0,1,1,0,0,0,1,51.76238411016064,54.8877752979691,52.48993129987191,51.32321656795959,57.09355207222927
0,1,0,0,0,1,0,55.274183429187026,54.42434716003477,47.83976191638101,49.14940452829771,53.65485265321979
0,1,0,0,0,1,0,56.21323727533342,48.13113083284696,53.53525445390877,49.60544000008978,57.4029009653961
1,0,0,0,1,0,0,48.84279776643826,49.48319208701795,48.28688410126445,46.573560046474334,45.94223670192621
0,1,0,0,0,1,0,56.736769199349744,52.95435418575893,52.410824771002375,53.48010461443869,57.07705446062655
0,1,0,0,0,0,0,55.147300893872966,57.42340103509132,55.91238709805631,53.41358297834611,52.90970149640569
0,1,0,0,0,1,0,56.99001658138829,51.78167124542245,51.50469019076353,53.34140543889861,51.144399009007586
1,0,0,0,0,0,0,49.48507237598107,48.8406948780179,50.30951126545048,51.056011582883066,50.44613412855201
0,1,0,0,0,0,0,53.30401668016528,55.6998226645437,52.187767666839235,60.55124309126175,55.442706838886174
0,0,1,0,0,0,0,54.74123847031645,45.116959394459116,53.96025795954544,50.75728088900948,56.717120818588555
0,1,0,0,0,1,0,49.84352359196564,53.96073110356424,56.81615197408533,54.862724260087056,57.851573146628226
0,1,1,0,0,0,1,52.43122060880743,52.433666038060174,56.282008011713856,51.50435993457783,56.992363987475215
1,0,0,0,1,0,0,48.28101749608494,53.97024546189383,54.68664188255211,54.86791302751825,51.62588371121075
1,0,0,0,0,0,0,48.14747941555481,51.55357675435011,46.05449711084779,53.82481793015204,50.43170104082194
0,1,0,0,0,1,0,57.49759713733598,55.11523040856209,53.33666198483835,56.331089098308624,52.135089410351156
0,1,0,0,0,0,0,51.82348747487105,50.23435682826566,54.61510263095151,57.65802888997529,54.40022870808781
1,0,1,1,0,0,0,49.022412684341425,48.961743652866815,46.827123282137265,51.853049843492684,49.26516842879573
1,0,1,1,0,0,0,52.79071150828655,47.50027491880032,48.70995240760037,52.015344639999725,50.603422471982995
0,1,1,0,0,0,1,51.30115742602522,51.43920535112379,52.79694537594234,54.03572938788982,55.52100067723733
1,0,0,0,0,0,0,51.337190662933644,46.25149646295476,47.60850359076305,46.33301878824774,51.86925909175103
0,1,0,0,0,0,0,57.334401212130345,50.10889298490082,54.85088428000451,54.54908534170141,53.4587108759962
0,0,1,0,0,0,0,49.24714338634633,50.27056339268455,55.26771459076045,48.33259119179645,51.16737810239617
0,1,1,0,0,0,1,56.319928169260585,43.85617982544251,52.12374320940962,53.321210676784546,52.520379577521496
1,0,1,1,0,0,0,45.71531843302521,50.82641885422242,47.24593497182215,54.181554153098475,45.96896548095431
0,1,0,0,0,1,0,55.625008684341445,50.44559658863304,51.62390156555393,57.347552538958475,51.76759691289237
0,1,0,0,0,1,0,48.0135259235332,54.72315323265184,51.11238646717388,52.40954962390992,47.970843935539556
0,1,0,0,0,1,0,52.80314348325705,54.64399256961954,49.14038394377904,48.8448392213061,55.48643787060849
1,0,1,1,0,0,0,52.923852852843346,54.57702284607382,54.162368740488596,56.96054859752248,50.86568973566044
1,0,1,1,0,0,0,48.169834763764364,52.84649730880432,42.736704818374164,51.09449819250014,52.55483105626514
0,1,1,0,0,0,1,59.145504275478885,55.05099823563917,52.37358171074645,48.143827058417685,52.719667332031875
0,1,1,0,0,0,1,53.51523427450457,51.82177977019971,53.315731623935044,53.14216712109317,49.17152124620117
0,1,0,0,0,1,0,51.519689507110584,56.84905621834967,52.75076009702538,48.95179654418499,56.95974973217593
0,1,1,0,0,0,1,53.21433153055453,57.71110494445762,53.17518833382407,52.73537454899333,54.501492568236245
0,1,1,0,0,0,1,54.727339751387845,57.794622622642606,50.94874089077451,53.22322436556324,52.67000040656185
0,1,1,0,0,0,1,57.608376907150934,51.53094504501926,52.49287680662207,48.52578084936438,54.27348300062762
0,1,1,0,0,0,1,50.68628241877394,51.69576495445314,54.4393979040874,53.55310137123689,50.8255768244739
0,0,1,0,0,0,0,51.327967361241825,52.59601960025281,51.99299255092558,50.28889572419591,64.1591196210208
1,0,0,0,1,0,0,48.370921194599326,53.19572533624008,52.75962128125409,51.827388240899346,45.423153158262515
1,0,0,0,1,0,0,47.43670830954813,52.08927179019972,51.37764360362777,51.050121604318875,51.88673510224483
0,1,0,0,0,1,0,48.39601369823644,47.85633638580748,55.67198920518672,54.19088907637575,53.754548326576824
0,1,0,0,0,1,0,52.45111289860503,50.30606860644253,51.386703579606966,51.039347581588466,53.87191700780271
0,1,1,0,0,0,1,51.13305924281065,52.54138465643455,53.68413263056207,54.01114972638505,50.31341205710987
1,0,1,1,0,0,0,44.91535594191085,53.16594251988278,48.50577427105645,48.812346991186644,45.99964335579391
1,0,1,1,0,0,0,51.97594588640581,52.12585094084057,51.25684717488428,46.47411905033918,52.45353220848173
1,0,1,1,0,0,0,54.64643414959666,47.695446436050844,48.17482001790571,48.28500832681703,48.9151758403932
0,1,0,0,0,1,0,54.46162464603143,51.238449915162256,54.781335212782984,56.92857679221207,52.740627656998846
