@RELATION 'my_relation: -C 10'

@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 1_3 {0,1}
@ATTRIBUTE 1_3_5 {0,1}
@ATTRIBUTE 1_3_6 {0,1}
@ATTRIBUTE 1_4 {0,1}
@ATTRIBUTE 2 {0,1}
@ATTRIBUTE 2_2.1 {0,1}
@ATTRIBUTE 2_2.1_8 {0,1}
@ATTRIBUTE 2_2.1_9 {0,1}
@ATTRIBUTE 2_7 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric

@DATA
1,1,0,1,0,0,0,0,0,0,5.85111473649636,3.1036846701592227,7.198257943561069,5.995831884882317,6.430531227271547
1,1,0,1,0,0,0,0,0,0,5.149640673953449,4.5916272176072255,5.583894472599393,4.791865882293517,5.053656525804054
0,0,0,0,0,1,1,1,0,0,8.770043589683162,7.470776296415059,8.880061314052622,9.741625251307031,8.22759646572035
0,0,0,0,0,1,0,0,0,1,6.3291088826510515,6.6074001000156075,6.091896507002925,7.055343422214073,7.845710977127524
0,0,0,0,0,1,1,0,1,0,11.860347700138217,11.190142756923306,12.502831424744485,10.304553816188019,10.296415205287811
0,0,0,0,0,1,1,1,0,0,10.087955688550096,10.067691877887777,7.686597698205565,7.891918468537526,7.560687543686781
1,1,0,1,0,0,0,0,0,0,6.001198553557526,7.055337134395312,6.734998395738259,6.215381124492943,5.126239700591109
0,0,0,0,0,1,0,0,0,1,7.23809159724606,7.927573774798544,6.80137671024781,8.221671763294172,8.479393264190774
1,1,1,0,0,0,0,0,0,0,5.051414710772953,3.09230351605484,3.391049248604898,3.4387952126226473,3.331990459517147
1,0,0,0,1,0,0,0,0,0,2.0913009772059907,1.805741703250563,2.8927140632001516,-0.027514977952165953,2.5036227102971904
0,0,0,0,0,1,0,0,0,1,7.207423363422073,9.535424159658454,8.077918482715983,8.37043697788083,8.205352993312118
0,0,0,0,0,1,1,0,1,0,11.832042775419705,11.673710635709474,8.600793164650437,10.808016102642874,9.341272901810672
1,1,1,0,0,0,0,0,0,0,4.758964861926136,3.8080518529469782,3.503101342929072,2.836100303404035,4.408721223815554
0,0,0,0,0,1,1,1,0,0,8.45921809773319,8.825072753982193,8.817857856716369,8.010075480382707,7.662658760316517
0,0,0,0,0,1,1,0,1,0,9.259015956517647,10.709648677416833,11.600353314099559,9.898086900605923,11.267951650317029
0,0,0,0,0,1,1,1,0,0,8.252936113502303,8.548988061509323,7.976209268488799,7.945515399368784,8.017750042175747
1,1,1,0,0,0,0,0,0,0,3.1953415263951355,2.6466372841280372,3.6814182163036873,3.1661493849272944,3.567314591064518
1,1,0,1,0,0,0,0,0,0,5.638119950650369,5.873956650778382,5.870444301769966,6.188980523731972,5.0236028887880995
1,1,1,0,0,0,0,0,0,0,3.8097146736128327,3.619683979906419,4.3860855407423,4.404223034233835,2.3017803561812453
0,0,0,0,0,1,1,0,1,0,12.0205892781153,10.692521533733373,9.358410059467886,12.004504606614491,10.645619964126146
1,1,0,1,0,0,0,0,0,0,5.649390832327698,6.0106763166948625,7.290934667751008,3.977887925315562,7.33451588628655
1,1,0,1,0,0,0,0,0,0,4.954632800570147,3.9631890118726263,5.8919137524450385,4.715789620160666,4.628778002625126
1,1,1,0,0,0,0,0,0,0,5.082487228264861,4.196896544121963,4.511946480806662,3.5320885661898798,4.749068885663716
1,1,1,0,0,0,0,0,0,0,4.164561590270361,2.8535130423276946,2.9249209066056814,3.46002615048695,2.6563254607177953
0,0,0,0,0,1,1,1,0,0,6.179099275340858,9.39841762549876,11.216881061533098,9.345549007705973,9.514560786824607
1,1,0,1,0,0,0,0,0,0,6.664901542176138,4.830266789677968,3.7794703746398426,6.320420506244059,6.861201023427453
1,1,0,1,0,0,0,0,0,0,4.143584227000323,6.039305370315932,6.071601777026058,4.287704161543689,6.684417152404163
1,0,0,0,1,0,0,0,0,0,3.3005677010465773,2.557522048002845,0.26217244203320567,3.7950763727383063,2.2540382473970633
0,0,0,0,0,1,1,0,1,0,9.637427465033097,10.390672192968662,10.372985194918368,11.653536625446417,10.963259669912727
0,0,0,0,0,1,1,1,0,0,11.592821370478237,9.523102682221767,9.30605908867759,8.45510987581316,8.453773904114323
1,1,0,1,0,0,0,0,0,0,5.866457062180482,4.2828732861782655,6.555680901669311,4.726148110443722,4.817065412054393
0,0,0,0,0,1,1,1,0,0,9.967904797213206,8.947369962300613,7.3720454969480285,10.016707222156901,10.062767437910573
1,0,0,0,1,0,0,0,0,0,2.737874210252805,2.4980176869951074,2.7416683050268165,2.3595426853367467,1.8234384654194722
1,1,0,1,0,0,0,0,0,0,6.467427913680094,4.784657556158875,4.94316232239709,5.939947948392325,5.4609883950640095
0,0,0,0,0,1,1,0,1,0,10.56520616478284,10.831066230674312,10.991694984118611,10.147189696139513,9.871961816618509
1,1,0,1,0,0,0,0,0,0,7.506767745604034,5.209398747477879,5.780680969120412,6.131863543843156,4.063107742704322
0,0,0,0,0,1,1,1,0,0,9.796642919256547,8.349976704822236,10.117350552384416,9.726642563676712,8.142482340731714
0,0,0,0,0,1,0,0,0,1,6.189132031453749,5.623830000694989,8.275314301763544,7.963108835332817,8.554570785707993
1,1,1,0,0,0,0,0,0,0,4.237229078520248,3.26469186171408,2.899763251381026,4.246304618750272,2.361523681861736
1,1,0,1,0,0,0,0,0,0,6.642446653667404,5.472783592053835,4.989304112491772,4.394682608051944,6.390770699454628
0,0,0,0,0,1,0,0,0,1,7.32116426745913,6.49960796717508,7.325728276728321,7.356012579315663,6.90305390073905
0,0,0,0,0,1,1,0,1,0,10.061220813730598,12.40017288306169,9.68753754903734,10.846324259457857,10.080833848585247
1,1,0,1,0,0,0,0,0,0,4.560067061324513,3.55240524904905,7.043757607195329,5.907220016839954,5.519315315097248
1,0,0,0,1,0,0,0,0,0,2.4927199123006507,1.4680096895327974,1.8452444523945937,0.5127250238627643,2.949295021130056
0,0,0,0,0,1,1,1,0,0,8.631429641613035,9.466199266637634,10.063643585692626,8.920726007846035,6.851375434747412
1,1,0,1,0,0,0,0,0,0,5.618412956059971,5.280841491097382,5.5106919773441785,7.349052365989391,4.069050749440715
1,1,1,0,0,0,0,0,0,0,3.4131206924259754,3.4997202072787363,5.220075830090689,5.408815993345442,4.443737621398188
1,1,1,0,0,0,0,0,0,0,5.651205462646966,3.728769958590736,2.8759108696055833,2.5585308234858113,3.255423886062378
1,1,1,0,0,0,0,0,0,0,4.336708700610567,3.8099624702998067,5.038748204541664,3.7915966311695315,4.061859338293373
1,0,0,0,1,0,0,0,0,0,2.0907823964093857,0.35126584022357754,1.943369309385237,2.127293661124601,1.214782784864213
1,0,0,0,1,0,0,0,0,0,-0.13943765479282666,1.0567908199106606,3.4232483675091263,1.5716959145560063,3.6444010625297283
0,0,0,0,0,1,1,0,1,0,10.677008444110779,10.29465716197627,10.0867015305043,10.331181804745748,11.866355596627493
0,0,0,0,0,1,1,1,0,0,8.195727123297969,9.083368820060217,8.722583976294242,7.797716522654233,8.503919273829982
0,0,0,0,0,1,1,1,0,0,9.157974507709074,9.637249715453164,9.787996194646773,8.938747650318234,9.69135020465694
1,1,0,1,0,0,0,0,0,0,4.988074997519208,5.294538170513353,6.787949059662593,5.908240321454113,5.0949548007548096
1,0,0,0,1,0,0,0,0,0,2.2362253117973085,1.8390926857721803,4.544986593837883,2.5599225353735937,2.252074329485157
0,0,0,0,0,1,1,0,1,0,12.216380303340763,9.942325483551965,10.061112058041484,12.059388193958963,9.33520640162079
1,0,0,0,1,0,0,0,0,0,1.5277777421133383,2.2345346948660767,1.6709924946748476,2.80007434579501,2.9483336534867535
0,0,0,0,0,1,1,1,0,0,10.450673837787582,8.249518314757069,9.198786337727833,9.91744008172986,7.646636752298254
0,0,0,0,0,1,1,1,0,0,10.1284024000878,10.441535534593756,11.154473167718244,9.16698905531269,8.530293244257605
1,0,0,0,1,0,0,0,0,0,2.552062702278223,1.850781375930618,2.3044245572786854,2.337417948446875,2.9295682861215906
1,1,0,1,0,0,0,0,0,0,5.749457703776383,3.9432271637184595,5.472106140813633,7.629136722618404,5.451994096523876
0,0,0,0,0,1,1,0,1,0,9.43400710782782,8.028045415611565,11.09401397845526,11.4904502392267,10.910106019670932
0,0,0,0,0,1,0,0,0,1,7.06304542047145,7.571286139085779,6.716432818029261,8.184473033835383,7.180917861957003
0,0,0,0,0,1,1,0,1,0,12.122785498872389,10.900157045849785,9.928598868267132,9.224458967310344,9.949880965568031
0,0,0,0,0,1,1,1,0,0,8.083780979367452,9.456555866757308,9.550878826266676,8.213096189159511,8.67489109772027
0,0,0,0,0,1,0,0,0,1,6.453981488892924,7.564496820510031,5.244640633720627,6.866124834417034,7.1191979922767485
0,0,0,0,0,1,1,0,1,0,11.119025584255704,11.775431966578529,11.48087162331518,12.438810657460202,11.307299048412872
1,0,0,0,1,0,0,0,0,0,1.9605833618205688,1.8444502953825515,1.3951172143941513,1.7483797636336522,2.2453633582305663
1,0,0,0,1,0,0,0,0,0,2.1309057346770226,2.1581842380662093,1.164690060928732,2.616776908695831,0.7663415108306979
0,0,0,0,0,1,0,0,0,1,5.941148912654424,8.280334065789686,6.130362352229618,6.850946749853417,7.0415521106684285
1,0,0,0,1,0,0,0,0,0,1.5467781608619453,2.1241406268094103,1.3434813937318564,1.8207264322166632,3.4262359533157927
1,0,0,0,1,0,0,0,0,0,1.0692525570284266,2.4237149325434304,3.6669027892656576,1.5281196671425707,0.6217513681536317
1,0,0,0,1,0,0,0,0,0,1.0566721201237876,1.8189403645194953,1.3168709568489128,3.2017870241895547,-0.5105338161598407
0,0,0,0,0,1,0,0,0,1,6.067044886814358,6.679526781974173,7.677541561328791,7.997991727082636,7.025142010893184
0,0,0,0,0,1,1,0,1,0,11.726496637256146,11.060275338483903,10.612407750067845,11.183022016480864,11.216719587868631
1,1,1,0,0,0,0,0,0,0,3.509476683496822,3.7359246255368435,3.4278030898749794,3.7214960513025757,4.329208577304537
0,0,0,0,0,1,0,0,0,1,7.661482502514202,5.6666601789640545,5.808535547873787,9.277028878141333,7.116872048258917
1,0,0,0,1,0,0,0,0,0,2.495285793353928,1.759215381329933,2.0413584309918655,0.44803001915963425,4.0033118086077994
1,1,1,0,0,0,0,0,0,0,3.498876241804862,4.06863031191222,4.345702956245655,1.9219011777032335,5.630980903357332
1,1,0,1,0,0,0,0,0,0,5.21106527388428,5.045481216712596,3.675328495775779,5.524375255014442,6.2199053497065995
0,0,0,0,0,1,1,1,0,0,8.984483764490653,9.573044691640717,10.477715560697192,8.29374477160358,10.43654211878718
0,0,0,0,0,1,1,0,1,0,9.743351452456272,10.635643891066183,9.518271511674765,9.221184808378997,10.5814991674261
1,1,0,1,0,0,0,0,0,0,6.4740016945507906,4.7972277467802025,5.578179482392637,4.602607010716721,5.237817823753983
0,0,0,0,0,1,1,1,0,0,9.361762528852223,7.716640261288628,8.416828343733359,9.499172270765174,8.27921415313565
1,1,0,1,0,0,0,0,0,0,5.0327331729939715,5.444800987977763,4.332242097897597,6.049970584626519,5.046455211539634
0,0,0,0,0,1,1,1,0,0,7.7692936724492,8.470055227502925,9.772873817670138,11.36319991539922,7.919041981401979
0,0,0,0,0,1,0,0,0,1,8.185376980627971,4.987381787586173,7.6181309887544115,7.6443583433372275,8.213169215978
0,0,0,0,0,1,1,1,0,0,9.203002555864915,9.906612720025336,9.077337559950966,9.664677012292772,9.63529604153877
1,1,0,1,0,0,0,0,0,0,6.038055880757167,5.093602546070308,6.250019704877344,5.402360214699694,5.779441665104098
0,0,0,0,0,1,1,1,0,0,8.845854026951557,10.643886148364706,9.336021973246622,7.000665789811741,11.091251650840157
1,1,1,0,0,0,0,0,0,0,2.8087103507104527,4.406125436206008,3.6022866173385153,3.573968494563606,2.733725954560729
1,0,0,0,1,0,0,0,0,0,2.326218036171256,1.2010356500497066,0.8385234678829541,3.210317747643413,2.481370087955434
0,0,0,0,0,1,0,0,0,1,7.2808167983995595,7.512272651877756,8.172071300749439,7.317514124431752,7.759211759124084
1,1,0,1,0,0,0,0,0,0,5.895882784822565,5.6621831434027134,5.854441906477239,5.867856419847407,5.910969717288362
0,0,0,0,0,1,1,1,0,0,7.615921244533802,9.5649585696981,7.135608809466479,9.006015603968782,10.044327877940884
0,0,0,0,0,1,1,1,0,0,8.650613865393831,8.917475112732937,8.798805835979827,7.5832152082187925,8.210072005921482
0,0,0,0,0,1,0,0,0,1,7.868318586515427,5.32274135340708,7.1473648080981995,5.9624439075221165,7.649734724605645
0,0,0,0,0,1,1,0,1,0,10.051048610687388,12.024066634625042,9.586681128735687,10.375349381359142,11.499550156962725
1,1,1,0,0,0,0,0,0,0,4.962228741833328,4.227370589523834,3.646753497783304,4.566736124261478,4.51326993195098
1,0,0,0,1,0,0,0,0,0,0.21904549466215983,1.5983326749847904,2.301087047320297,1.728323127149006,-0.8265904537002458
1,1,0,1,0,0,0,0,0,0,6.545949752750682,5.186358223586005,6.142176912407589,5.968894591048112,3.874055745545312
1,1,1,0,0,0,0,0,0,0,4.449057339136542,4.355560935962643,3.9430442660978753,4.969644883600811,3.6480560820915553
1,1,0,1,0,0,0,0,0,0,3.9413413777208066,6.700857206234473,4.9750416563866615,3.153370106583751,6.006667572328758
1,0,0,0,1,0,0,0,0,0,1.9886147151113074,0.8139572544149551,3.0238132311650485,1.6896887130907632,1.9472390323288964
1,1,1,0,0,0,0,0,0,0,3.312039377385815,3.752080975226165,3.8445505689393635,2.7222415021712667,5.7633951640824375
1,0,0,0,1,0,0,0,0,0,2.2710707225060256,2.0829332930508038,2.810404214854805,3.2622447754105215,1.6798224847852006
0,0,0,0,0,1,0,0,0,1,4.9522782840577335,7.904112434083978,7.403365980471826,7.110752590561046,5.572427104690858
0,0,0,0,0,1,0,0,0,1,6.305735692616701,6.935724334455891,8.057943107211964,7.068487570364286,7.827340842201525
1,0,0,0,1,0,0,0,0,0,1.1783763257424524,1.1326466842785967,2.135521700145817,2.5975649085779473,3.196468312354266
1,1,1,0,0,0,0,0,0,0,2.9283123314308552,3.6454060084670115,2.7137271354203523,3.016867029118068,2.9496253316998997
0,0,0,0,0,1,1,0,1,0,11.540185317358572,12.142928405503337,12.277316604918033,10.374557219707327,12.009000111444895
0,0,0,0,0,1,1,0,1,0,9.939412490842225,11.134773311442663,10.50772675017354,10.790555085795578,10.073558783512997
1,1,0,1,0,0,0,0,0,0,6.405848213601836,3.9458032916945918,5.33406282264635,5.10153076523135,4.6721126639439365
1,0,0,0,1,0,0,0,0,0,3.432522858325533,1.7639714943947167,1.5908654775726443,1.5191546366466722,1.9332853494068183
0,0,0,0,0,1,1,1,0,0,8.726246335039038,10.179452866709209,8.886184552676122,8.913073053956863,9.675883049931125
1,1,1,0,0,0,0,0,0,0,3.894932977368266,3.565928668368353,0.552029921084769,2.562387915946497,5.234008987993423
0,0,0,0,0,1,1,1,0,0,11.185925285878412,11.170289608072116,9.165493979791453,9.317133738904559,9.499923541952903
0,0,0,0,0,1,0,0,0,1,6.4411620495080815,6.954710738314999,6.97526646783752,7.052670339554447,4.9530879045933265
0,0,0,0,0,1,1,1,0,0,8.363801028533546,8.720732744126236,8.303695375315934,8.250435213549508,11.294868532921917
1,1,1,0,0,0,0,0,0,0,3.550935714437549,4.118093902211128,4.017001332765949,2.7172590614054015,2.603501297604913
0,0,0,0,0,1,1,1,0,0,10.999217811502003,10.228913998769027,9.674638303183043,9.440640183316411,10.610357136237711
0,0,0,0,0,1,0,0,0,1,8.19343966522489,6.212461253021835,6.5804631915237275,6.950332038138986,4.617993077291083
0,0,0,0,0,1,1,0,1,0,10.850324823156287,11.430990352252241,9.29905215305065,10.621169756288124,11.869290251484555
0,0,0,0,0,1,1,1,0,0,10.224703574806345,8.709986912117428,9.430549146288303,9.996818265751772,8.873083803683924
1,0,0,0,1,0,0,0,0,0,2.9147624412121442,2.4480760712407776,1.160630925158968,1.8136725130701878,1.6445294591718322
0,0,0,0,0,1,0,0,0,1,7.38379864437597,6.64603165691803,8.74701427489181,7.671093237875592,7.030634935479992
0,0,0,0,0,1,0,0,0,1,4.636592541003663,8.074919355774613,5.496618640551056,8.477579760963648,5.995343157906881
1,1,1,0,0,0,0,0,0,0,3.9183698804031857,2.493340177618622,3.674995531887594,3.6407381990028953,2.6121200978977095
0,0,0,0,0,1,0,0,0,1,7.0273123668095305,5.405913286836197,5.992908587076087,7.033376936102621,9.583931398719866
0,0,0,0,0,1,1,0,1,0,10.932047138533092,13.294997748637353,10.90841610342963,8.710896995872387,9.372347320589057
1,1,0,1,0,0,0,0,0,0,4.164827408446716,3.088250404555783,6.679483557867205,6.319889651022677,3.6544761209286696
1,1,1,0,0,0,0,0,0,0,4.071228463152702,3.839830451503044,3.2486720931153683,3.4586948976357705,5.17716563019534
0,0,0,0,0,1,1,1,0,0,9.762270225702462,9.385997241119007,8.485739217821843,11.276191021034801,8.07054872079977
1,1,1,0,0,0,0,0,0,0,3.8788648922567015,2.8745170728536316,1.807697634706854,3.867515286714943,4.825162610735028
0,0,0,0,0,1,1,1,0,0,8.244576631926583,9.341051772536375,10.05326925022811,9.652019968331949,9.005508096424613
0,0,0,0,0,1,1,0,1,0,11.469477644863556,10.71946660218865,9.888071068703471,10.753347799652289,9.80723973647028
1,1,1,0,0,0,0,0,0,0,4.833888589220667,3.309716919468995,3.0993850870347166,3.1943880374048983,2.6081738456410193
0,0,0,0,0,1,1,1,0,0,10.220019898803805,10.125339027784795,9.051533895862336,6.625227829610643,10.410714213081354
1,1,1,0,0,0,0,0,0,0,3.40035634963728,2.593753892592805,4.425578679470794,4.084317196632052,4.485811246490613
1,1,0,1,0,0,0,0,0,0,4.191687100180978,6.148645923237504,5.469188125540737,5.47478325358855,6.350907434222293
1,1,0,1,0,0,0,0,0,0,4.806227125042867,6.023178078332403,4.7631259804388755,5.905481517721249,6.11442624663943
1,0,0,0,1,0,0,0,0,0,1.7374965769326336,0.24650435261070514,1.508132863983633,1.7345925255606545,1.5092705845023064
0,0,0,0,0,1,1,1,0,0,8.079571359349384,8.780046876125873,9.810836355782584,6.468557066481999,9.89863964515694
0,0,0,0,0,1,0,0,0,1,8.567699861668896,6.637149785510242,8.103414286204135,6.834480038500065,5.577336589697346
1,0,0,0,1,0,0,0,0,0,2.4505355443631482,4.1260677574249565,0.16939375631781317,2.1378811739325294,-0.5052709219434255
1,0,0,0,1,0,0,0,0,0,2.2906256724896217,2.277496526332077,1.1294341679284448,2.971331440209772,1.285055308615435
1,0,0,0,1,0,0,0,0,0,1.5231756416288498,1.4795390466934975,1.28680330211613,2.416965800591889,2.7947991140352224
0,0,0,0,0,1,1,0,1,0,10.653316382257055,10.146930709111258,10.912570815327468,10.02516528402017,10.689226072147344
0,0,0,0,0,1,1,0,1,0,10.527803968007657,10.949482081717548,9.514645830132453,11.613633245844321,10.408210882833155
0,0,0,0,0,1,1,0,1,0,10.622904228590235,12.126244429816817,10.311697396017752,9.92259071397098,10.877828367984453
0,0,0,0,0,1,1,0,1,0,9.903462882041095,12.084252731147503,10.601229789856893,9.795275143010903,10.114224286847659
1,1,1,0,0,0,0,0,0,0,2.8926740908725597,4.288317147691072,3.7889429089263444,4.858141526644731,3.549818171572871
0,0,0,0,0,1,0,0,0,1,7.736861359198661,7.0010401971955165,6.907922591440716,8.02075811864858,5.48249973246531
0,0,0,0,0,1,0,0,0,1,4.491631323809557,8.013310958146933,8.215150036235029,7.570094045261759,9.4122586608696
0,0,0,0,0,1,0,0,0,1,7.396344948737318,6.50148549790002,7.104969003934078,7.265389650602278,6.433369838114139
1,0,0,0,1,0,0,0,0,0,1.1293080316871622,1.4569330742254838,2.941115996484189,1.9654870165189626,1.8000365919562438
1,1,0,1,0,0,0,0,0,0,6.145004040451188,5.581945314447276,5.39534906031695,7.372526793803017,4.380929060446393
0,0,0,0,0,1,1,1,0,0,10.7903876733048,7.3100317233007175,9.223943764870976,8.035719654834628,8.02567226453196
0,0,0,0,0,1,1,0,1,0,10.017962394147474,11.462906880828392,10.374973554166745,11.309584031595362,11.13707139772436
1,1,1,0,0,0,0,0,0,0,4.980671638652806,2.810308003492488,1.8904823815400393,4.399072523234198,4.484759770098977
0,0,0,0,0,1,1,0,1,0,10.628931288462404,12.146962833413214,11.678230846543366,8.481051085536347,9.10381415267296
1,1,1,0,0,0,0,0,0,0,2.6184670702462345,6.079013564076508,2.637824223363033,3.915864804312792,4.305815679636182
0,0,0,0,0,1,1,0,1,0,11.611981206932933,9.422166233148701,11.053620351253386,10.266428894962448,10.053369113720066
0,0,0,0,0,1,1,1,0,0,8.753491266363778,10.796700455961522,9.041889618062111,8.436995094846989,8.84613746313755
1,1,1,0,0,0,0,0,0,0,3.879528164113299,4.211354142795518,3.9525832860456545,3.7578724248794404,1.8542061666664145
0,0,0,0,0,1,0,0,0,1,6.667386821584217,7.901417009927651,7.716150958248031,7.335402220353008,6.286280520239794
0,0,0,0,0,1,1,0,1,0,10.234379088489066,10.981855140614885,9.503722097136755,11.050686005073524,10.99519682376945
0,0,0,0,0,1,1,0,1,0,9.243301023468476,11.786909683998752,12.085339569140885,12.502275921064525,11.147550222260527
1,0,0,0,1,0,0,0,0,0,2.6056458550940795,1.186758393883288,2.085784970723247,2.0053891484737507,2.3057010252752073
1,0,0,0,1,0,0,0,0,0,3.338784681602971,0.8813420614339336,1.8799633944848515,2.553780681889734,2.7279082012518305
1,1,1,0,0,0,0,0,0,0,2.0303711755386322,3.579657884125419,3.1287729142037706,1.2451200629874775,4.683394441050562
1,0,0,0,1,0,0,0,0,0,2.736118046526423,2.1892965277776684,0.24406180936433097,0.007471117861731047,2.2472055937291455
0,0,0,0,0,1,0,0,0,1,8.62652927894114,8.307251727086449,7.4115541053617715,6.244346418107856,6.584123384235919
1,0,0,0,1,0,0,0,0,0,1.7053189853437138,3.602233770824718,0.9899313639890426,2.9068608577427772,1.3684693839594302
1,1,1,0,0,0,0,0,0,0,6.314057270006646,3.196127811822942,4.116594694652803,3.0699391799589737,3.618053753136342
1,0,0,0,1,0,0,0,0,0,1.7950827886348364,1.659926791563234,1.623962019107537,0.6914078161965473,2.080250067386114
0,0,0,0,0,1,1,0,1,0,11.82957353614509,11.073884687288983,10.457271521283483,12.609326181425072,9.319942607987068
0,0,0,0,0,1,1,1,0,0,8.231843366598975,8.99725016778597,8.020248688087467,9.24730752167417,8.098608418847006
0,0,0,0,0,1,1,1,0,0,9.44564166208159,7.853989959703807,10.127365502121352,10.337317827725396,9.602301490820498
1,1,0,1,0,0,0,0,0,0,6.2101217422181865,6.508669504621466,5.589792621096452,6.961625920991374,4.486903775118035
0,0,0,0,0,1,1,0,1,0,11.546433004222184,10.690392425646618,9.029700828836743,11.529216236066954,10.321855198983993
0,0,0,0,0,1,0,0,0,1,5.680652845450848,6.43049489940617,7.90146174635289,7.422871535149648,7.379643143676877
0,0,0,0,0,1,1,0,1,0,10.918878375738297,10.26189566421436,10.19130312425985,12.227952464170553,9.631182244004213
1,0,0,0,1,0,0,0,0,0,2.656191144551469,1.6378391592059791,0.5578628119322777,2.830664912490361,1.718779503859217
0,0,0,0,0,1,0,0,0,1,6.590970127693093,7.749028141761011,7.964583889795278,7.403417027465948,6.556448205301027
0,0,0,0,0,1,0,0,0,1,8.510444424651578,6.255887726563692,7.149866811732063,5.454521949193513,6.986800580564434
0,0,0,0,0,1,1,0,1,0,10.684314297515167,12.316945828353502,12.249040027103824,8.788623742179919,9.37916812717136
1,1,0,1,0,0,0,0,0,0,5.3622641487173155,4.1695250128393475,6.199947221498705,6.1818079702804,5.71873291914511
1,1,1,0,0,0,0,0,0,0,3.8024625806205288,4.413151083875543,3.985842180808726,3.6957592231122427,5.165244321547364
1,0,0,0,1,0,0,0,0,0,2.6018430974190134,2.3948883358814808,3.535442251247245,4.104082648462242,1.3967752462933896
1,1,0,1,0,0,0,0,0,0,5.305869447710246,5.688112913528094,5.361881717687957,4.220103966006228,5.640267671000125
1,1,1,0,0,0,0,0,0,0,3.859559453738284,3.5261524514203515,2.976740660011786,3.565178360436793,5.37954190986013
0,0,0,0,0,1,1,0,1,0,10.975841357181292,9.7861885480392,8.768937107932848,10.581580999787867,10.13549567980567
1,1,0,1,0,0,0,0,0,0,6.919202175625257,4.55826914212019,7.388215708802507,4.810198059039329,6.024399150097464
0,0,0,0,0,1,0,0,0,1,7.090015260170048,6.375078808916247,7.889310615318208,6.464629164835999,6.748405406584626
0,0,0,0,0,1,0,0,0,1,8.130941834266935,6.726133454456045,7.617296673801008,8.586530181360152,7.985206478347633
0,0,0,0,0,1,0,0,0,1,5.893020392419531,6.575974290091496,7.931305584894437,7.343014541348335,7.183940569584396
1,0,0,0,1,0,0,0,0,0,1.3386030585983129,2.7504687303002564,1.793935127158482,0.756259387805913,2.526034622043654
1,1,0,1,0,0,0,0,0,0,5.044601733837203,6.552374603814904,4.439097225291085,5.769624400267377,6.280181780465278
0,0,0,0,0,1,1,0,1,0,11.247321337436492,10.71553123659977,9.619362778012443,11.630188420325895,8.949853148268645
0,0,0,0,0,1,1,0,1,0,10.151350995700831,9.754579383436202,11.815450519787927,10.648517243175863,10.755607895265193
0,0,0,0,0,1,0,0,0,1,8.286659533239476,7.241738540892907,6.591621102037027,5.902505219652489,8.11698145744774
0,0,0,0,0,1,0,0,0,1,6.113748976429376,6.274308286889489,7.288369905423329,7.987074967019054,8.55361277544875
1,1,1,0,0,0,0,0,0,0,4.358304609104165,2.704857399984233,1.7807069991692095,2.6104858394888977,4.216296257145757
1,1,1,0,0,0,0,0,0,0,3.1746715418432747,3.363149357198198,3.8556327674855706,2.0794410295271564,4.131298567082688
