@RELATION 'my_relation: -C 13'

@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 1_5 {0,1}
@ATTRIBUTE 1_6 {0,1}
@ATTRIBUTE 2 {0,1}
@ATTRIBUTE 2_13 {0,1}
@ATTRIBUTE 2_3 {0,1}
@ATTRIBUTE 2_3_12 {0,1}
@ATTRIBUTE 2_3_4 {0,1}
@ATTRIBUTE 2_3_4_10 {0,1}
@ATTRIBUTE 2_3_4_11 {0,1}
@ATTRIBUTE 2_3_9 {0,1}
@ATTRIBUTE 2_8 {0,1}
@ATTRIBUTE 7 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric

@DATA
0,0,0,1,0,0,0,0,0,0,0,0,0,0.5641295887291553,0.4205070257579903,0.6035759977644277
0,0,0,1,0,1,0,0,0,0,1,0,0,0.3713064910458056,0.7528985192150773,0.2772808387557305
1,1,0,0,0,0,0,0,0,0,0,0,0,0.3342366948023128,0.2505607561040203,0.19771987147770997
0,0,0,1,0,1,1,0,0,0,0,0,0,0.8122771447183044,0.46863471840394655,0.872017419322441
0,0,0,1,0,1,0,1,0,1,0,0,0,0.3401531029135504,0.7359399300201048,0.05531047683438295
0,0,0,0,0,0,0,0,0,0,0,0,1,0.4201300744202092,0.2711412847178494,0.24544283857241234
0,0,0,1,0,1,0,1,0,1,0,0,0,0.31726661605573125,0.833719106895963,0.49736869851686094
0,0,0,0,0,0,0,0,0,0,0,0,1,0.9627620589744788,0.8708910896796257,0.5244349514071952
1,1,0,0,0,0,0,0,0,0,0,0,0,0.7613762642438648,0.6534722741658887,0.17185929760975227
0,0,0,1,0,0,0,0,0,0,0,1,0,0.1732996501168973,0.6216550189797448,0.5897692467829014
0,0,0,1,0,1,0,1,1,0,0,0,0,0.2405420893671344,0.2720874246768852,0.8327459634136606
0,0,0,1,0,1,0,1,0,0,0,0,0,0.6323004863053663,0.6988522149398673,0.49500650302745614
0,0,0,1,0,1,0,1,0,1,0,0,0,0.22212230542921219,0.012062523648747159,0.3981077954135386
0,0,0,1,0,1,0,1,0,1,0,0,0,0.7242690214321165,0.968107382020324,0.903692074626394
0,0,0,1,0,1,0,1,1,0,0,0,0,0.2702590154702953,0.5945756278205565,0.9185155942714066
0,0,0,1,0,1,0,1,0,0,0,0,0,0.4917847186662843,0.6662094584796914,-0.04891786196240644
0,0,0,1,0,1,0,1,0,1,0,0,0,0.9614096327601817,0.3538088518398629,0.884527826929434
0,0,0,1,0,0,0,0,0,0,0,1,0,0.002729737019574019,0.5250211262456326,0.9883498071195241
0,0,0,1,0,0,0,0,0,0,0,1,0,0.24218993534326705,0.40442049036659966,0.20490821139050286
0,0,0,1,0,1,0,0,0,0,0,0,0,0.747761551704656,0.882071050974379,0.7636421733930899
1,1,0,0,0,0,0,0,0,0,0,0,0,0.47363379916829185,0.12119139082844177,0.6368850872390758
0,0,0,1,0,1,0,1,1,0,0,0,0,0.8028756914871739,0.5209501130290485,0.44826049275954916
0,0,0,1,0,1,1,0,0,0,0,0,0,0.1374847400093666,0.46195188292395917,0.9815161307373861
0,0,0,1,0,1,1,0,0,0,0,0,0,0.458165121846548,0.8578308051349918,0.4472938779152056
0,0,0,1,0,1,0,1,1,0,0,0,0,0.2702545455527705,0.19566213964089318,0.46309732260398984
0,0,0,1,0,0,0,0,0,0,0,1,0,0.2921199387534654,0.873607639045784,0.60180438975024
1,0,1,0,0,0,0,0,0,0,0,0,0,0.4338998096081841,0.14501094620348887,0.48544344378548665
0,0,0,1,0,1,0,1,1,0,0,0,0,0.36924063089707426,0.48009548055213835,0.9096201327097914
1,1,0,0,0,0,0,0,0,0,0,0,0,0.8584689757017462,0.46805289429263486,0.9936515198694655
0,0,0,1,0,1,0,1,1,0,0,0,0,0.476321810270383,0.09967652374796698,0.22306441359887008
0,0,0,1,0,1,0,1,0,0,0,0,0,0.6327328119060596,0.21589576828616885,0.1753829213393251
1,0,0,0,0,0,0,0,0,0,0,0,0,0.4980845110989137,0.7319177530436946,0.1628924816210055
0,0,0,1,0,1,0,0,0,0,1,0,0,0.6714457412121706,0.03296598420186392,0.13897641756745494
0,0,0,1,0,0,0,0,0,0,0,1,0,0.5722420984829765,0.8480831057871913,0.8984552581381756
0,0,0,1,0,1,0,1,0,0,0,0,0,0.28179518616637034,0.9958984302681166,0.5323352453555771
0,0,0,1,1,0,0,0,0,0,0,0,0,0.7576361865977986,0.26339406444156277,0.12750864944485985
0,0,0,1,0,1,0,1,0,1,0,0,0,0.05264076407267071,0.5327927274622554,0.8332375997333233
0,0,0,1,0,1,1,0,0,0,0,0,0,0.2860070164476898,0.4828232739433054,0.06944358218992785
0,0,0,1,0,1,1,0,0,0,0,0,0,0.8078161497764431,0.31311660988805234,0.1297292748035077
0,0,0,1,0,1,0,0,0,0,1,0,0,0.01952713768165304,0.946630872560719,0.07758563459622958
0,0,0,1,0,0,0,0,0,0,0,1,0,0.3078626737867499,0.7782847437012567,0.1430151500681025
0,0,0,1,1,0,0,0,0,0,0,0,0,0.5964228387787202,0.3396434440980909,0.7625745075236532
0,0,0,1,0,1,0,0,0,0,1,0,0,0.4285864910217513,0.9883455923086432,0.9271135725929974
0,0,0,1,1,0,0,0,0,0,0,0,0,0.8762871305964457,0.496971239002852,0.07833081968012734
1,1,0,0,0,0,0,0,0,0,0,0,0,0.11085153321416907,0.7227306774950426,0.03587000252557093
0,0,0,1,0,1,0,0,0,0,0,0,0,0.7384044199660619,0.10762640536023954,0.02767001601397001
0,0,0,0,0,0,0,0,0,0,0,0,1,0.12548772450018386,0.7804234701182986,0.6401586606658006
0,0,0,0,0,0,0,0,0,0,0,0,1,0.9645667508752306,0.9768903753361002,0.23680111582543684
1,1,0,0,0,0,0,0,0,0,0,0,0,0.008924227283299224,0.026822976070406068,0.5133599730581124
0,0,0,1,0,0,0,0,0,0,0,1,0,0.2549295195290201,0.11031606098123514,0.14959615676535787
0,0,0,1,0,1,0,0,0,0,1,0,0,0.059850465792011476,0.0950538884985983,0.9211530542440666
0,0,0,1,0,1,0,0,0,0,0,0,0,0.44316114208944846,0.2129345807796717,0.6656709337241478
0,0,0,1,0,1,0,1,1,0,0,0,0,0.04305094592636416,0.32753719331353814,0.32311877009678724
0,0,0,1,0,1,0,0,0,0,1,0,0,0.4722156554244211,0.6733030440543019,0.14398459310099554
0,0,0,1,0,0,0,0,0,0,0,1,0,0.3635467558776452,0.24103272544877152,0.27543593765335317
0,0,0,1,0,1,0,1,1,0,0,0,0,0.3945235836868425,0.7035441915694861,0.7143588439993269
0,0,0,1,0,1,1,0,0,0,0,0,0,0.5576153339732606,0.7283413109397816,0.2310239614553119
0,0,0,1,0,1,0,0,0,0,1,0,0,0.8648658826236426,0.9804788633215004,0.7213732786228975
1,0,1,0,0,0,0,0,0,0,0,0,0,0.9936013539163816,0.9020361393689557,0.09267731223342623
0,0,0,0,0,0,0,0,0,0,0,0,1,0.5801968851258216,0.3461444121616569,0.9869924274009904
0,0,0,1,0,1,0,0,0,0,1,0,0,0.8242326803608925,0.41781201681032365,0.29974733327150227
0,0,0,1,0,1,0,0,0,0,1,0,0,0.664267594512135,0.6170866921559615,0.946236548810779
0,0,0,1,0,1,0,0,0,0,1,0,0,0.02170770145276324,0.779178063274089,0.10195921227075655
1,1,0,0,0,0,0,0,0,0,0,0,0,0.8149665686920917,0.7003838722573649,0.9187031655325945
0,0,0,1,0,1,0,1,0,1,0,0,0,0.8415006196236993,0.9873625298725247,0.9412155936249365
1,1,0,0,0,0,0,0,0,0,0,0,0,0.2547192695804428,0.046499215433854046,0.6941583242998909
0,0,0,1,1,0,0,0,0,0,0,0,0,0.9382174905209775,0.7802002576830309,0.9216345700630362
0,0,0,1,0,1,0,1,0,1,0,0,0,0.6898718447408846,0.7152658998770474,0.013319967185359993
1,0,1,0,0,0,0,0,0,0,0,0,0,0.9427205280629362,0.8958575273198324,0.3994383489122315
0,0,0,1,0,0,0,0,0,0,0,0,0,1.1493535593781126,0.8302771967485956,1.134745439717338
0,0,0,1,1,0,0,0,0,0,0,0,0,0.7723217984319548,0.9446246895669875,0.5404738061276867
0,0,0,1,0,1,0,1,0,0,0,0,0,0.42942246178289817,0.8022664572754179,0.5236109593127665
0,0,0,1,0,0,0,0,0,0,0,1,0,0.34867854019493294,0.2688757987655408,0.8055296287701849
1,1,0,0,0,0,0,0,0,0,0,0,0,0.13842408235645376,0.7066650978663194,0.6401875636206948
0,0,0,1,0,1,0,1,0,1,0,0,0,0.6687481884564854,0.32847049248963456,0.6320857795075655
0,0,0,1,0,1,0,1,1,0,0,0,0,0.5459236172680992,0.14003894012523033,0.8947786498526455
0,0,0,0,0,0,0,0,0,0,0,0,1,0.7649068265114879,0.8434517457829687,0.6770849208216219
1,0,1,0,0,0,0,0,0,0,0,0,0,0.2524622496262945,0.18212100199170667,0.23393492539205596
1,0,0,0,0,0,0,0,0,0,0,0,0,0.6536756274701818,0.15950306126389202,0.2976516153922675
1,0,1,0,0,0,0,0,0,0,0,0,0,0.6786850994759436,0.40512879553270875,0.031703701580394705
0,0,0,1,0,1,0,0,0,0,1,0,0,0.1938815838359591,0.34000218602590904,0.11980049182863883
1,0,1,0,0,0,0,0,0,0,0,0,0,0.9874807764840279,0.017937871249369963,0.5257263055688821
0,0,0,1,0,1,0,0,0,0,1,0,0,0.1936807678001493,0.5808061310216853,0.49953033445349926
1,0,1,0,0,0,0,0,0,0,0,0,0,0.1847711489573518,0.48527330870993757,0.1977048418668501
0,0,0,1,0,1,0,1,0,1,0,0,0,0.46735047523589734,0.33647611828755475,0.5376775178294523
1,0,1,0,0,0,0,0,0,0,0,0,0,0.9157113451408809,0.21713685374058722,0.8245520784941696
0,0,0,1,0,0,0,0,0,0,0,0,0,0.45540111557337654,0.477314134286998,0.744779454779138
0,0,0,1,1,0,0,0,0,0,0,0,0,0.5962385936704402,0.07938702024102928,0.3624512372813262
0,0,0,1,0,1,0,1,0,1,0,0,0,0.45810192915305603,0.8687382899967159,0.06522144622404824
1,0,1,0,0,0,0,0,0,0,0,0,0,0.6472380411881232,0.05986074598091351,0.19857546972859186
0,0,0,1,0,0,0,0,0,0,0,0,0,0.10759225649842152,0.5819740156278508,0.5568594725674237
0,0,0,0,0,0,0,0,0,0,0,0,1,0.11292700033235725,0.7424860490177606,0.3902478158035282
0,0,0,1,0,1,0,0,0,0,1,0,0,0.15646280266266388,0.8221511279117465,0.11638157946916827
0,0,0,1,0,1,0,1,1,0,0,0,0,0.780791312551837,0.0021537373170649188,0.044137485467277804
0,0,0,1,0,1,0,0,0,0,1,0,0,0.001945296676460484,0.48949874648403235,0.5226993180501461
1,1,0,0,0,0,0,0,0,0,0,0,0,0.07759184097303762,0.7731295697718991,0.018149892653219646
1,0,1,0,0,0,0,0,0,0,0,0,0,0.4626352628841369,0.0027193013434032576,0.5813455208909505
0,0,0,1,0,1,0,1,1,0,0,0,0,0.3735114440608288,0.8131641744687245,0.8949355060655774
1,0,1,0,0,0,0,0,0,0,0,0,0,0.019195516659863632,0.5846918984411564,0.8304313778590685
0,0,0,1,0,1,0,0,0,0,1,0,0,0.8406040619775633,0.3007075692620098,0.8186879443318127
0,0,0,1,0,1,0,1,1,0,0,0,0,0.11449834875524989,0.16620761911116744,0.3208708680482891
0,0,0,1,0,1,0,1,1,0,0,0,0,0.08177526415203773,0.3889565427564837,0.9415891395383771
0,0,0,1,1,0,0,0,0,0,0,0,0,0.5167684167821538,0.631526854036976,0.6336805365250353
1,1,0,0,0,0,0,0,0,0,0,0,0,0.5951124765550397,0.20999260426569433,0.8497252064912869
0,0,0,1,0,1,1,0,0,0,0,0,0,0.7016647063739153,0.6403595070872,0.8455960605599316
1,1,0,0,0,0,0,0,0,0,0,0,0,0.16187458490383988,0.9170464001934299,0.10643147016701382
0,0,0,1,0,1,0,1,1,0,0,0,0,0.41755196893189317,0.20517477720466504,0.5248515550254457
0,0,0,1,1,0,0,0,0,0,0,0,0,0.8623185925000189,0.15518068582895106,0.512810973843504
0,0,0,1,0,1,0,1,1,0,0,0,0,0.16315404709354686,0.5024701619503885,0.8047643160404814
0,0,0,1,0,1,0,1,1,0,0,0,0,0.5551651417865278,0.0015762907965581885,0.6889134528334038
1,1,0,0,0,0,0,0,0,0,0,0,0,0.7589561734255812,0.8227101755437868,0.04048701448708081
0,0,0,1,0,1,0,0,0,0,0,0,0,0.7594041356888299,0.4906517805415488,0.5890408457979387
0,0,0,1,0,1,0,1,1,0,0,0,0,0.01733950855824551,0.446022864980119,0.41583744194431327
0,0,0,0,0,0,0,0,0,0,0,0,1,0.866441543455231,0.26091120369402987,0.7419532260199024
0,0,0,1,0,1,1,0,0,0,0,0,0,0.8273904201796036,0.524716997920141,0.15526341529319787
1,0,0,0,0,0,0,0,0,0,0,0,0,0.22853819589481467,0.5187042854011479,0.5728292339888155
0,0,0,1,1,0,0,0,0,0,0,0,0,0.07429625728208966,0.28114204230507867,0.41470225337530897
1,0,0,0,0,0,0,0,0,0,0,0,0,0.6250142945267443,0.32011029560331133,0.3958268122647475
1,1,0,0,0,0,0,0,0,0,0,0,0,0.820625722067904,0.6764394467456127,0.1239145852128889
0,0,0,1,0,1,0,1,0,1,0,0,0,0.5439911936479014,0.2046914046233813,0.346773191462465
0,0,0,1,0,0,0,0,0,0,0,1,0,0.6010784855091317,0.6964657296500254,0.7908731543926828
0,0,0,1,1,0,0,0,0,0,0,0,0,0.23291385057747438,0.6256547738126569,0.7631807305601103
0,0,0,1,1,0,0,0,0,0,0,0,0,0.9829144109913318,0.11423066107191127,0.9302984186925355
0,0,0,1,0,1,0,1,0,1,0,0,0,0.061808247355038315,0.5048142422633257,0.3610487476657097
1,0,1,0,0,0,0,0,0,0,0,0,0,0.42912308908271746,0.5138895396343808,0.041472586023954094
0,0,0,1,0,1,1,0,0,0,0,0,0,0.9623736530311708,0.8005953248766359,0.8866882063690041
0,0,0,1,0,1,1,0,0,0,0,0,0,0.49081007542632826,0.4320551264888659,0.7156028734878189
0,0,0,1,0,1,0,0,0,0,1,0,0,0.40523571289621574,0.3340800843763997,0.8010506784443174
0,0,0,1,0,1,0,0,0,0,1,0,0,0.07853567081937862,0.08176460750301362,0.5378665115089369
0,0,0,1,0,1,1,0,0,0,0,0,0,0.8543712745582221,0.5187018021127131,0.15159934619405713
0,0,0,1,0,1,0,0,0,0,1,0,0,0.9994923522126933,0.6919550241376805,0.23168780288192803
0,0,0,1,0,1,1,0,0,0,0,0,0,0.9617302631017955,0.15171693959292953,0.7697645548257804
1,1,0,0,0,0,0,0,0,0,0,0,0,0.5858316746936826,0.8339352465374881,0.6675202163975716
0,0,0,1,0,1,0,1,1,0,0,0,0,0.9374716863620938,0.5065853673825905,0.788635630182764
0,0,0,1,0,1,0,1,1,0,0,0,0,0.8115570926496755,0.7510042392347929,0.25727431760332287
1,1,0,0,0,0,0,0,0,0,0,0,0,0.6044730274877547,0.3215241046867573,0.886846181499877
0,0,0,0,0,0,0,0,0,0,0,0,1,0.05702487179488158,0.17638356910088127,0.2545474130176344
0,0,0,1,0,1,0,1,0,0,0,0,0,-0.21830365103568383,0.18492704474641974,0.19770921033181266
1,0,1,0,0,0,0,0,0,0,0,0,0,0.9731802500446425,0.5407500664342964,0.8258046188110213
0,0,0,0,0,0,0,0,0,0,0,0,1,0.5361035338767034,0.8366365824395363,0.8711396031090303
0,0,0,0,0,0,0,0,0,0,0,0,1,0.829039338412635,0.03015121439502888,0.10434239401594458
0,0,0,1,0,0,0,0,0,0,0,1,0,0.6469650377533104,0.012700338075994688,0.8076292352970506
1,0,1,0,0,0,0,0,0,0,0,0,0,0.9250825527618689,0.0419756199958663,0.8400160930478686
0,0,0,1,0,1,0,0,0,0,0,0,0,0.8487144413901324,0.6129551440173924,0.7392912907597515
0,0,0,1,0,0,0,0,0,0,0,1,0,0.9117791145723473,0.9018866336473201,0.8391674437742455
0,0,0,1,0,1,1,0,0,0,0,0,0,0.8542095115329549,0.6867628481245152,0.2196057924172392
0,0,0,1,0,0,0,0,0,0,0,1,0,0.7074062731971452,0.9431533517590385,0.5048786101945437
0,0,0,1,0,1,1,0,0,0,0,0,0,0.46103313375832633,0.820674993092657,0.13435515185543767
0,0,0,1,0,1,0,0,0,0,0,0,0,0.7832088060899645,0.5789020500437347,0.7354042891453744
0,0,0,1,0,0,0,0,0,0,0,1,0,0.8887997549495772,0.5023492525038753,0.1299587125187308
0,0,0,1,0,0,0,0,0,0,0,0,0,0.2994497133088986,0.03702942973419843,0.5217672176135066
0,0,0,1,0,1,0,0,0,0,1,0,0,0.8628424557409812,0.563351075137005,0.04438595954937741
1,0,1,0,0,0,0,0,0,0,0,0,0,0.8179462219763215,0.167912530599577,0.19640127201935176
0,0,0,1,0,1,1,0,0,0,0,0,0,0.9029940059061312,0.4437659441611175,0.5982228129591786
1,0,1,0,0,0,0,0,0,0,0,0,0,0.7190722192238153,0.8913302769038451,0.1908077251571868
0,0,0,1,1,0,0,0,0,0,0,0,0,0.5246754164850639,0.18285732416957812,0.8449521745299376
0,0,0,1,0,1,1,0,0,0,0,0,0,0.7921708693927985,0.7609320567853213,0.37249517363333307
0,0,0,1,0,1,0,1,1,0,0,0,0,0.7424116795690474,0.7313166228863357,0.8939457505803904
0,0,0,0,0,0,0,0,0,0,0,0,1,0.2939014279664507,0.49631039311529446,0.19375418586501703
0,0,0,1,1,0,0,0,0,0,0,0,0,0.8722566538601,0.123727265883109,0.2711710743387309
0,0,0,1,1,0,0,0,0,0,0,0,0,0.05728471772685961,0.5860849548146299,0.9833852690985057
0,0,0,1,0,1,0,1,1,0,0,0,0,0.037378177482686015,0.9710829492362654,0.5096881036241585
1,0,1,0,0,0,0,0,0,0,0,0,0,0.6392288151450304,0.7862939588201387,0.5508858469293256
0,0,0,1,0,0,0,0,0,0,0,1,0,0.5610719355283599,0.8188868786129141,0.505175552898971
1,1,0,0,0,0,0,0,0,0,0,0,0,0.6164547571580908,0.12534057295734657,0.5681041492033018
0,0,0,1,0,1,1,0,0,0,0,0,0,0.2616813494204324,0.6207916882231552,0.5148031497562618
0,0,0,1,0,1,0,1,0,1,0,0,0,0.9992025611887176,0.6082450767334003,0.7581063745369823
0,0,0,1,1,0,0,0,0,0,0,0,0,0.0466679244839856,0.2249768997011492,0.5916197870530399
1,0,1,0,0,0,0,0,0,0,0,0,0,0.5385158364478282,0.5725513456713269,0.900722415637427
0,0,0,1,0,1,1,0,0,0,0,0,0,0.4615911250584974,0.044664124472841626,0.9881857229917552
0,0,0,1,1,0,0,0,0,0,0,0,0,0.8694903047314295,0.2509342217528743,0.31121191424697403
1,0,1,0,0,0,0,0,0,0,0,0,0,0.7625778588916484,0.0824482884843516,0.41865173851686943
0,0,0,1,0,1,0,1,0,0,0,0,0,0.6478686454419041,0.7925208793817821,0.5515389467694884
0,0,0,1,0,1,0,1,0,1,0,0,0,0.7073633562496011,0.252638326637351,0.453516912479912
1,0,1,0,0,0,0,0,0,0,0,0,0,0.9596673835517385,0.6598424775745128,0.27577255044312776
0,0,0,1,0,1,0,1,0,1,0,0,0,0.8976738854273135,0.6970284529068682,0.25594798855597667
0,0,0,1,1,0,0,0,0,0,0,0,0,0.52526164888714,0.3762190648002308,0.7319048227070828
0,0,0,1,0,1,0,1,1,0,0,0,0,0.2803227230972547,0.16823304995972754,0.529143318914803
0,0,0,1,0,1,0,1,0,0,0,0,0,0.2220685961518597,0.8337869591084099,0.26890410797153336
1,0,0,0,0,0,0,0,0,0,0,0,0,0.712046206369839,0.5922685974026866,0.37099754739688495
0,0,0,0,0,0,0,0,0,0,0,0,1,0.8198302903242629,0.6524224395619893,0.5903967568668931
1,0,0,0,0,0,0,0,0,0,0,0,0,0.11852445945994378,0.459755957942774,0.3431964314808395
0,0,0,1,0,1,1,0,0,0,0,0,0,0.8059128717974742,0.14618398035438207,0.09061562171933579
1,1,0,0,0,0,0,0,0,0,0,0,0,0.29398564219621837,0.9558899943262409,0.15175844365362057
1,1,0,0,0,0,0,0,0,0,0,0,0,0.3248006390129389,0.44561788619953635,0.888737454533226
0,0,0,1,0,0,0,0,0,0,0,1,0,0.9379008635863653,0.14267460687059474,0.375312568765239
0,0,0,0,0,0,0,0,0,0,0,0,1,0.14573635468964197,0.728036334026583,0.3672256874268697
1,0,1,0,0,0,0,0,0,0,0,0,0,0.36681832624117094,0.8951996032909544,0.5771612288512988
0,0,0,1,0,0,0,0,0,0,0,1,0,0.5275588876969175,0.18437889489805226,0.5661343158571985
0,0,0,1,0,1,0,1,0,1,0,0,0,0.48473281988909933,0.7382250047398151,0.7973957150314406
0,0,0,1,0,1,0,0,0,0,1,0,0,0.17746797422564342,0.506169183069184,0.23323013330323128
0,0,0,0,0,0,0,0,0,0,0,0,1,0.014866034553366325,0.8424299017402699,0.07279006217800932
1,0,1,0,0,0,0,0,0,0,0,0,0,0.048183280004247986,0.25269639375025466,0.7977004572322913
0,0,0,1,0,1,0,0,0,0,1,0,0,0.44967621041315686,0.3309760955401092,0.5673294162617906
1,0,1,0,0,0,0,0,0,0,0,0,0,0.991376956172123,0.21485032473472576,0.9509683343396748
0,0,0,1,0,0,0,0,0,0,0,1,0,0.384880191814702,0.5992674672883,0.6219777767716206
0,0,0,1,0,1,1,0,0,0,0,0,0,0.455381463117017,0.36246513406088876,0.14366130783914288
0,0,0,1,0,1,1,0,0,0,0,0,0,0.2935196863399594,0.5883442010720056,0.04667236127207752
0,0,0,1,0,0,0,0,0,0,0,1,0,0.2679898704702067,0.3878692716315638,0.8748206382050746
0,0,0,0,0,0,0,0,0,0,0,0,1,0.5122421010479838,0.7526031218182025,0.8552905319259261
0,0,0,1,1,0,0,0,0,0,0,0,0,0.24351878647558356,0.6855309683532607,0.4090513288030775
0,0,0,1,0,1,1,0,0,0,0,0,0,0.7367030489733968,0.17086220189813017,0.9511562565956998
0,0,0,1,0,0,0,0,0,0,0,1,0,0.7084640239429363,0.6595898203037927,0.29045035920557905
1,1,0,0,0,0,0,0,0,0,0,0,0,0.2718724628471577,0.9685289694847371,0.7204188584146661
0,0,0,1,1,0,0,0,0,0,0,0,0,0.5918457548684884,0.18898584417244546,0.5619401209837152
0,0,0,1,0,1,0,1,0,1,0,0,0,0.07604883900368042,0.21266876084156683,0.7288683402805236
0,0,0,1,0,1,0,0,0,0,0,0,0,-0.07884334611197691,0.7441435796546141,0.40878380184938573
0,0,0,0,0,0,0,0,0,0,0,0,1,0.36831955687098605,0.7272238133412671,0.7547205044452706
0,0,0,1,0,1,0,1,1,0,0,0,0,0.07621546837469928,0.8277225225048561,0.6693214140169443
0,0,0,1,0,0,0,0,0,0,0,1,0,0.5670468216798519,0.05629502799984143,0.4768541602592429
0,0,0,1,0,1,0,1,1,0,0,0,0,0.9164430297578647,0.5662604181548798,0.6753463249131129
0,0,0,1,0,1,1,0,0,0,0,0,0,0.306094963945187,0.6997525852014409,0.6000605605778524
0,0,0,0,0,0,0,0,0,0,0,0,1,0.7003979876908071,0.0015280709303628903,0.48537859096441516
0,0,0,1,0,0,0,0,0,0,0,1,0,0.6733188327495271,0.36145910913596513,0.6708095787745109
0,0,0,1,0,0,0,0,0,0,0,1,0,0.2043093782471146,0.13910837174250357,0.984262880625564
1,1,0,0,0,0,0,0,0,0,0,0,0,0.8193308403520337,0.09494632248377932,0.3846431654103487
0,0,0,1,0,1,0,1,0,1,0,0,0,0.7443324078548256,0.10410417746947165,0.7881653558237686
1,0,0,0,0,0,0,0,0,0,0,0,0,0.3750969602758744,0.20767610383431873,0.3054055000008262
0,0,0,1,0,1,1,0,0,0,0,0,0,0.07959319513658636,0.6177645820249166,0.4809253617473964
1,0,1,0,0,0,0,0,0,0,0,0,0,0.6980619749680741,0.7328687728480816,0.17014702793363579
0,0,0,1,1,0,0,0,0,0,0,0,0,0.5641853952206894,0.6475057616943095,0.5269982546201482
0,0,0,1,0,1,1,0,0,0,0,0,0,0.718510069872835,0.3480904382024579,0.4076608010662479
