@RELATION 'my_relation: -C 9'

@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 1_4 {0,1}
@ATTRIBUTE 1_5 {0,1}
@ATTRIBUTE 2 {0,1}
@ATTRIBUTE 2_6 {0,1}
@ATTRIBUTE 2_7 {0,1}
@ATTRIBUTE 3 {0,1}
@ATTRIBUTE 3_8 {0,1}
@ATTRIBUTE 3_9 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric

@DATA
1,0,1,0,0,0,0,0,0,5.650454390464374,4.777676515133593,6.726587302120604,5.291569224394643
0,0,0,0,0,0,1,0,1,22.774485317039662,21.38396364179064,22.82071928421278,21.712531864122592
1,1,0,0,0,0,0,0,0,3.2151027156025607,1.6434025275020752,2.604518959889558,1.9326306973719114
0,0,0,0,0,0,1,0,0,18.7834504990407,24.35677551614332,15.784977966804977,17.86778906477747
0,0,0,0,0,0,1,1,0,17.570315564084794,18.570642063313993,18.461927229596952,19.044986982318697
0,0,0,0,0,0,1,0,1,20.599975497758457,22.49727924290224,24.179295267185175,21.908148266673404
1,1,0,0,0,0,0,0,0,1.8664131616456938,2.6751202504409832,1.8610195876195124,2.3658699386963034
1,0,0,0,0,0,0,0,0,2.9516874764103522,3.4321734805729407,4.962474188906568,2.8650226298214934
0,0,0,1,1,0,0,0,0,10.438749249532004,8.574350007016912,9.848351989030753,9.055172606272784
0,0,0,0,0,0,1,0,1,20.997627127691047,20.262522194670336,21.723261917198904,21.742932624754033
0,0,0,0,0,0,1,0,1,21.396217117607346,22.208242241637013,23.132291296653005,21.541956054882153
0,0,0,0,0,0,1,1,0,19.097142014065177,19.308322519800235,16.632134170433723,20.345384149891597
0,0,0,0,0,0,1,0,1,24.54117224422519,21.754807440180272,20.89899211913665,21.640670031593924
1,0,1,0,0,0,0,0,0,5.756316570505242,5.024132127827394,5.208463300059223,5.777810372808332
0,0,0,0,0,0,1,0,1,20.47626726431882,22.39655428409055,22.261018779577174,24.120122872499053
0,0,0,0,0,0,1,0,1,22.14275248707678,23.253129081028245,23.029409377288125,21.092215254862104
0,0,0,0,0,0,1,1,0,16.24224933217856,17.7749044991887,16.222566418272205,17.788718535985133
1,0,1,0,0,0,0,0,0,6.0048192594503265,5.542439179553788,5.388868294261486,4.749493353672069
0,0,0,0,0,0,1,0,1,21.58586087065184,22.25120818049017,23.072701786181003,21.987636470663492
0,0,0,1,0,1,0,0,0,13.356961519706894,14.005856783158443,14.158658532946818,14.797457762003358
0,0,0,0,0,0,1,1,0,18.990833672036423,17.259486759561746,19.48888733838944,17.432176425957277
0,0,0,0,0,0,1,0,0,24.327047974851606,22.596971524960885,17.925669244321362,18.31948087162243
1,0,1,0,0,0,0,0,0,7.436312521777249,7.736254748232099,6.553770342509339,3.6263647950979894
0,0,0,0,0,0,1,0,0,18.590951141082925,20.761265225720454,20.060082825802684,20.4008756107106
0,0,0,0,0,0,1,0,1,21.425204292688818,22.88435379479832,22.061638978833752,21.669486969565373
1,0,1,0,0,0,0,0,0,5.241931524204549,6.261649331461956,4.847678417445737,6.6841545080932905
0,0,0,1,0,1,0,0,0,15.16761472565973,13.976147877023848,13.46743563317147,14.70762698498786
0,0,0,0,0,0,1,0,1,21.64734140546016,21.535024592482586,21.350315751312277,22.85083590938971
0,0,0,0,0,0,1,0,0,18.73207419974516,20.275322137950546,21.29095528665018,22.214177909973998
0,0,0,0,0,0,1,1,0,15.538943588351694,18.951813403852896,17.66066812765754,17.869499679111332
0,0,0,0,0,0,1,0,0,18.744766277853323,21.297405037698844,19.04275230831908,18.422309577356703
1,0,1,0,0,0,0,0,0,6.261167092284937,4.546577160117767,6.137953974807123,6.60402973454126
1,0,1,0,0,0,0,0,0,7.09546663644992,5.818796232166007,5.240613164977686,6.182227361343504
0,0,0,1,0,0,0,0,0,11.073371026919478,14.942910191550526,11.151759001024555,9.92694367735591
0,0,0,0,0,0,1,0,0,17.831394125005023,22.589784075945346,20.46784363036526,18.94851906700277
0,0,0,1,0,1,0,0,0,12.726506412047417,14.467587247915176,13.305846764798417,13.864220154455808
0,0,0,0,0,0,1,0,1,21.691921417646984,23.25934328260627,22.95718081203298,21.66254192508179
0,0,0,0,0,0,1,0,1,21.625476357282277,22.320900909299482,20.797518693357258,21.084812510688792
0,0,0,0,0,0,1,0,1,20.14994191930941,21.59257766202224,21.394264320296553,20.739437547953603
1,0,1,0,0,0,0,0,0,7.827913061230103,4.557393264347887,5.815625219029629,6.217795674828171
1,0,1,0,0,0,0,0,0,5.624716859792129,4.66205782991639,6.810015108330031,8.263212553556595
0,0,0,0,0,0,1,1,0,17.169425003227808,18.45123585856708,17.757775402160018,18.14335521790248
0,0,0,0,0,0,1,0,0,17.210313573202185,17.899747390452962,20.194369653062555,21.052940846254934
0,0,0,0,0,0,1,0,1,21.33138781297325,21.789404706080763,21.281593340623164,22.272831204383902
1,0,1,0,0,0,0,0,0,5.860600834128864,4.998692731758081,5.922685440821612,6.785064311268424
1,0,1,0,0,0,0,0,0,6.6043787473162565,6.465079202833881,5.953565446313401,5.379481193289479
1,0,0,0,0,0,0,0,0,1.9935131747995276,4.132466264437157,6.016659396317188,0.6985627193484238
0,0,0,0,0,0,1,1,0,15.565504394675092,18.588007770064685,17.32643589031831,17.335562966299857
0,0,0,0,0,0,1,0,1,23.010071293040003,21.12193171422404,21.754208798120814,22.546841597921222
0,0,0,1,1,0,0,0,0,10.99265887278744,9.240084635683727,10.95377126486029,10.326605177999761
0,0,0,0,0,0,1,0,1,20.380797494620193,22.827788537890793,22.820685719544777,23.083507871599945
0,0,0,1,0,1,0,0,0,14.411220224130075,13.046191570359039,16.096741143815876,14.98211037859083
1,0,1,0,0,0,0,0,0,7.170392721970089,5.4542932535523265,4.371786578811699,6.283405739616921
0,0,0,0,0,0,1,1,0,18.47838942239756,17.82727871873466,18.083434941252886,18.045540703105026
0,0,0,0,0,0,1,0,1,22.486609892770456,22.595280940857418,22.139663153204218,22.113881303531706
0,0,0,1,0,1,0,0,0,12.813267704404058,15.830350955598037,15.933347438978679,15.21769207792645
0,0,0,0,0,0,1,1,0,17.881610841518803,18.430092914420594,16.8081670407866,16.09240215753389
1,0,0,0,0,0,0,0,0,0.7853260172523266,3.3737390313556213,2.4690620787760458,1.29165603044025
1,0,0,0,0,0,0,0,0,5.2535618050939,6.892490620268031,0.5712050668248168,0.5376088611971439
1,1,0,0,0,0,0,0,0,2.620429806724737,3.0374409042919597,3.085119202009037,2.83324750397217
1,0,1,0,0,0,0,0,0,4.01675135943613,5.088631831445954,6.172991966247317,6.192290736321278
0,0,0,0,0,0,1,0,0,19.381854138667016,17.083845819992966,20.646625985842114,18.02006089006345
0,0,0,0,0,0,1,0,0,18.44117298252633,19.302307285233542,15.697502105190821,17.845709336627024
0,0,0,0,0,0,1,0,1,21.165197040459216,20.848733306658602,21.64396505092027,21.702739355728006
0,0,0,0,0,0,1,0,1,22.062320506559445,21.01995228768085,21.596802775612762,22.764998786085567
0,0,0,0,0,0,1,0,0,22.40759348297243,21.871261995802275,15.443834992340115,21.061286253416288
0,0,0,0,0,0,1,0,0,23.18044766473589,19.033535144482993,19.991494061934063,16.09148144496692
0,0,0,1,0,1,0,0,0,12.913664153271286,13.7374849400504,14.557668335976876,13.713890021504158
0,0,0,1,0,1,0,0,0,14.244125598347386,14.207262315322682,13.835733718820023,13.557529291909026
0,0,0,0,0,0,1,0,1,22.156933101686526,20.780084496430433,21.4992435304826,20.700069398164942
0,0,0,0,0,0,1,1,0,16.645909695715172,19.11886915594213,18.141193672055014,16.987773274200304
1,0,1,0,0,0,0,0,0,5.0509747640223805,5.898838512590509,6.144670543477815,5.143102143584983
1,1,0,0,0,0,0,0,0,3.2067568055261035,2.1242321845817456,3.5743399981180524,2.6880683948443203
1,0,1,0,0,0,0,0,0,7.608923210665699,6.288733616632372,5.228609445463988,5.553314561810659
1,1,0,0,0,0,0,0,0,2.0595144896206583,0.6916878633582164,1.9987136979552171,3.261046928779259
1,0,1,0,0,0,0,0,0,5.362483693103069,5.79554885842558,7.238495803395875,5.94769200565831
0,0,0,0,0,0,1,1,0,19.313201203283217,19.690205574877996,19.689401161563346,17.175062842837082
1,0,1,0,0,0,0,0,0,5.428026445170814,7.63592862039407,5.155221365922035,6.787906833222264
0,0,0,0,0,0,1,0,1,22.630787245322672,21.560257966018433,22.325538941446755,22.201144203893485
0,0,0,1,0,0,0,0,0,14.291334711430288,10.408913137122036,11.0133706166887,13.010006843214656
0,0,0,0,0,0,1,0,0,21.346090826332876,24.74267537805933,21.04853027439334,17.234020172437575
1,0,1,0,0,0,0,0,0,7.872321150070326,6.464133445396575,6.920036171462083,6.450999202177535
0,0,0,0,0,0,1,1,0,17.1879763954129,17.731444164113213,18.16968124569863,19.840722221161077
0,0,0,1,0,0,0,0,0,13.198668289210831,13.289456672999505,13.891429709713622,9.053649334764238
0,0,0,0,0,0,1,0,0,19.69182900544323,23.886501964400924,26.490600236862086,17.87820912362289
1,0,1,0,0,0,0,0,0,6.1044076762921975,5.970534259141375,6.109754768971271,5.412375434067628
0,0,0,0,0,0,1,0,1,22.163990089127534,23.502328090592655,21.962892863542557,23.065457253452685
0,0,0,0,0,0,1,1,0,18.754053310014402,17.191425399049344,17.976863965486164,18.15867454368109
0,0,0,0,0,0,1,1,0,18.566585248633007,17.353340275375047,17.57720649705371,17.6640738616339
0,0,0,0,0,0,1,0,1,21.91612138170878,23.003497015479084,22.01933835395908,22.57986839359118
0,0,0,0,0,0,1,0,1,21.842335522759026,21.383448847527532,22.058837595894477,22.760632351008685
0,0,0,0,0,0,1,1,0,20.453914812645444,17.293306266296717,17.189063026889094,18.078972783805387
1,0,1,0,0,0,0,0,0,8.526208836220803,6.613624306588728,6.269735297962466,7.64586204146754
0,0,0,0,0,0,1,0,1,22.257407352051185,20.937212771081924,22.11645816703268,20.85453673679484
0,0,0,0,0,0,1,0,1,21.479582170871954,21.590644518044556,21.1989839813031,21.851450969243835
0,0,0,1,0,1,0,0,0,13.104442260592208,14.05662475551156,14.369208340008802,13.0030831022241
1,0,0,0,0,0,0,0,0,1.8325615352091966,5.533278956617522,1.676538744218409,7.479630938051638
0,0,0,0,0,0,1,0,1,21.902902282110436,21.9136418954636,23.295501053158794,21.914391883841905
0,0,0,1,0,1,0,0,0,14.61773047675985,14.578044030998194,14.406569875992558,14.61185469486556
0,0,0,0,0,0,1,0,0,17.39443655634012,17.721705859872216,21.349923036907136,20.340077218802108
1,0,0,0,0,0,0,0,0,1.2341872742489923,3.9401969819651708,0.15096577650407017,0.8952647345395772
0,0,0,0,0,0,1,0,0,21.33405501844741,21.46123098437505,16.172522576522397,15.929593004869556
0,0,0,1,0,1,0,0,0,13.632949664759115,12.666363942892252,14.394000916852976,14.038593585798782
0,0,0,0,0,0,1,0,1,19.920175135985822,22.05549330081527,24.364511530929246,21.491014104698387
0,0,0,0,0,0,1,1,0,18.82934687764305,18.510014210056433,18.90873016996248,19.445471734359675
0,0,0,0,0,0,1,0,1,21.742212675673628,21.504976235451647,23.087198927448533,23.722745239951088
0,0,0,0,0,0,1,1,0,17.80728091081714,17.221665537156575,18.219514202486984,17.364617995535422
0,0,0,1,1,0,0,0,0,11.099129046008734,10.196252579554017,8.938699813698367,9.759361290869288
0,0,0,1,0,1,0,0,0,15.853381299335227,15.140677785164531,14.393572020681658,13.401729656664884
0,0,0,0,0,0,1,0,0,21.60883264269342,16.27696275006405,19.824462488536263,15.394891754675086
0,0,0,0,0,0,1,0,1,21.17529560030827,22.68912828195419,20.593540315222373,21.187817244839774
0,0,0,0,0,0,1,1,0,17.441542567891467,18.713936314477298,19.78612216338961,18.538994636327004
0,0,0,0,0,0,1,0,1,22.777578664688946,24.061281915465617,21.80904522871941,20.761186677428732
0,0,0,0,0,0,1,1,0,17.246518304163022,18.057914091789588,17.666290875083067,17.50940659247333
0,0,0,1,0,1,0,0,0,13.04187964883345,13.496934752483774,13.577294279565807,12.553340638389617
0,0,0,0,0,0,1,0,1,21.886560501480428,21.8634101174863,22.951064350114155,22.113799555766665
1,0,1,0,0,0,0,0,0,6.7497262990662135,5.429692597923845,7.688985518958956,5.725589924913766
0,0,0,0,0,0,1,0,0,16.087715935817148,17.121852691603024,19.46834197435268,17.320261007660577
0,0,0,0,0,0,1,1,0,17.917940350023038,18.485619546600635,19.264821989304473,17.709593684201124
0,0,0,0,0,0,1,0,1,20.844721132460766,22.490409827748408,22.76057287787597,22.713731167285513
0,0,0,0,0,0,1,0,1,21.854586630060197,23.3276897963087,22.343149207995538,22.623008920320014
1,1,0,0,0,0,0,0,0,2.517453875460325,1.7908770521592117,3.8208361171533287,3.109752154860363
0,0,0,1,1,0,0,0,0,10.799501756183465,9.089371074499393,9.780915939286542,9.896359975392645
0,0,0,0,0,0,1,1,0,19.181932786060937,17.088262552611777,17.455489034271285,18.9734257349054
0,0,0,0,0,0,1,0,1,22.54805459796447,19.94494683581299,21.950160525336024,21.202380386551784
0,0,0,1,0,1,0,0,0,13.96358815266693,14.416075557098269,12.743212686891884,14.056570233756341
1,0,1,0,0,0,0,0,0,4.71598521727219,7.174261779693489,5.216203666127036,6.238379203814152
0,0,0,1,0,1,0,0,0,13.412355670037972,13.139606940098504,13.984870682024022,14.104349044777706
1,0,1,0,0,0,0,0,0,7.856067675810619,7.024845539960632,5.193652330716885,6.938422046025821
0,0,0,0,0,0,1,1,0,16.897726620787264,17.3342726081892,18.391346817685108,16.555314056847617
1,0,1,0,0,0,0,0,0,6.390682538514906,5.73261323492187,6.9608883746164185,7.2565081307852575
0,0,0,1,0,1,0,0,0,15.574412690959829,11.873726541997833,13.869552494538176,14.68362074473138
0,0,0,0,0,0,1,0,1,20.558242337066407,22.58824217891449,23.596679742519964,21.399667058843423
0,0,0,0,0,0,1,0,1,22.54574345723109,22.566066900489542,21.818744025607103,22.649797259160852
0,0,0,0,0,0,1,0,1,22.7435458907126,21.681173011529204,20.917830018580396,21.594134095779374
1,0,1,0,0,0,0,0,0,4.175078953611309,6.65010878946133,3.912925130846588,5.251944443846292
0,0,0,1,1,0,0,0,0,8.42901084901991,9.475796171706856,8.934117135702879,9.586162522306342
0,0,0,0,0,0,1,1,0,18.531838517671115,20.13767761268595,17.392177939299717,17.077844026528624
1,0,1,0,0,0,0,0,0,6.254122970757405,6.25576975715022,4.700563066741122,6.79652207027778
0,0,0,0,0,0,1,1,0,18.16456178584197,17.258784856584022,17.29448341019597,16.37605208029318
1,1,0,0,0,0,0,0,0,1.5688565156662269,0.8090357353077382,3.679766106050165,0.2681925076692553
0,0,0,0,0,0,1,0,1,23.164136407530393,21.571516515860253,21.722756643681816,20.512560511397027
1,1,0,0,0,0,0,0,0,1.1961504970827965,0.7838596179562067,3.516858823118924,3.353799421249206
1,0,0,0,0,0,0,0,0,5.6967042239036,4.177525340595211,4.248643320843842,-0.10262899100842615
1,1,0,0,0,0,0,0,0,1.1164346406449575,1.3851765812788308,2.1122711829396428,2.3418199634236414
0,0,0,0,0,0,1,1,0,17.742918365259094,16.23851820274931,17.768841861943347,18.64261867515956
1,0,1,0,0,0,0,0,0,5.232378931289936,7.348833686217544,6.708940919286832,5.530534009247664
0,0,0,0,0,0,1,1,0,15.85092568686298,17.82283030900264,17.36145043906853,15.538927688700834
0,0,0,0,0,0,1,0,1,21.8240705182607,20.607807962451073,23.160804147879507,22.28763591215043
0,0,0,0,0,0,1,0,0,21.59596296865464,21.053828826109196,24.80094139372041,22.03718320293947
1,0,1,0,0,0,0,0,0,6.16691782744706,6.108551985911251,7.195415958623025,6.336007067357062
0,0,0,0,0,0,1,0,1,20.716411506012104,21.694752231290323,23.041154540851835,22.11122727963816
0,0,0,0,0,0,1,0,1,21.45138474808848,21.947442336651736,22.293064450564174,23.529825120725654
0,0,0,1,0,1,0,0,0,13.866864143582871,13.85580391393079,14.23710740911251,12.881983039047801
0,0,0,1,0,1,0,0,0,14.285117591442381,14.51656527721488,14.946552456372656,13.903396016757924
1,1,0,0,0,0,0,0,0,-0.09474936610795215,3.0359561136833704,0.5658593376917829,1.721771302551418
0,0,0,0,0,0,1,1,0,17.81881788193208,18.55244852146974,17.534320347662042,19.791961929906783
0,0,0,1,0,1,0,0,0,15.26533518309498,12.993972696756076,15.125095587628989,11.363492315302764
1,0,1,0,0,0,0,0,0,6.374546551155205,5.489651938610314,5.775540089926527,6.8385732484976405
0,0,0,0,0,0,1,0,1,21.186804159456468,21.902186316234598,21.505499585701354,21.75294911813798
0,0,0,0,0,0,1,1,0,15.72161728161451,20.197693251685415,18.611174118520537,15.360653865355506
0,0,0,0,0,0,1,0,1,23.00816207040767,21.587999593235548,23.376140701337683,22.76029077315178
1,0,0,0,0,0,0,0,0,6.077295317589744,10.512371788448359,2.6356158499191658,-0.6671200090515357
0,0,0,0,0,0,1,0,1,22.25513614912575,21.302548294461406,21.85022912066984,22.594025979438477
0,0,0,0,0,0,1,0,1,23.077934872728026,22.014991783634976,22.257861542848413,21.0098531145984
0,0,0,0,0,0,1,1,0,17.54750341493679,17.85107278442365,18.526907361285208,16.594914772169385
0,0,0,1,0,1,0,0,0,13.626798717392116,14.20000251725223,13.852195166821277,12.991709249755662
1,0,1,0,0,0,0,0,0,4.754734658754329,6.0851627233792955,5.887845188961411,4.985024430860251
1,0,1,0,0,0,0,0,0,6.4400200877914635,4.815533287348045,5.719600485657958,4.848814072806794
1,0,1,0,0,0,0,0,0,6.194169193119869,3.8890059756045288,6.50967945296346,6.110685322324297
1,0,1,0,0,0,0,0,0,6.0773263732326255,5.370673757887802,7.163129196359932,5.07048526781105
1,0,1,0,0,0,0,0,0,5.633873954133957,5.518841153470979,5.158717733819927,6.069502992181842
0,0,0,0,0,0,1,0,1,21.386354150523594,21.42410875468456,21.510230693901363,22.325864798588764
0,0,0,0,0,0,1,0,1,23.1269591026586,22.39528050601621,21.147181532018386,23.19857985151973
0,0,0,0,0,0,1,1,0,19.234563104863163,16.067717753904816,17.270920496361043,18.599518252791473
1,0,1,0,0,0,0,0,0,4.499330779890172,6.765276542829627,6.49737247495602,6.061147664136188
0,0,0,0,0,0,1,1,0,17.891232223497802,19.28806469213351,17.404474606980852,18.833207159239336
0,0,0,0,0,0,1,0,1,21.53402713112164,23.63523182199556,21.53287214868829,22.463067914670173
0,0,0,0,0,0,1,1,0,15.784903243497364,17.93184965727735,17.36854105541447,17.22332314196856
1,0,0,0,0,0,0,0,0,1.1521160858452109,1.2375869410117168,-3.665896312914781,3.7605169159590752
1,0,0,0,0,0,0,0,0,2.540780953675638,5.785728649439391,5.536111204854203,4.174018642359265
1,0,1,0,0,0,0,0,0,5.689491066492866,6.485226641260808,5.306342186925508,4.888861062788447
1,0,1,0,0,0,0,0,0,4.509466741201832,4.001546519476983,5.4180571601172725,4.800605912221843
0,0,0,0,0,0,1,0,0,19.047283908944546,18.497050003127118,24.781970399823454,17.91739174565289
1,0,1,0,0,0,0,0,0,5.549460548169977,5.584305048137609,3.8867723270566814,4.598280037346662
0,0,0,0,0,0,1,0,1,22.439114039403194,22.06291789380665,22.896027732650783,22.239365705200193
0,0,0,0,0,0,1,0,1,21.222338276927413,22.273699827224583,21.230946164078254,22.471209978736564
0,0,0,1,1,0,0,0,0,9.30411228284776,10.454805596806011,9.323312714662455,7.699932917380446
0,0,0,0,0,0,1,0,1,21.042309388923833,23.008262222370266,22.46769768729108,23.723671576003426
0,0,0,0,0,0,1,0,1,21.467705402886075,23.28377906452609,21.451317633738658,22.72490014994564
0,0,0,0,0,0,1,1,0,18.601087783690392,19.40207987046478,17.783520781594554,18.249147420180492
1,1,0,0,0,0,0,0,0,2.056922161464855,3.4185461106556954,0.8570551802479807,2.215819547740325
0,0,0,0,0,0,1,0,1,22.276737212275883,21.19081129061412,21.16829631046363,22.51881139099471
0,0,0,1,0,1,0,0,0,11.518037136473314,12.551718583947537,12.494818376905805,13.980821106089826
0,0,0,0,0,0,1,0,0,20.804653870957473,22.86510066045937,21.814582811220205,20.21256943951939
0,0,0,0,0,0,1,0,1,21.233543834020274,21.83674500460086,23.005206571735947,23.34926246729801
0,0,0,0,0,0,1,0,1,20.823538294224427,21.489126623559788,22.075397551362997,22.561354116674888
0,0,0,0,0,0,1,0,1,21.12542419474549,21.225663067793143,21.903280176425238,22.75898038611088
1,0,1,0,0,0,0,0,0,7.120209443898428,6.196231766075361,5.971042490458097,6.737922692531082
0,0,0,0,0,0,1,0,0,22.33636937001154,19.709238437481613,21.71216502203022,19.241939566210664
0,0,0,0,0,0,1,1,0,16.465622460152503,18.357801406595765,19.053675057279353,18.474607009009247
1,0,1,0,0,0,0,0,0,7.205785545968025,4.957800087275491,5.190357951737791,7.446210079901444
0,0,0,0,0,0,1,0,0,17.085134179285372,21.186724873784907,17.175621054455004,19.68449866305129
1,0,1,0,0,0,0,0,0,5.630404542790515,4.308799711304179,5.65475238655249,7.313391248556885
1,0,1,0,0,0,0,0,0,6.103963806479748,6.150889803222615,4.71517922452781,4.334551396683612
0,0,0,0,0,0,1,1,0,16.560032164465934,18.53966580410501,16.517449977327857,18.51958850919096
0,0,0,0,0,0,1,0,0,20.816867425943727,17.81131872307227,17.261662219050734,24.36466837269053
0,0,0,1,0,1,0,0,0,13.388973370742882,14.59751355267434,15.73403143865058,13.227257441335446
0,0,0,0,0,0,1,0,1,21.462643389945455,21.505133485838964,21.373551840406904,21.59824530319915
0,0,0,0,0,0,1,0,1,22.37493027602308,22.175123088950944,22.283870723030557,21.945605457818175
0,0,0,0,0,0,1,1,0,19.387830274449794,17.86469549724463,17.26145008552091,19.519709651353466
0,0,0,0,0,0,1,1,0,19.21091588381494,18.101742778977513,19.876752957951716,16.91568684527985
0,0,0,0,0,0,1,1,0,18.935722028631936,17.22972659049723,17.243470036197873,18.77145076880025
0,0,0,0,0,0,1,0,1,21.852575393471096,21.23148358938701,22.666896248395144,21.146294250638135
1,0,1,0,0,0,0,0,0,5.585538099875298,5.217730173433503,5.390183601172673,6.45771475208621
0,0,0,0,0,0,1,0,1,22.018308473611565,24.461324762721596,22.962813290417042,23.418286639744956
0,0,0,1,1,0,0,0,0,8.660437344999217,9.334854476921556,9.46755076644605,9.680981825032314
0,0,0,0,0,0,1,1,0,19.188315642883254,17.177826351759997,18.74818002024934,17.20610541119239
0,0,0,0,0,0,1,1,0,19.418262865048113,19.584307990603754,17.70785625835091,19.512697658919926
0,0,0,0,0,0,1,0,1,21.37185276361959,21.820329836253073,21.477413753553805,22.2431912919889
0,0,0,0,0,0,1,1,0,18.42249475334463,17.577798600130514,18.360501748519752,18.892434686428906
1,0,1,0,0,0,0,0,0,5.504507888472711,5.87398823317684,4.722848906409265,5.580671287549118
1,1,0,0,0,0,0,0,0,3.1268818702857213,1.227070887108646,3.388286704741035,1.9624842121944848
0,0,0,1,0,0,0,0,0,12.704921797264698,13.2826140303941,12.265368973152368,13.023604132628325
0,0,0,0,0,0,1,0,1,21.466954355276282,22.810627881850962,21.73551165254367,20.891447236646435
1,1,0,0,0,0,0,0,0,2.1765527225515027,1.1013097174233581,3.302034164649155,0.8022273430508224
0,0,0,1,1,0,0,0,0,8.854756114222589,9.502685021259087,9.626017718493683,11.534628513972777
0,0,0,0,0,0,1,1,0,16.581495877657428,17.997515921859343,19.564275594448375,15.670488654699016
0,0,0,1,0,1,0,0,0,15.003461632120228,13.342412459565448,13.505483899639993,14.10387527201544
0,0,0,0,0,0,1,0,1,21.878876020316824,23.7400905174227,22.418880106621426,21.958953148553274
0,0,0,0,0,0,1,0,0,15.931224571851612,19.67148680178394,21.794881299091717,19.787719871181995
0,0,0,0,0,0,1,1,0,17.91252070357635,15.440062844063318,18.783505822014156,19.836577677308174
1,1,0,0,0,0,0,0,0,1.7417699266789932,2.064294063770586,0.6635006624666051,2.537436848030346
0,0,0,1,0,1,0,0,0,14.711232763084954,12.682221063541645,13.838932156281931,11.73615423286352
0,0,0,0,0,0,1,0,1,22.930122730728208,22.898291126981512,22.573472716586316,21.133344522188068
