@RELATION 'my_relation: -C 10'

@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 1_5 {0,1}
@ATTRIBUTE 1_6 {0,1}
@ATTRIBUTE 1_7 {0,1}
@ATTRIBUTE 2 {0,1}
@ATTRIBUTE 2_10 {0,1}
@ATTRIBUTE 2_3 {0,1}
@ATTRIBUTE 2_3_8 {0,1}
@ATTRIBUTE 2_3_9 {0,1}
@ATTRIBUTE 4 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric
@ATTRIBUTE att6 numeric
@ATTRIBUTE att7 numeric
@ATTRIBUTE att8 numeric
@ATTRIBUTE att9 numeric
@ATTRIBUTE att10 numeric

@DATA
0,0,0,0,1,1,0,0,0,0,1.0087108126593778,1.7861231143826664,0.6255099195090472,0.8885983309360768,1.16888026134052,2.0612257960956017,3.5062099404752423,3.8361302070011574,3.8271689353619505,3.5154478087784957
1,0,0,1,0,0,0,0,0,0,2.004688863028629,1.6269482808092393,3.6551104984681086,2.237385403100151,1.7233888190852322,1.8216442508968271,2.035894618858196,2.030357077972085,0.6760958087354789,1.241565290638664
1,0,0,1,0,0,0,0,0,0,1.0511604755391395,1.0273672712409736,2.307495035279016,1.055974880941346,1.37279743470165,0.8909329717926968,1.5259581062551184,2.336170025239804,4.855848304613759,2.0937628777386377
0,0,0,0,1,1,0,0,0,0,1.312828272775063,2.8411704260325,1.3434972953680036,1.2793875244206578,3.267379930429028,2.55681327922314,3.9430758845240312,2.871343291740917,1.9194637975479232,2.899866162954501
1,0,1,0,0,0,0,0,0,0,1.218478382884253,1.2721189335474556,2.7401757576266084,3.2680444158932622,1.028283439625264,1.8516771996338097,2.6380591748671085,1.5456110710778512,1.7450023939128885,1.3370720467168782
1,0,0,1,0,0,0,0,0,0,0.9638462416661208,0.7385241044315808,1.154044965381584,1.5067683755193324,1.6483164867413347,1.1721509446441274,9.783340275636581,2.8083913339857944,1.6104491462946142,1.6871905136692456
0,0,0,0,0,0,0,0,0,1,1.876826873711055,1.4767492195925074,1.4049165668539954,1.1485502895914437,1.6049960484847123,1.7277662446511768,1.6630207684637053,1.7823006528231433,1.7566798764083877,1.870659495254666
0,0,0,0,1,0,1,0,1,0,2.1290832383719636,3.59595218224407,1.629940212918605,3.276030928864678,0.35644353664830986,1.480113805881989,2.5483770416899727,0.968667162140179,1.988576750370148,1.6982369437853617
0,0,0,0,1,0,1,0,1,0,2.4002494229207407,2.3822232006557913,0.24742389749243476,3.3682573106771994,3.3925553329831875,0.4448895008880991,3.25283149719564,2.939435749436652,2.2362765793716464,1.0680810614557754
0,0,0,0,0,0,0,0,0,1,1.9636139332091038,1.811036465818687,1.0474033698732899,1.3890854456862072,1.5677028828029935,1.3561565039149397,1.7753967125851524,1.3002305881904823,1.5014567355009185,1.3891724921439232
1,0,1,0,0,0,0,0,0,0,1.5977740121653947,1.6299132702831387,1.1106125168573786,1.4680069202844424,1.0220127750718564,1.5948193188160742,3.2359999942897573,2.495579117017248,1.286564451084998,2.315070156789742
0,0,0,0,1,0,1,0,1,0,1.8311236647283287,2.7874076070852274,1.964989695942308,2.5283891056728676,2.224107850880458,2.3385833487110568,2.2316951709304003,1.622521396978855,1.7118435590547638,0.5599474089541883
0,0,0,0,1,0,1,0,1,0,0.8130812330054278,2.8776088397712862,3.054210391474615,1.2529233944410556,1.2246186981745093,-0.2589957164718917,2.5573365828533947,0.7454224874397395,3.458938785968873,0.653736068459803
1,0,1,0,0,0,0,0,0,0,1.462731023382929,1.1176157972655183,1.5195570044965143,2.0535398294339235,1.5732121637796606,1.2262422860574296,1.5867884081861807,2.3553698796092455,1.100942613694587,1.7168688556113105
0,0,0,0,1,1,0,0,0,0,1.405422348921955,1.8328281035080454,2.102569463290125,2.7534272764417578,0.014388974568234847,1.8568114256528556,1.447880873231139,3.0755692429108272,2.592121359947819,2.8127823281981255
1,0,0,1,0,0,0,0,0,0,0.969482534926254,1.9617303585433343,0.6548022104741441,1.4960989010990793,2.3874989851694384,1.5371196958213562,1.1637176416383528,1.924202643582468,0.703509780228434,2.5407854530625498
0,0,0,0,1,0,1,0,1,0,2.371437151788515,2.422703665598413,2.818707816141911,2.878771975283726,2.780786867126019,0.3139305963947041,2.8190968667463157,1.7635399027360816,1.5695627928193663,1.368334517520002
0,0,0,0,0,0,0,0,0,1,1.8616282921344565,1.6190862156891557,1.4098509207841483,1.7487263524904533,1.4183771140810406,1.5359843226032739,1.3425612686993362,1.443996347406416,1.8651227167043147,1.4501603541519532
0,0,0,0,1,0,1,1,0,0,4.364963016085732,1.4718842166856847,5.804188221010692,5.285742825850157,7.782403670236122,0.42106765329545653,6.8354864073819135,3.1593870681383702,6.767388625565213,2.5393998174481816
1,0,1,0,0,0,0,0,0,0,1.8660315163994072,1.206729195878582,1.9075407877660724,3.714414870501498,1.1440298985706927,5.033260579764046,1.167088948170838,2.718851840180517,2.131765249132788,1.5176643877068319
0,0,0,0,0,0,0,0,0,1,1.6319401473366448,1.4200935625430269,1.3057256946434468,1.4610852586344827,1.439868763111218,1.7387556331468468,1.539136142077604,1.1859890117445848,1.662246994218383,1.4743797752081909
1,0,1,0,0,0,0,0,0,0,2.657080859926369,1.3326276454554198,1.3193540980640979,1.487332410888691,1.5475036529152075,3.6906833721452528,3.02217555663711,1.5891014980214515,1.0296239064350696,1.113390718854058
1,0,1,0,0,0,0,0,0,0,4.327051620349905,4.163300726593754,1.8944448623610022,1.3732447819871048,3.5061800968373853,1.0519782196651688,1.2558510076625122,1.4505243462574102,1.5314632922648788,3.893560157835532
1,0,0,1,0,0,0,0,0,0,1.4113771566004125,1.8851907610751446,0.8264092475876466,1.6457857678679573,0.6790927420165236,1.4442494191946174,1.0462939034750145,0.9097655870391745,1.327345216726667,1.093403821122572
1,1,0,0,0,0,0,0,0,0,4.982140502830212,3.419735557797597,7.508921130311183,3.6788275810552613,5.4145979437519,6.173238024692887,3.5100972111179876,2.571570957959472,1.742769956079472,2.284418038289889
1,1,0,0,0,0,0,0,0,0,3.3556143660503954,1.822326897664537,3.0693340183951783,8.621753745241369,2.227937144458019,1.8755617399518778,1.6750181593171427,2.3204807413047828,3.70812371981466,1.7685305143659935
0,0,0,0,1,0,1,1,0,0,10.341979820215952,1.5993586894240939,2.7753974215291826,5.302275423763748,1.7319314880005898,5.181824525736783,1.7497008753316727,2.8752806419997663,2.0222995701724824,2.3023375745828694
1,1,0,0,0,0,0,0,0,0,1.719079393368082,1.4330337014643582,6.819152632439167,1.9006481950794158,4.030589048000678,10.119448787157987,1.244706280308529,3.341464960824712,1.5254135798497264,1.9498510122752604
0,0,0,0,0,0,0,0,0,1,1.6378803431042397,1.158652809632911,1.573584489766076,1.4116209823628685,1.1588854522848446,1.7349249006058756,1.3952954227716465,1.6620823950108647,1.3814227955957734,1.4931885981856805
1,0,1,0,0,0,0,0,0,0,1.6244063182307824,1.0767942280834701,1.6358209012388412,1.2238587788505488,1.2339103351640135,1.1954549436404165,1.437329604540696,3.427617008348268,1.568315126015447,1.1963749077530794
1,1,0,0,0,0,0,0,0,0,2.007154665606728,10.373468220691562,5.483008747346127,6.393081971309584,11.490710812589928,5.354779705351138,2.1571194059631473,2.785279447773701,10.448862177737439,3.857289445829385
1,0,0,1,0,0,0,0,0,0,0.9507231558707454,6.125540237768238,2.1351260952492557,1.9168738698306296,1.6210898097625936,1.0976388141151716,1.2738687008025926,1.67482237992078,1.0579838361759812,1.1559745950412736
0,0,0,0,1,0,1,1,0,0,1.7155698106649961,5.338670947631617,3.0412081710243695,0.3531376113422778,4.428712753582743,4.671213477157893,5.038453464446654,2.246792260080694,4.786115156031031,6.611138654245016
1,1,0,0,0,0,0,0,0,0,1.1075309874561203,6.710441210027777,3.90889995796916,3.010147938429032,2.071424165882493,1.542662726796692,3.914768019119016,4.3066489787208075,5.095837244381848,5.738442103326426
0,0,0,0,1,0,1,1,0,0,2.1613770225389866,2.4409130394738363,0.894974326829965,4.626085475603161,0.5289519276250817,5.648633977248311,4.751289608519914,3.4337697049048685,3.7242031370186686,2.6270904977872993
1,0,1,0,0,0,0,0,0,0,1.2027063535075881,1.4286944706537612,1.654852844945526,2.032617918443698,1.9718732789500488,2.4320996230665024,1.3377845749059638,1.6780323971627633,2.1454215100153196,1.7132883718924417
1,0,1,0,0,0,0,0,0,0,1.2679359515135076,1.8295413262227322,1.0269193471350273,1.4781187949299026,1.449158560502835,1.0956781249106589,1.046309454101147,1.4192367736108078,1.4391469904381877,6.481816748386195
1,0,1,0,0,0,0,0,0,0,2.7568783769564513,4.686232749997337,4.358841442561664,3.9898018976963683,1.8024865266279768,1.097101524548234,2.3487318410807685,1.8307954813296385,2.3698610448434927,1.6076851281219304
0,0,0,0,1,0,1,0,1,0,3.8172783499044227,0.8866975487561444,1.8039373415312685,2.5937357874171307,3.2378516775105974,2.464283999510813,2.495547695454246,1.5693914065388275,0.556560548739254,2.211792924582649
0,0,0,0,1,1,0,0,0,0,0.5106001676186813,2.6722378825432074,3.52562259071966,2.622504529652761,2.6088890543979004,2.2060036638078815,2.8039487926406124,1.350499611968381,1.6275403946380513,1.8938008827964636
0,0,0,0,1,0,1,0,1,0,1.560313918457815,3.5368904998865327,1.1006982983801852,1.515068046039103,0.8459475983663471,2.539200494137009,-0.3813756058394224,2.0249607637299554,2.808757197572386,1.0706851628403546
0,0,0,0,1,0,1,0,1,0,2.566902419339275,1.024084832576543,0.6187159929409394,2.1729210359399826,2.473851065005127,3.2364301473735884,2.2358163149028556,2.717743112477504,2.2749815349794655,2.0201508041358758
1,0,0,1,0,0,0,0,0,0,1.5372557622885155,1.0947933280508322,0.6762246116334676,4.563471985652062,1.043061100208564,3.1759989906219825,1.3624693413645552,1.0911481641615357,1.1912230007597853,1.7398230837989777
1,0,1,0,0,0,0,0,0,0,1.2449892419666417,2.4853845110396415,2.881876290159452,1.7543836817622616,1.5269545306148715,1.0184776110986409,1.1609432454820396,2.631352237113439,1.5443447030729345,1.414330646526865
0,0,0,0,1,0,1,0,1,0,0.3503276956485497,2.2601338745302044,2.774926280878826,2.2946521419447126,2.0039063986314876,1.798994858688733,3.2533293530717144,2.2402674151844404,0.31271853702362007,0.9259062691999864
0,0,0,0,1,0,1,0,1,0,0.19544240711679328,2.3389781408575048,2.614698520044906,1.2853913790536025,2.0616783699798864,0.7459163997000922,1.7607192337920037,1.8172865240519918,1.6697212025370622,2.134901117227709
0,0,0,0,0,0,0,0,0,1,1.590050838978399,1.646672797927274,1.5888014299410806,1.7762792232901845,1.336159165634167,1.4883143575098126,1.1556700835891407,1.1828412452248578,1.7908660163038328,1.578300036887543
0,0,0,0,1,0,1,0,1,0,3.357971045235091,3.5973921950721737,1.8639209541105743,3.416896166457465,1.5767002029642097,0.5611811815558176,1.5969218711561297,2.8879244560847175,1.7767097847826219,3.453115137200376
0,0,0,0,1,0,1,0,1,0,1.841135872933246,2.575380606202687,1.5155601727080166,2.6239339068379417,1.515308268679351,1.015017470185494,1.8029344944077874,-0.08997653459915167,1.5957632658482175,-0.20882322421529853
1,0,0,1,0,0,0,0,0,0,1.8993845158693972,2.586847465222719,1.7541484098790998,0.9977157666525518,1.6644727169963525,2.030950451817618,1.2621083473863464,0.8457560703169753,0.9180504892472864,1.1331359169762363
0,0,0,0,1,1,0,0,0,0,2.640355639989673,2.696863671804282,2.667538011355681,3.933250419176199,1.9635475732986332,2.6275363318839067,3.6560871655784744,0.2703641155805352,3.8852589315500947,2.4629237800896897
0,0,0,0,0,0,0,0,0,1,1.5331829759644382,1.1966913456499348,1.3937559911896704,1.3893412938244794,1.5853920682794795,1.0740880425388397,1.6104864207904606,1.3673196668040235,1.2928460020873593,1.4863442387907198
0,0,0,0,0,0,0,0,0,1,1.8289801204733698,1.3488741000368814,1.3757240280688527,1.606775582043163,1.157789147191284,1.416518878525677,1.7025083219675035,1.1569541592168684,1.7991056507076078,1.3351568192188619
1,0,0,1,0,0,0,0,0,0,2.64953218156457,6.561507039309395,2.856433045387251,2.136805259790534,1.2342662992833358,1.0443529227141313,1.2696395338746873,1.013595274596814,6.81612677135677,1.7098222886349648
0,0,0,0,1,1,0,0,0,0,2.959319705802023,2.953044718179911,0.42313101485307136,0.8594854642650334,3.297684409085187,0.9857110340271644,3.2849016660573427,0.973319157550601,2.6011683482859884,1.4946112159592344
0,0,0,0,1,0,1,0,1,0,2.105602951073371,1.5352756776625944,1.161345044639873,1.6754818104194849,2.879997693433814,2.057604334660088,2.6670498848344155,2.408423253070127,1.6511750068057425,1.1553775214084672
1,1,0,0,0,0,0,0,0,0,1.4097491377172051,1.3785207651057323,1.8829757568556198,3.002260964414445,5.829409507279635,4.013383980648973,1.719167038900442,3.6891863022692273,2.3037582313103737,6.4449405329471725
1,0,1,0,0,0,0,0,0,0,1.1864769398698989,2.267202953752263,3.03866541606929,1.1384689977322455,4.65180762833173,2.403300637130321,3.4850361273199972,1.0384319790798062,1.3366606402380552,2.7310852183298273
0,0,0,0,1,0,1,0,1,0,1.6101866352303225,0.8890248165263845,2.206131495355007,3.4903956163183296,0.09609401543545659,1.8241925066206242,0.42967319661608516,3.0678253281123844,3.440055417346012,2.2462658997088787
1,0,1,0,0,0,0,0,0,0,3.8860633458097484,1.1405780038769435,1.7305480659921835,1.6486430939405738,1.512671340487833,3.668075949791927,1.7242997148344998,2.658533720942504,3.1351422420074724,2.438294355985061
1,1,0,0,0,0,0,0,0,0,2.334556687825866,3.648278211539733,2.8839548714571235,1.4209341732819452,7.954863859770429,4.210137620346627,3.3016099925800084,7.302619887368399,1.3938554097831344,2.54755930622559
1,0,0,1,0,0,0,0,0,0,1.5600076006101442,0.9921137411943299,0.9917412977189584,2.7420724807102648,1.8013347910637956,0.8182196554932302,1.1821892959742555,1.433084334783853,1.1884333299435816,1.360998029393099
1,0,0,1,0,0,0,0,0,0,1.686663994452649,0.9093736633415879,0.8467188571410404,1.3915250912758643,1.219339440882457,0.9494386701753363,2.7870829556995753,1.0680883164012802,0.9691633831697224,1.3992497192818165
0,0,0,0,1,1,0,0,0,0,0.0525823630098774,0.805293057666959,1.1676848317903374,0.6404149932770768,1.9358977816560992,2.58255655842597,1.653647860845917,2.4441557477796523,2.342183876434661,3.395881097102086
0,0,0,0,1,0,1,1,0,0,10.210032107373582,5.065422685436108,9.906752078312309,4.777617288794687,1.9340149505345192,0.45625175874178203,2.7236165080866694,1.3460807762984852,3.789175864540488,6.1283522443017135
0,0,0,0,1,0,1,1,0,0,3.426547785751539,2.834787800600261,1.382445815974272,0.6499631587736988,0.8980126990956904,0.26371472123839235,0.7398540267241472,2.5450539797207914,9.096161482743657,2.1071436536576424
1,1,0,0,0,0,0,0,0,0,1.5409946771247056,2.271925074486862,2.9844615725527825,2.145509632979537,4.8841795527679785,2.8948772080100253,4.125284581243989,3.9570209665069647,3.9905164492380707,1.2340532996377636
0,0,0,0,1,0,1,0,1,0,2.401250904539367,1.9456754126449483,3.323739494167694,4.201722980167798,1.098578142016915,1.3879113224311768,2.1603377912281534,0.673866913715039,2.318927473027397,0.8200285823737243
0,0,0,0,0,0,0,0,0,1,1.6388721903939354,1.214957688744796,1.5918737534093765,1.3894423466765038,1.272567518849712,1.4949376796813278,1.0912567669659217,1.4112374140498398,1.5740653672825382,1.3247675665466467
0,0,0,0,0,0,0,0,0,1,1.1128414561573634,1.7254903259043042,1.89812108120275,1.421357397156075,1.3027511235719458,1.4017770230096824,1.7997723301535764,1.5299896239866944,1.3149947518078493,1.675824482521074
0,0,0,0,0,0,0,0,0,1,1.5921193465453194,1.0555068280319486,1.1843224860784536,1.2526782542160455,1.4874268400871893,1.683556690796142,1.2290416196780514,1.294621982974086,1.5079046301417343,1.7146457413719012
1,0,0,1,0,0,0,0,0,0,1.1040368712390607,3.703212370863143,1.0848362478538558,0.8128375094802059,0.9166142036499818,2.31419786493395,2.6827920015712117,1.2372228489927524,1.0608991898594429,1.2265004214851711
0,0,0,0,1,1,0,0,0,0,1.8804634551634298,3.6934453175703537,2.3699537150253556,0.8709083342285915,2.12489351431215,2.2574159002939314,1.784883400247537,0.12454066174123968,3.611290240152112,2.449221898001532
0,0,0,0,1,1,0,0,0,0,1.5790179585108524,2.5706358171454604,2.6045609582940736,3.86936480488191,1.327193584329183,0.030801242286539576,3.894824101179956,2.173658474051511,0.41234858325399815,0.07350109236451985
0,0,0,0,1,0,1,1,0,0,4.205684442145518,9.264501948112363,1.186210489667031,1.0246721282902358,3.488219189239997,6.423048862853647,1.2295252572669921,4.4461712246469585,5.240967364678964,11.771548643112917
1,0,0,1,0,0,0,0,0,0,1.894574376735952,0.5890561534976099,1.829789280400755,1.5949773455452871,1.4690828018245008,0.7768059577737785,1.4851042213919754,0.8975467998567614,1.2525921782698755,1.1912035011407704
0,0,0,0,0,0,0,0,0,1,1.184516892864523,1.5091288660639437,1.205609933683289,1.1303111424502754,1.6285370587093912,1.6384007410994745,1.233523910126586,1.4776774707704172,1.3236024007663558,1.3681656916740592
1,0,0,1,0,0,0,0,0,0,3.53750391829984,1.1030257394902385,1.4580879047662934,1.1240225124735654,0.8236977083116286,0.9951630125237896,0.9981796561854499,1.5372994623775496,1.9992529637728969,1.6650904658639114
0,0,0,0,1,0,1,0,1,0,1.3260640867668396,4.023724140034043,2.7925748720921484,1.1644037261496216,1.7023300341154217,2.8835839640392367,1.3462652151712025,2.486385286744161,0.6023698441768257,2.031613321340992
0,0,0,0,1,1,0,0,0,0,0.5005914678272125,3.3716651515003537,2.646062809700201,2.4691188963488404,3.951368264728167,2.664897356449208,0.8618472216539641,3.673960375879012,1.0475424041011485,3.1626181296192293
0,0,0,0,1,0,1,1,0,0,2.7813761067503786,0.5576526039229162,2.9553331162510874,5.5741797201586145,4.951674053984961,4.178142176708567,7.887098175896803,8.462507567691196,8.987549850342095,4.090340177114917
1,1,0,0,0,0,0,0,0,0,5.5296547976618,8.631430727802456,7.976119015655809,5.4538589545045975,3.1182017243338076,3.7711506297296857,1.820945812419673,8.17189006768819,5.405492102934269,1.5916207081614908
0,0,0,0,1,1,0,0,0,0,2.5384532098739365,0.7921194387694017,3.0812626045307696,2.9270485167953737,1.0912884419014275,3.3596011769920495,2.3292626218431036,0.3154032853108233,1.928379890435084,0.7852160912064541
0,0,0,0,1,0,1,1,0,0,1.0089472107597475,6.0198466990741775,3.6698741628645126,4.817233768137025,2.3247727354262144,2.98591212771198,6.084578469206858,3.309086269039898,0.9597815563199643,5.442287377039204
0,0,0,0,0,0,0,0,0,1,1.5994642032943778,1.18714047639983,1.2943850071756855,1.4228430684391409,1.6606647246872697,1.5601107349423935,1.218154421568083,1.491963867078863,1.550627788215507,1.3425524253140084
0,0,0,0,0,0,0,0,0,1,1.6210959096074944,1.40387145366494,1.3066105700852217,1.2976130675362227,1.5321735523307711,1.241866245017357,1.6276014737575752,1.51595065847369,1.3776303473791682,1.3529144841538256
0,0,0,0,1,0,1,0,1,0,0.6960362586196152,2.6153964788943664,1.1661125611903433,0.7079212932127241,2.170461348878128,4.804680659304863,2.150361554613096,3.127231609128924,2.3078595723786517,1.2373518202087903
0,0,0,0,1,0,1,1,0,0,5.053993187725823,0.8984440452208303,6.397000699924089,2.4845594907019026,10.523197874238257,1.849610234596831,4.160904830253615,4.6297852617122475,6.741738698197945,3.114590100765281
1,0,1,0,0,0,0,0,0,0,1.321216284592646,1.0531096250730045,1.160102183074086,1.0166301873945163,2.525173158615938,1.4294324552798723,2.385006573081249,1.0565210322995158,1.0814250716636697,2.557512311414602
1,1,0,0,0,0,0,0,0,0,4.507102622301222,1.59029571947918,2.097189254866725,5.82241510098624,3.3674058884686366,6.058050950404598,1.124258877662722,4.323378835143436,4.015216319867905,2.9223735592659272
0,0,0,0,0,0,0,0,0,1,1.5076388044867044,1.3695409886007779,1.179126443877686,1.5476374835600224,1.5941381378504555,1.4780664963120147,1.7854330077309442,1.6587848509871996,1.5020223238374115,1.3611344291398637
0,0,0,0,1,0,1,1,0,0,3.7010746594387953,2.749630141693319,4.477428417683309,1.1563089628694596,7.81338615918738,5.930231455121404,2.5892117995816784,4.113025974393108,2.34418023324206,4.128227953411564
0,0,0,0,1,0,1,1,0,0,3.2138016146889385,0.5413169648624716,7.638970129149193,2.651642939220286,6.703075410154669,4.656704962081507,0.3918805955532658,0.805298741354004,2.891775693966296,2.143754375071866
0,0,0,0,1,1,0,0,0,0,2.590972473665074,2.5570523489195454,0.8724118682449697,3.547153731873137,2.2538883393173696,1.1933024943068884,1.446173900552548,0.08480098926786317,3.0473825197797217,1.1179130689202945
1,0,0,1,0,0,0,0,0,0,1.9948438255883534,0.9037699480194505,1.924923895353279,1.2159759744012695,1.7016230237132373,1.8583458019691919,0.939237126964309,0.6330001778213321,1.3752646154396184,1.1400924938203407
1,1,0,0,0,0,0,0,0,0,7.033991995951231,2.9043951316421612,1.5880618246543603,6.573743232468197,2.4283332600222156,5.650656172532158,4.6295634230914375,1.2390922790058738,3.5329809539433406,4.102276437894092
0,0,0,0,1,0,1,0,1,0,1.6316519795864672,1.4188347404762798,2.4419391078030435,1.462480061250837,-0.10659839936235738,1.9925487933710364,0.35545986390636264,1.330939935683574,2.192918002951709,2.4258005374018574
0,0,0,0,1,1,0,0,0,0,3.134210325247865,3.5821862973709813,1.8433357956505896,0.09974518684617228,3.5349108115017907,2.308345368575332,2.100746418883996,2.574295974159674,1.039315395787031,3.912799290606255
0,0,0,0,0,0,0,0,0,1,1.4452632573095814,1.6894600497971841,1.4064538267935178,1.3206714155763615,1.6009085703596866,1.3685450845480616,1.0928448405211186,1.4000191464893414,1.33494725272679,1.8165739411217643
0,0,0,0,1,0,1,1,0,0,4.9972535577501,0.4333528258474298,7.064344395429404,1.7001671195823218,1.5414090485422525,4.054388762554406,2.5843737120096786,4.692880650234629,0.7853404099487942,3.7035389494053472
0,0,0,0,1,1,0,0,0,0,2.037561815703061,2.6694258604927503,2.158824137154773,0.34498137795473705,2.2714446066206526,3.2783915503059187,0.0167594047494668,3.554418596087717,0.667734146152402,3.92099392595341
1,1,0,0,0,0,0,0,0,0,2.183784203671644,7.496283574383639,2.459261101857141,2.959705133378434,6.450019676593781,6.406816705057245,6.400614087442591,5.740702647265252,3.07939814559449,3.6132460088366467
0,0,0,0,1,1,0,0,0,0,0.6878764123392744,1.9171169486040385,1.8011082541304244,1.460363501306599,0.8696629168618704,1.5690765853527417,0.8560866600083163,1.640835360732087,3.7425607785231247,0.2887346968446787
0,0,0,0,1,1,0,0,0,0,3.9651410659128716,3.61885151421507,1.7456615019135788,1.5840200172238905,0.18172006503799398,0.5677468949835967,1.863491259223645,2.2829394144571897,0.7953819141372285,0.7450831395037176
0,0,0,0,1,0,1,1,0,0,0.8952696539690704,6.2086680420013085,4.991817893053806,3.1989694703593914,3.9800307111624877,6.129481584496214,3.0820200667306605,1.9197320963936912,1.9882308303349558,5.198985450684157
