@RELATION 'my_relation: -C 112'

@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 1_2 {0,1}
@ATTRIBUTE 1_3 {0,1}
@ATTRIBUTE 1_3_4 {0,1}
@ATTRIBUTE 1_5 {0,1}
@ATTRIBUTE 1_6 {0,1}
@ATTRIBUTE 112 {0,1}
@ATTRIBUTE 7 {0,1}
@ATTRIBUTE 7_111 {0,1}
@ATTRIBUTE 7_15 {0,1}
@ATTRIBUTE 7_15_107 {0,1}
@ATTRIBUTE 7_15_107_108 {0,1}
@ATTRIBUTE 7_15_107_108_109 {0,1}
@ATTRIBUTE 7_15_107_108_110 {0,1}
@ATTRIBUTE 7_15_16 {0,1}
@ATTRIBUTE 7_15_16_17 {0,1}
@ATTRIBUTE 7_15_16_17_18 {0,1}
@ATTRIBUTE 7_15_16_17_18_19 {0,1}
@ATTRIBUTE 7_15_16_17_18_19_20 {0,1}
@ATTRIBUTE 7_15_16_17_18_19_20_21 {0,1}
@ATTRIBUTE 7_15_16_17_18_19_20_21_22 {0,1}
@ATTRIBUTE 7_15_16_17_18_19_20_21_23 {0,1}
@ATTRIBUTE 7_15_16_17_18_19_20_21_24 {0,1}
@ATTRIBUTE 7_15_16_17_18_19_20_21_24_25 {0,1}
@ATTRIBUTE 7_15_16_17_18_19_20_26 {0,1}
@ATTRIBUTE 7_15_16_17_18_19_20_26_27 {0,1}
@ATTRIBUTE 7_15_16_17_18_19_28 {0,1}
@ATTRIBUTE 7_15_16_17_29 {0,1}
@ATTRIBUTE 7_15_16_17_29_30 {0,1}
@ATTRIBUTE 7_15_16_17_29_31 {0,1}
@ATTRIBUTE 7_15_16_17_29_32 {0,1}
@ATTRIBUTE 7_15_16_17_29_33 {0,1}
@ATTRIBUTE 7_15_16_17_29_33_34 {0,1}
@ATTRIBUTE 7_15_16_17_29_33_35 {0,1}
@ATTRIBUTE 7_15_16_17_29_33_35_36 {0,1}
@ATTRIBUTE 7_15_16_17_29_33_37 {0,1}
@ATTRIBUTE 7_15_16_17_29_33_38 {0,1}
@ATTRIBUTE 7_15_16_17_29_33_38_39 {0,1}
@ATTRIBUTE 7_15_40 {0,1}
@ATTRIBUTE 7_15_40_41 {0,1}
@ATTRIBUTE 7_15_40_41_106 {0,1}
@ATTRIBUTE 7_15_40_41_42 {0,1}
@ATTRIBUTE 7_15_40_41_42_43 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_44 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_44_45 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_46 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_46_47 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_46_47_48 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_46_47_48_49 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_46_47_48_50 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_46_47_48_51 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_46_47_48_52 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_46_47_53 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_46_47_53_54 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_46_47_53_55 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_46_47_56 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_46_47_56_57 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_46_58 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_46_59 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_46_59_60 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_46_59_61 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_46_59_61_62 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_46_59_61_63 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_46_59_61_64 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_46_59_61_65 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_66 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_66_67 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_66_67_68 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_66_67_68_69 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_66_67_68_70 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_66_71 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_66_72 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_66_72_73 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_66_72_73_74 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_66_72_73_75 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_66_72_73_76 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_66_72_77 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_66_72_78 {0,1}
@ATTRIBUTE 7_15_40_41_42_43_66_79 {0,1}
@ATTRIBUTE 7_15_40_41_80 {0,1}
@ATTRIBUTE 7_15_40_41_81 {0,1}
@ATTRIBUTE 7_15_40_41_81_82 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_83 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_84 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_85 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_86 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_86_101 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_86_101_102 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_86_101_102_103 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_86_101_102_104 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_86_101_102_105 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_86_87 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_86_87_88 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_86_89 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_86_89_90 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_86_89_90_91 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_86_89_90_92 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_86_89_93 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_86_89_94 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_86_89_94_95 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_86_96 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_86_96_97 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_86_96_97_100 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_86_96_97_98 {0,1}
@ATTRIBUTE 7_15_40_41_81_82_86_96_97_99 {0,1}
@ATTRIBUTE 7_8 {0,1}
@ATTRIBUTE 7_8_9 {0,1}
@ATTRIBUTE 7_8_9_10 {0,1}
@ATTRIBUTE 7_8_9_11 {0,1}
@ATTRIBUTE 7_8_9_11_12 {0,1}
@ATTRIBUTE 7_8_9_11_13 {0,1}
@ATTRIBUTE 7_8_9_14 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric

@DATA
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,-10.055758959623631,31.751844180639864,12.566202925764514,-39.38729637629126,3.8096585897385467
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.3405515391545,159.46060614487234,97.57832752396058,112.29348970330335,87.26604685917727
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.20022218870741,111.86297985715879,73.87623311009021,61.92176620308774,114.4313219795147
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.34071866643983,52.191521801107434,91.14481965348624,87.73072193316527,44.592665208217454
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.637444613918664,61.02987907881129,37.49805039560285,39.93388332391725,34.10308277523841
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1193870458971,49.93536192736866,47.18645436350579,20.765669142147317,55.789154080616925
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.40722768191756,173.09073055619146,127.18549196529791,119.76838049859859,125.31452901187586
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,28.706026152137724,18.3812655067199,34.76902580850151,12.110402248709477,10.158409882025353
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.58812488019794,166.6777990908175,125.39049750198268,149.76572015941622,132.73402456095587
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,63.92689881281899,51.52379524136438,105.95614895877918,-14.337016781017553,28.332959967457214
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.91044315611074,148.1510733906232,116.99854540990302,57.4768403451477,157.1529683114996
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.848609581232154,54.24486519273386,93.51028036523486,105.2556860428787,46.699163203156985
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.20204408782898,70.11362775513574,52.44333467248279,70.69860636251289,53.92476073383969
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,164.8587327752323,99.06483626354833,179.36755361263513,162.4677299046657,130.75201744270777
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,123.05831449349364,84.80338054840907,409.33655614219276,117.8128248194733,85.7187735962167
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.62517612810228,133.84566754246566,137.41884527947238,111.63097111143107,110.5833158137705
0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.32877128866454,151.26924994914188,173.77943910893305,182.4761134148405,171.04867949577044
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.73584662468798,109.24222896507203,27.266666788804805,66.14506667004213,12.921396575439005
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.38824830634903,24.34129079381862,10.372462758426394,73.65084689494793,4.836071008710219
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.05244428508967,98.55570116205807,48.57430302284371,67.50865991259165,92.86918288832024
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.89159324602662,88.71904720597487,159.24036490650903,139.77547969297723,90.37063727058874
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.90628900576631,79.27622600953138,70.36169763859166,66.24805458638289,61.33374628389506
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.17797302571094,134.12537854038683,59.304475668250376,115.27766816133267,139.40739390927072
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.93891012355482,108.41065435898953,63.16713286884252,18.213637061940865,68.26721398525179
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.858497253475726,57.04108172433612,75.06785838063638,98.18923606513567,115.97569708251244
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,75.20062913286213,92.58465184672542,71.984718800483,127.56323624349791,72.4459392875848
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.513209572983286,42.75930407512087,116.66114713041969,35.60431286784273,47.09479530511053
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.97203797174228,80.3133525886073,36.05584149771994,89.6833501497535,61.30001471232788
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.35451137777758,143.44124152656076,79.90767174610666,97.3350532065576,58.431755611272436
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.17974807196,70.71030165968818,97.7975986566845,68.87942019705478,70.03340219461289
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.31455607452385,21.97829477386918,18.05847883104356,46.842506823461825,28.797802834029106
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.82373015790887,110.34854460101437,88.46312291243045,58.11973590895717,60.09701901302371
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.56796867318883,65.54459760278735,59.94840235531812,36.03271672881431,103.12699462985353
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.25310129994193,55.999655101406404,45.49945117227293,51.180536866990735,79.98943722474439
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.8113804895007,8.640536186109104,55.78032414254253,38.25912294039279,92.99488153931864
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.79073551890454,159.19089323370176,112.21666632663391,147.26970710871456,171.63297446996094
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.68856719489465,40.7671492608727,30.526127607212015,64.63258269375915,53.57020689898901
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.89134422204188,89.73688911183086,90.9320265514862,99.7860128284891,65.83006748506645
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.89175488981968,58.250335087227384,19.127929602597703,26.556318584952926,19.605251178664144
