@RELATION 'my_relation: -C 28'

@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 1_10 {0,1}
@ATTRIBUTE 1_8 {0,1}
@ATTRIBUTE 1_9 {0,1}
@ATTRIBUTE 2 {0,1}
@ATTRIBUTE 2_11 {0,1}
@ATTRIBUTE 2_12 {0,1}
@ATTRIBUTE 2_13 {0,1}
@ATTRIBUTE 3 {0,1}
@ATTRIBUTE 3_14 {0,1}
@ATTRIBUTE 3_15 {0,1}
@ATTRIBUTE 3_16 {0,1}
@ATTRIBUTE 4 {0,1}
@ATTRIBUTE 4_17 {0,1}
@ATTRIBUTE 4_18 {0,1}
@ATTRIBUTE 4_19 {0,1}
@ATTRIBUTE 5 {0,1}
@ATTRIBUTE 5_20 {0,1}
@ATTRIBUTE 5_21 {0,1}
@ATTRIBUTE 5_22 {0,1}
@ATTRIBUTE 6 {0,1}
@ATTRIBUTE 6_23 {0,1}
@ATTRIBUTE 6_24 {0,1}
@ATTRIBUTE 6_25 {0,1}
@ATTRIBUTE 7 {0,1}
@ATTRIBUTE 7_26 {0,1}
@ATTRIBUTE 7_27 {0,1}
@ATTRIBUTE 7_28 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric
@ATTRIBUTE att6 numeric
@ATTRIBUTE att7 numeric
@ATTRIBUTE att8 numeric
@ATTRIBUTE att9 numeric
@ATTRIBUTE att10 numeric
@ATTRIBUTE att11 numeric
@ATTRIBUTE att12 numeric
@ATTRIBUTE att13 numeric
@ATTRIBUTE att14 numeric
@ATTRIBUTE att15 numeric
@ATTRIBUTE att16 numeric

@DATA
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6202815123434435,1.789752320895765,2.514253264634336,1.7101654369743036,1.2253694614841475,0.7981882376355662,0.816107033631991,2.548131860119013,2.319569532726679,1.1526151455416949,1.5543706301735334,2.1379264976161374,1.5083025392990064,1.514925618945285,0.9523432513925043,1.462026759343505
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.358804831049063,29.833402021594175,30.236286006115208,31.548992988708015,31.65311731197272,32.56157436165404,31.47603711790803,32.48149512824183,31.15005871227068,32.717399337367894,30.726065072265897,31.792797089156657,30.012814457608183,31.711654942281008,29.13346273410288,30.759123807341847
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.692561809262979,0.7460518737806439,3.4578647240373437,3.480486385685055,0.1813379968187907,1.2444904054941364,1.6354509179457941,3.1347151690615367,3.2029754886528945,3.772505028045761,1.9587551241454362,1.2936466929284092,0.11299081096263519,0.7413441349747023,0.8081210424907033,0.21468085863247222
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.367370501250475,1.6446642166923144,1.493919301922222,1.3567831362914382,1.5277164522800701,1.9193015721460918,1.3480888718563697,1.7854261139804022,1.8067184068893394,1.6179599546093262,1.6181641961360285,1.614982703731321,1.0947289365631039,1.5447564537415732,1.0213259527655127,1.4799266105526718
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5736142843930943,5.3712870494366625,2.275273552129035,9.468091767937393,8.736016519760888,11.163076960870683,2.510497671728168,5.119888519557594,0.9445788031216165,6.648163932122524,3.678472025608212,4.864950357021217,0.7768188327235797,6.1183181547466505,3.0660343035063815,3.0435689250592
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.091624373253172,1.5827103115116246,3.5399440196412253,1.2066091908293402,3.385507213527576,4.787400738558629,2.8068358472520805,3.382543408618531,1.1459040039189707,1.5417924721239988,1.292422130520708,1.9812679442119625,2.2295138971967905,1.7490971369253896,1.6233357939504018,2.02584134631054
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.439113050631597,11.000918818657999,12.667024438063986,12.016964130580723,10.182725757820064,10.02058856386731,10.380534963538176,11.28420207393514,10.217374188476438,10.18062582354882,10.610624871586376,10.576979884702908,10.079258682534299,10.540110360421913,11.901611045772789,10.005333903596899
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.212655185630073,30.138588473178732,30.157609978995325,30.177386878574445,31.071096434268796,30.334068275555495,30.292501710246103,32.55295714772078,30.568119177732097,31.864838685709323,30.721885378749047,30.511377447491064,31.485001452780626,30.115432015134495,30.81433025905346,30.088267545937274
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30.573037957954575,30.300761411420236,30.769597856716103,30.794244168982743,30.923907040558195,29.813029062229454,32.33487492215806,31.903873217640452,29.617877402592928,30.52244801472123,30.2359877774433,30.77970395513061,30.754067694077616,33.298665652596114,31.592958386060484,32.030338597186166
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.220602590998025,3.0174023046931473,2.0886623908621806,0.037565471558953956,0.8635779215211801,3.2294713339525853,1.9145288903559665,1.8764243743972666,0.021854395929635118,0.6973656899409986,3.783621823565786,2.0259374101243055,3.477016754316878,3.434110623787497,1.503032947609177,1.220465189950379
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.726348991442315,30.621998545476558,29.86172080332745,30.469030816432753,33.35919689213805,30.185318370379203,30.327838046642164,30.576084444698523,30.141911088977484,29.849854285809027,30.75163927209807,32.24489527244901,33.9713093526159,29.803728694029587,30.584380888386757,29.93413101637103
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.808351577278426,10.69054954594792,12.185160636543372,9.81257619138817,10.142052700435253,9.848507748657498,9.649468418880765,9.829937853446358,10.498635378026211,11.312830263991257,10.40590359690741,9.861772522897205,10.117745875549078,9.698154118923782,10.97659134064961,11.010150770180914
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30.093949267108027,31.504522888963045,31.740158172195713,30.045207657135,30.10173600043347,32.063643074987304,29.544620492192788,31.07254687203366,31.65722975998382,32.685386182129754,31.35095034649334,32.35687273880726,31.36055279858914,31.15856333781565,31.50826985022823,29.84172153459787
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.153037897056244,32.88999503961306,31.432055379281216,30.48677060040607,30.41419307213986,37.14198684125803,31.019042705144734,31.91801651102867,34.430391453411325,31.601185745096057,33.203806846119605,35.941207132896146,34.03202647641867,32.532504283931246,30.375592942031343,32.19531097779437
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.829267439071913,12.68108446897292,11.371983013334455,10.199790738846469,13.03964582392126,11.094677583453555,10.261049421703966,10.070398116272733,10.655514167960032,11.26697607449228,10.863835300575936,10.01687693345256,10.468091189817926,10.329268909622638,12.816923919051227,10.495910729524082
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.295202562848613,1.4381208215988404,1.8666891437594013,1.174837256368039,1.9669776744619243,1.347025085914426,1.6952411532446428,1.7435023252393806,1.376539002666176,1.5421547330116483,1.6933833177069233,1.5587014710539822,1.6357934104427652,1.6079710706567925,1.4252513753315603,1.719450007866996
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.234430800792808,10.03991291056186,9.93631214243723,10.650330521662672,14.147872101975576,10.888326908540174,19.54645749305981,16.429060845807314,14.02021457834071,12.09459750850881,11.997189802552551,14.574490100935941,10.374001698793471,16.35257328469511,11.92475744806324,11.718338746332911
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10.411033582140893,9.764632132456459,11.546696862341038,10.964567215614418,11.587448366621272,12.882246077706899,12.401613109079651,12.625430702011776,9.679799503593644,12.443687082961405,11.583589622939243,12.802366005497174,10.828920379243927,11.056889759818992,12.358176043892183,10.924107172056614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13.018300639947846,11.262646611654088,13.406264293313514,11.583071086231008,9.834001069390764,11.78236307090504,15.567313162549649,9.724851005790985,14.077926292373997,12.675686648372341,9.851633816444954,10.262228423310246,11.295222851740283,12.485173383062541,13.257542091105183,10.730904171282953
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14.199089389830714,11.8820849718673,13.307431420545917,14.614638574890808,10.763493356717024,11.43537688934814,14.518707280858264,11.958407397491742,10.636805406048211,16.295298764009726,10.395198420841638,9.48186110223157,10.41684599859041,9.897954061166544,12.96128900810319,9.65758794379188
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.423538495669987,31.14624764365367,34.567103785862436,30.9328797669357,30.137009806281505,32.285640525102764,30.451731496486612,31.693959310122192,30.786072240624183,30.106284606103195,30.136027817498746,32.41976627214445,32.06704876777371,30.85313748799206,30.337570255188194,30.477370872980526
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.524747138524567,10.465676760250979,11.055409054916504,11.553934877038408,11.927189811039344,11.724735437430404,10.472223676444347,11.234647184986954,9.921249570109254,11.405744713790677,10.265031226661252,10.48957190665778,10.260663065437663,12.421902033625763,9.794901248204793,10.092076778325445
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10.177098846178456,9.17831170160593,11.072443588405124,12.156719875313373,11.680486578265981,10.121327336233646,9.921902063420271,9.460384830466708,11.836654325140413,10.46352502087791,10.541061118468498,9.632808229758794,10.04970576029208,11.231394828632936,11.529022175406551,11.858477153259138
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3490582057924672,8.523092277793227,3.1748271596992867,6.05165857549251,7.201450138253025,1.7051348406768063,2.518173486435578,1.5416705457604083,1.8480141790816376,3.6018702240981115,3.4494584517584745,1.5293154301083738,4.909659314900157,5.478675788950148,3.721573368561325,4.1137708501381685
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529172064129239,1.3383811045977527,1.2908076079107396,1.3045318957756804,1.9075398975809374,1.1915968156693895,2.2397560051028784,1.036584853997958,1.2663019809004603,1.5415263626305178,1.29244059653881,1.0895407036324736,1.7727620149958048,1.0650109342532184,3.174697499865423,1.1310603979584637
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.197298343427375,10.186251850147514,10.173916399134624,10.099533933724636,10.156469389113541,10.664693756951044,10.286570267547855,10.79918453869364,10.845204605394187,10.289051205469347,10.179673306818016,10.808093008026994,10.406658531311939,10.277774787397203,10.479474214819199,10.885049464745178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30.428257209893275,31.26360095084716,31.502061196217902,29.426578262870652,29.595993235964418,30.315040665157007,32.44102560314396,30.57225234607022,31.04119032591112,32.2010492991813,33.567112230881534,31.52857193641076,30.30419183236629,30.256336482792243,30.735550708113248,33.542619396808234
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.154524487178858,30.17411939622696,30.126137381059976,30.34021643531226,32.13710544348205,30.093580817161545,30.168642862406266,30.3353820658076,33.429024816827614,30.245315780762006,30.095569557836942,30.517973051865088,30.048865975112943,30.951249180592008,32.25517518896302,30.233943449711045
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.9769302369127285,7.280288084809052,5.0450792754772475,10.269397574845081,4.622839990970708,2.4913111624580315,4.063374719073287,6.260892510183879,0.7957152537485846,5.017686332860523,1.759779660986036,3.7672063016358233,4.905965069926385,2.6915536752740694,2.9129058125811924,1.202803784161069
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.21777304977069,30.45667683557372,31.888201410580297,31.899294440985628,30.077302380114123,29.128074174024928,29.60655674686382,32.18069150054036,31.051800739114434,30.635620604356042,31.090602701835014,29.847514347834935,31.88813057079737,32.8600798809376,29.479004896580236,31.1401939413997
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8549021045510052,3.3166063647526385,1.835775790611403,5.118051118480719,5.754776651785166,6.199560163651439,3.5575160162731994,2.327923934025427,3.066405263039668,3.069660694655746,3.497670575457853,6.0335213504821095,2.08887803032004,5.67840997031951,1.1133812538486074,5.45500410095777
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.30790678317557,30.744696930856197,30.561215708217723,30.597282873789755,30.339381959341747,30.64838438729659,30.623835426942836,30.195759821027046,30.555910500427842,30.64163557432829,30.331228926359984,30.900747592086987,30.52624089663255,30.45859934959048,30.054721914547603,30.220786444582917
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11.256223431078567,12.116286438445119,11.062010191226996,10.83793087876402,11.219360094258924,9.8578099880558,10.753501463174484,12.720690681124056,12.623055999363395,11.848176416668574,11.29138793566515,10.862938139638006,11.674804926763539,7.063854199079893,9.604643310047033,9.488757243796249
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3671282874491428,1.5076607853951551,1.8936647879720727,1.4384819972272183,1.687613577684516,1.672539171530247,1.666897866629932,1.3792755346722545,1.4498574390051715,1.8398170559515803,1.494321862547507,1.9051226655842273,1.47322267015951,1.1195564319939906,1.3331648723732346,1.461410158502814
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8843434861583503,1.9468873265287179,1.6257629626072276,1.3167528474682748,1.0664121654257723,2.7607897924436933,1.2109202272140627,1.2866937817507993,2.8450806865428455,1.0153787183131266,1.022024824126819,1.8592493174383702,1.8489892658794662,1.4849087114404238,1.0127297944159483,2.258251736874999
