@RELATION 'my_relation: -C 9'

@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 1_4 {0,1}
@ATTRIBUTE 1_5 {0,1}
@ATTRIBUTE 2 {0,1}
@ATTRIBUTE 2_6 {0,1}
@ATTRIBUTE 2_7 {0,1}
@ATTRIBUTE 3 {0,1}
@ATTRIBUTE 3_8 {0,1}
@ATTRIBUTE 3_9 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric
@ATTRIBUTE att6 numeric
@ATTRIBUTE att7 numeric
@ATTRIBUTE att8 numeric
@ATTRIBUTE att9 numeric
@ATTRIBUTE att10 numeric

@DATA
1,1,0,0,0,0,0,0,0,0.5678333145004366,0.7293080890633328,2.4389577442394144,2.1552359729044293,1.5157583295567996,1.6968403628316928,1.9413088745470284,3.4969778934673417,2.838017921186646,2.2357208438367318
0,0,0,0,0,0,1,0,1,10.655966024982687,11.06247270994907,10.253188418451321,13.029805746398042,9.724175890156106,9.96459351531365,10.972791191686351,9.364911681438006,10.695822904688185,10.009839903571619
0,0,0,1,0,1,0,0,0,6.516440422230664,6.6700498485009865,9.246765296566123,7.064107793405571,8.202657375914328,8.480236509597793,6.227785717940973,6.6817194278832055,7.347273666674764,7.846965991834107
1,1,0,0,0,0,0,0,0,0.4396478913163473,1.9690223965262923,1.379071576119532,0.5354195147983916,3.4119461217868716,1.5232678565220492,1.2195307861033506,3.0702677351463548,0.717707404110483,0.6725210989718053
1,1,0,0,0,0,0,0,0,2.0871147018598086,2.034268369177231,2.746568916278077,1.056362416209157,1.7542233335056225,3.1081209585349274,2.039007890512851,1.786733313414049,1.1090453862504397,1.7293536620625418
1,1,0,0,0,0,0,0,0,1.295811240545943,0.2214360289918833,1.6437040801891747,1.7751327833131452,1.2554702513741347,0.8050172488548777,3.6030332443187327,2.3921290135123146,1.3299851170059795,1.8992593827959983
0,0,0,0,0,0,1,0,1,11.017511772852062,10.125057369371817,10.077221374732302,11.04593029704999,10.307222044062922,9.50767984070814,10.364930704046127,10.477815569855188,11.013858473745618,10.948166069110568
1,1,0,0,0,0,0,0,0,2.7839594331628015,0.783932695202666,1.4741177253019138,2.161969555546576,1.076632435710356,3.2627330778166113,3.6350048296395743,2.3322132986864124,1.4434214719748666,1.2822468838913523
1,0,1,0,0,0,0,0,0,4.156507162736943,0.861990768406609,3.010743550013019,3.2056254961728854,4.456284778586336,3.355939851083321,4.750326912818003,3.5646663936768594,6.119245701190573,4.054391157382167
0,0,0,0,0,0,1,0,1,11.251513010720647,10.733851025267203,8.143727861743725,12.124155145848436,11.713661470069495,9.749832577666611,10.048694928248786,10.600822862012004,9.837959339262785,10.584168181882248
0,0,0,0,0,0,1,1,0,6.723515819279513,8.854367583471221,7.563723668398964,10.456462702531393,9.614910362748795,7.426762179787112,9.151623984177563,8.784858435082441,9.439499222091895,9.115495639103834
0,0,0,1,1,0,0,0,0,6.364036025052022,7.103115295660145,4.7456880354850295,6.554684497142434,5.224327282008324,4.506453130828955,6.964181968007987,4.871727163049943,4.548669473810657,4.415030502475055
0,0,0,1,1,0,0,0,0,6.410910419058426,4.646448287836591,4.254260171694655,6.408580052823107,5.670101410909307,4.409504115224068,4.749299180524889,6.38579732870629,4.394453687319755,4.989126997324634
0,0,0,1,1,0,0,0,0,5.329576162704865,3.620441281054945,5.8757362964518505,6.015553217189455,5.415984209634865,6.32835855831687,5.004920937965763,5.058203169867495,5.233689170618196,6.1565290573341445
0,0,0,0,0,0,1,1,0,9.629655900845773,10.326656680978932,9.967747526324299,9.160584247427611,7.561616612013829,9.733055696701117,7.709585982599626,9.23473771409807,9.149973190017636,10.407189107962916
0,0,0,1,0,1,0,0,0,7.212236249118151,8.15689242838384,5.3646387860101985,6.081897090486611,7.980433465170838,7.649277741477443,7.722399183329127,6.662518204504733,7.618591645443081,8.476219358797913
0,0,0,1,1,0,0,0,0,5.799236671185928,5.496398621326162,5.915854198049976,4.239488747632047,4.350531405143496,6.052114021278867,6.2784904276591025,7.044248756867379,5.0474312059145,5.330755924677693
0,0,0,0,0,0,1,1,0,8.113167578916231,7.777472785092191,9.044706042957774,8.133273089201342,9.729655082793121,9.566709643480115,9.892910847485691,9.565662912903136,8.745939571885017,7.479447716296022
0,0,0,0,0,0,1,1,0,9.261128217448213,9.327553256057111,9.340547500541478,11.443089576059025,10.607573437634617,9.246212395203605,9.29175699346144,9.436912459122007,6.848915434045554,7.085756045578723
0,0,0,0,0,0,1,0,1,9.29366171852344,12.784285042712014,10.887878173042246,10.777736323887432,9.378877994350606,9.60831209033937,12.654043636605257,10.62427525162308,8.89680618722997,10.798123821876695
0,0,0,0,0,0,1,1,0,8.635771790837115,7.631290956129928,8.691818263389134,8.856569366763964,7.818756335298291,8.972499026428139,8.02372252925908,10.273119701386035,9.825008796423322,8.884434414471094
1,0,1,0,0,0,0,0,0,4.620231217689568,3.8576143285117404,3.9884251983168664,4.818285994470959,2.7631768074838456,4.429570512544567,4.669827590619205,4.114716512540029,1.9869828524167983,1.9837775356181264
0,0,0,1,0,1,0,0,0,8.965344582467436,6.735070362529248,5.717333253977215,6.97733309209477,8.586110149859817,9.381711904214173,7.691461988344273,7.393819394323859,5.482177399794544,6.299180662300977
1,0,1,0,0,0,0,0,0,3.338089997056905,1.9176555741495298,4.086383113978889,3.893411800795035,2.309661723624197,4.833600020144066,3.593007732846268,1.6016028065870977,2.4653604429542675,3.4131005889746886
1,1,0,0,0,0,0,0,0,-0.007495160594678474,1.274858416580488,0.8302577982568935,2.8148418831077944,0.8401772575567161,0.3989523789394134,2.149228966860893,3.8848815931957743,3.0314052862436958,0.21206814516792294
0,0,0,0,0,0,1,0,1,10.665344169808995,11.612500490140233,11.915341901138387,12.034165258596115,11.831970013871787,12.584394444116763,10.74249922292147,11.408417161555242,9.168694488543174,10.608761294493757
0,0,0,0,0,0,1,0,1,9.106488471068287,13.316120453228361,10.553171461149862,11.13857822610589,11.090593984812275,10.688054779086956,11.937488634337843,9.75287618845998,10.732109647558916,9.349504424954755
0,0,0,1,0,1,0,0,0,7.652950348201999,9.664866833151441,7.453235878331246,8.04402029913221,7.7620200705530715,7.8004054585013005,6.528839740648101,6.333149415227788,7.233427900294908,7.786230964404395
0,0,0,0,0,0,1,1,0,9.153333114397892,10.851209952223972,8.936477976324685,9.18251335048443,9.7547476637977,9.318179355693358,10.080756207459908,7.121755430871835,8.449908821992075,7.900446953512988
1,1,0,0,0,0,0,0,0,2.0820972216075795,2.0643275854712453,1.0695741567897121,1.935423912060265,1.9146610526605101,3.7716876475951313,1.0344291943941377,3.3703542690417887,1.432721507406976,0.930841576590993
0,0,0,0,0,0,1,1,0,10.432912234272745,10.850155482677676,9.436401781915563,8.383426480389097,8.84791140603444,8.589708712476545,6.809447851225703,9.715890851475733,9.089343753008842,10.075030510260772
1,0,1,0,0,0,0,0,0,3.4953278997735024,3.9491743807576634,1.219955617628727,3.072387049733334,2.9481608175776506,1.8649912921405591,3.5991357630534413,3.6955320341913978,2.864282019405554,3.6276042331707887
0,0,0,1,1,0,0,0,0,5.13465336217062,2.5722387701510447,5.299745600342178,4.489727349982894,5.713760659028182,5.847470978428367,5.650993801425583,5.844907486519438,5.618545922301448,6.2913732906650885
0,0,0,0,0,0,1,1,0,7.59409604785149,9.987361872831485,10.121028160875593,10.161375306441327,8.814534758393686,9.463964875220471,9.226461386003,8.905098783956113,9.587592604940665,10.254061482203205
1,0,1,0,0,0,0,0,0,4.149319798494783,2.7154238355116656,3.5050333206337134,2.8800931178371596,4.440801584474084,4.133921470970344,2.1523455701996554,2.403789583662124,3.2096946871024845,3.783388427711751
0,0,0,0,0,0,1,0,1,11.905242175350292,11.650882138670218,9.836023457136859,10.313839328479386,12.692716384271336,10.372874216477049,9.489366477820738,10.524320956895087,11.55538492929683,10.034653524534763
1,1,0,0,0,0,0,0,0,1.7517111068994546,0.4897772857568963,2.3837901221018387,3.124326698678767,1.803263754168599,1.1198241245814333,1.7587004763679837,2.407624239695908,1.5989474789232312,1.444471105424166
0,0,0,1,1,0,0,0,0,3.8898253218208017,4.249827344201689,5.024889262658288,7.727060829504438,4.536079649551021,4.80392965486317,6.372982700367057,6.722178966715027,4.686940271864266,5.608085532009373
0,0,0,0,0,0,1,1,0,10.226794600699286,10.604451329915763,10.597820705149061,11.128775998067312,7.605088028580292,10.221055645593689,8.646151684896271,9.38156108691008,8.018129165603025,8.682313068762992
0,0,0,0,0,0,1,1,0,8.45352919677811,8.565637006865353,9.786194478282225,8.476047254817075,9.729291104287126,8.295604253832906,9.74946488570595,7.57982311354751,9.418745309806095,8.612807224864707
0,0,0,1,0,1,0,0,0,7.8481147783632075,6.787100099629878,7.4967808147606245,10.115731961670525,7.084031080616198,6.906082052648338,7.61398462314887,4.597448939046952,7.827990954312842,7.063970291660817
1,1,0,0,0,0,0,0,0,3.808044860516161,0.8888213889252257,2.8704153478966683,2.7489728319626305,2.7095325678492483,2.3161494271200094,1.2217857548353273,1.4640384074192645,0.826167779025393,1.0652037960056662
1,0,1,0,0,0,0,0,0,3.7141221781947795,4.111059835642343,3.366361665631017,3.8265497433273046,4.762757958646304,4.130778343431936,4.141314782907969,3.503537689987624,4.07127172007349,4.670384465788831
1,1,0,0,0,0,0,0,0,0.7088548327963249,2.7449053076110435,2.0481355890515984,0.611861236206479,2.725573473843896,1.7924235655323233,1.8562334317340696,1.4743187782453115,4.712144385065207,1.9221099145011995
0,0,0,1,0,1,0,0,0,6.2584740217950685,7.719398872010626,7.6939919583658645,6.03173193708634,8.893609254406764,8.781404537088747,6.846407095648071,8.6226899012293,7.818868197644403,6.680856609554291
1,0,1,0,0,0,0,0,0,4.995636057686172,2.435277933936695,4.511262510296751,3.7450921675416824,6.622209760844028,2.576925794067839,3.767282112401979,4.121599084146879,4.405243684690997,3.8074269568407706
0,0,0,0,0,0,1,1,0,8.609991323146826,9.229721408914125,9.737436305924719,8.931573991643635,10.505169609434246,9.5974357613338,7.604228183412745,9.664116711458838,8.068360877806256,9.40710787451577
1,0,1,0,0,0,0,0,0,3.856051011991036,2.7440114395427573,5.200060451634233,2.765627906339602,3.197961719857325,2.3169586030538962,4.982541649986226,5.0382543050613675,4.533296538638651,2.4489679472100443
0,0,0,0,0,0,1,1,0,9.768167276327494,9.21236346534873,7.814935236124425,8.240976691867608,7.2765466553819,9.625531100881691,9.344794976424934,7.667044916980489,9.610810029528475,9.09119902306822
0,0,0,0,0,0,1,0,1,11.302171827597244,12.311469606910045,9.375737585587334,9.962402854458425,11.231900554451826,11.177489354232824,11.008653044742745,11.437593153818726,10.166225668440125,11.637604439084873
0,0,0,1,1,0,0,0,0,4.442573671388858,4.859085935901913,5.976698131637915,5.893906495632811,5.396374272522443,5.740822187822021,5.2867045477446695,4.499370927015238,3.9776475510412546,3.865924845371863
0,0,0,0,0,0,1,1,0,8.229917397571654,9.322638407044593,9.37506136709751,7.840389045631476,9.333822250299482,8.813392255560121,9.416765972474415,7.985174415595879,8.764894915174636,8.845985540277763
0,0,0,1,0,1,0,0,0,6.6040305204513645,7.284280574778568,7.981584131686815,6.082362301987745,6.478164689519496,7.385512521374257,6.927466961885703,6.679383289229105,7.392652348863992,6.718287289454723
1,0,1,0,0,0,0,0,0,4.2454792493860785,1.5415938276837782,3.7666205679277422,4.3014250466729305,2.113551499494814,3.840827491612241,4.39283283538401,2.509148699214867,5.043192094914659,3.4056971592347622
1,0,1,0,0,0,0,0,0,3.9515850354701083,2.9142021041897808,4.1724314382790775,2.4077440205612763,2.9298603149026974,3.2314522507983803,4.054264082752227,4.447611764497403,3.023240465741284,4.988124018516412
0,0,0,1,0,1,0,0,0,7.3066687548281095,7.715018289363616,5.913926719015902,5.957242802370779,8.533429628963562,7.474593494307551,6.5980458273574545,7.181250098147273,8.52860863973587,6.290808418316824
0,0,0,0,0,0,1,0,1,10.532698628109413,9.379550847300228,11.043173047149871,10.828454867151772,10.622430836335658,11.440093310740435,10.361480096760705,10.03712194920494,12.743936453546718,11.539298266974269
0,0,0,0,0,0,1,1,0,9.215284086645044,10.185546878445141,8.614240715193006,9.575182340994136,8.935141419563159,8.952569264294025,9.883504062982357,8.580122996964773,8.063540895735953,8.34523692127948
0,0,0,1,0,1,0,0,0,7.112464274994552,5.653909058654336,9.41804220938024,8.051247936077695,7.745183758529338,6.374443742683647,7.234287416106304,6.932324295343035,6.940858002146428,8.508881799538905
0,0,0,1,0,1,0,0,0,8.787552516701808,6.091199068542014,8.384483429660829,6.30126929044852,6.328259284832245,8.873895354960059,5.348474176177827,5.962214491034068,8.831575494213228,6.718114305575175
0,0,0,0,0,0,1,0,1,10.32433552362321,10.60037238609673,11.349751027004148,10.554637792150496,10.82670893664744,9.401767215000659,10.317048337313196,10.006490362378447,9.085711313160031,9.818400136647776
1,0,1,0,0,0,0,0,0,4.422993948573733,3.8280642397192683,2.8498039484017736,4.36846975837922,2.5667586475062967,3.2257437451070246,2.69857560330043,2.6211416124943216,2.970614467027382,3.344703915863649
1,1,0,0,0,0,0,0,0,1.7418510822944815,2.0471561580228643,1.5729348520173945,1.8787670342092688,1.8314254539359094,1.804101068146729,1.8066568827366876,2.2966301005827647,1.2397545726713626,-0.44471578237918363
1,1,0,0,0,0,0,0,0,0.8999603520419885,1.9720061872056391,1.3593779150069547,2.424230643531259,3.1628627730613936,4.464372265445675,1.8633506787244312,0.4240471175675906,3.3827276360417495,1.8406960091263564
0,0,0,0,0,0,1,1,0,10.46591095865701,8.214139996791857,7.799172670502052,9.82135404098317,9.249637991221785,10.076844754388205,8.830649672011631,8.695629398654644,7.374850135933359,10.045677893656308
0,0,0,0,0,0,1,0,1,10.706816908042807,11.014746932741431,10.62266029598668,8.12827315687759,10.452450008321826,9.598856921206517,11.77377574942299,9.93975622791355,9.924964991035742,10.46491046127996
0,0,0,1,1,0,0,0,0,6.923836530763571,5.491517997908403,5.242774139962294,4.015332550498637,3.788090886196444,4.938325840665942,6.794824207713031,4.775841365294407,5.821738199700514,5.727685470010585
0,0,0,0,0,0,1,0,1,11.366787720647872,10.461579737497338,10.730483118674922,9.84377990654919,11.186251160695567,9.911018861591026,10.301212084847375,10.795693748904002,10.299253301151614,9.244831438782725
0,0,0,1,1,0,0,0,0,4.673454456038853,5.975391844820404,7.270221182906258,5.98136025085959,6.351170349011074,4.502706761625877,5.345053645630036,5.31410208417651,3.670225163320343,6.383143421107885
0,0,0,1,1,0,0,0,0,4.258013354456107,5.583715262861653,5.1350136786840475,7.723269007252368,4.802987259878349,6.169208875733292,5.273335187669472,6.386852247202226,4.67235441583518,7.262052083815777
1,1,0,0,0,0,0,0,0,1.1240259466061344,1.7566933637831088,3.5778704117400024,3.7404150299324277,3.0895088179672046,3.2221707321299595,2.471341325777454,0.543347842390979,2.5643121364260533,0.8935619692013561
0,0,0,0,0,0,1,0,1,10.341373863327135,11.648583502665526,11.090372071826982,10.124459736999626,11.39010375392088,11.323312451530388,13.673612261739162,9.200188236955926,11.764933870320467,11.548846098204693
0,0,0,0,0,0,1,0,1,10.391905395639203,10.967713708763302,8.890420067048538,10.713419027156123,10.519037201260977,11.434593935697237,11.70763403980308,11.025627734636911,12.137651700818116,12.053264724701704
0,0,0,1,1,0,0,0,0,5.523543356072313,6.1637095150972465,7.594607160470128,7.998685076780856,5.920126856270517,5.611589354849763,6.24036929797928,6.396344137749702,7.1075303485665025,7.243291614684723
1,1,0,0,0,0,0,0,0,0.8616768764067522,2.565288910861798,2.7146584127291558,3.2802529176754884,2.375285190402881,3.0017935392862727,1.2606550549486624,0.3166424608586691,2.428465861111027,1.5378020409423652
0,0,0,1,1,0,0,0,0,4.846215137324829,5.0150752202992095,5.301244270099714,5.706262358441601,7.303723428959329,4.246882640082406,4.725424259883217,6.848686252254851,4.266719173980739,4.394602861320825
0,0,0,0,0,0,1,1,0,9.331988549672165,9.444395350283934,7.939563796624132,9.930940120016473,9.716604968780958,8.376901613795743,9.068364861559127,9.189992278049811,7.881625468153885,8.203992606323318
0,0,0,0,0,0,1,0,1,11.333164396158699,9.618395805824633,10.194770943107548,10.64714628464196,11.279983209564767,11.40101093012215,12.047602968723778,9.655846433853005,10.344125886419189,11.567321836522229
0,0,0,1,1,0,0,0,0,5.266999087055575,3.82940382824248,4.799767517015738,3.784190571922259,5.483330145733187,5.063173009672015,5.171701137082769,6.631414121010204,5.249078794106516,4.956713020866545
0,0,0,1,1,0,0,0,0,5.580554293259272,4.252438300273656,4.091857446720137,6.241819724703295,5.9536007117757235,6.858958787196483,6.408427240418481,5.01716472652043,6.288713303652061,3.975603408137621
0,0,0,1,1,0,0,0,0,4.466422301038071,5.77822968997742,5.1279678958811825,5.996931146737549,5.530617450316266,6.19881760747416,6.661653573573263,4.20390715529649,5.723206143558606,5.528128284491616
0,0,0,1,1,0,0,0,0,5.401068420919611,6.087077442632177,4.445411189732361,4.471236552703692,5.824329580864025,6.297416347138159,4.766205346617354,6.8526672995032,4.480188249172251,7.48807239038143
0,0,0,0,0,0,1,1,0,9.163045397636484,8.149408729849176,7.6674506289769155,9.446014409660908,9.248392256282733,9.197651147013927,7.214044454117077,9.700848945764712,11.215042453652249,8.39326477332508
0,0,0,1,1,0,0,0,0,4.316468587770302,4.9201997525814045,5.7135054454061205,6.723132371969708,4.815490902284162,6.876543283960695,6.736182836933237,6.080723061448468,4.038653644700088,7.243523957037897
1,1,0,0,0,0,0,0,0,1.7995836847973494,2.743038060258896,2.857361957234815,0.4938107138003416,0.3336478292071481,1.7810051974850203,1.641141570841225,2.3785276936421464,2.6842153658261614,0.8321439326632449
1,1,0,0,0,0,0,0,0,0.7362474203680407,0.5127622814296697,0.5758396522398361,0.9939655998175201,0.40345049396941035,2.1554326754345934,4.579488156242874,1.5704432793893766,-0.8009724529438476,2.019219582009212
0,0,0,0,0,0,1,1,0,9.541150282508113,7.527675419305747,9.723509457894108,9.164744932615,8.456911889785435,7.9225954873997635,9.701426708866999,10.199267782702629,8.688200448800323,8.14849328742411
1,1,0,0,0,0,0,0,0,1.206783381343178,1.9611646037263673,4.705254992912397,0.5086114927442418,2.0959779320568352,2.5246867078994875,2.8156655014042027,2.0515058038487037,1.8354446404184046,2.2781994164081527
0,0,0,1,1,0,0,0,0,6.1506107325646395,5.76460916478384,5.648625129956235,5.282084442047113,5.409680249247602,3.733191378260007,6.820459949270005,5.43684813408701,6.582244080020733,4.482476081080065
1,1,0,0,0,0,0,0,0,2.3314389624436886,1.452390051303814,0.1226084495317108,1.3144349152313155,1.1663057996153672,2.885149586749574,1.7742420156979875,1.993189520871848,2.0098944249970803,1.9276508549796334
0,0,0,1,1,0,0,0,0,6.091614180346819,6.598906446064287,5.220342167519535,4.865662469733015,7.720359874933814,5.262372778449425,7.476420606918988,4.862061313097265,4.134808335241674,5.3388108561860745
0,0,0,0,0,0,1,0,1,11.941934960607453,9.573998534496136,10.079431318779243,12.01621340725631,11.11943845067814,7.949168214220511,12.033334840120347,11.741928625835735,10.249915296994693,10.10611248636733
1,0,1,0,0,0,0,0,0,3.110905147737607,5.5393828009316035,3.468810777168324,4.265784886485558,3.7745941694287364,5.8856032151706525,4.348944393298082,5.176473687566028,5.602070013100556,4.624471820311362
0,0,0,1,0,1,0,0,0,7.633054586342597,5.815456850864039,9.231932365874899,7.659013244820226,6.403738587006054,5.977630239781582,8.941869427038135,7.990121048515488,8.503048621450903,7.1860801637904705
0,0,0,0,0,0,1,1,0,9.465332864037432,8.796603910792061,7.72336441422824,9.749049366489215,9.835437336493044,8.607211197130985,10.942472295476893,9.885720175311821,9.442305673641341,10.042786653635048
