@RELATION 'my_relation: -C 10'

@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 1_5 {0,1}
@ATTRIBUTE 1_6 {0,1}
@ATTRIBUTE 1_7 {0,1}
@ATTRIBUTE 2 {0,1}
@ATTRIBUTE 2_10 {0,1}
@ATTRIBUTE 2_3 {0,1}
@ATTRIBUTE 2_3_8 {0,1}
@ATTRIBUTE 2_3_9 {0,1}
@ATTRIBUTE 4 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric
@ATTRIBUTE att6 numeric
@ATTRIBUTE att7 numeric
@ATTRIBUTE att8 numeric
@ATTRIBUTE att9 numeric
@ATTRIBUTE att10 numeric

@DATA
0,0,0,0,1,0,1,1,0,0,6.710969212610089,0.4991658875617885,4.108645812557933,0.11348942997206159,1.414327169039449,2.883734645708761,5.96435762651448,4.750372702845509,5.4835917616654735,2.7256258665754194
1,1,0,0,0,0,0,0,0,0,1.4388187740678595,5.322973552255241,4.824844906171201,1.665833772292398,3.272116683695424,2.4026264344453314,2.430214645673651,3.8443541388924056,2.625082893062761,18.55962277797476
0,0,0,0,1,1,0,0,0,0,3.5195033648229224,2.651343002281583,1.3679066279129195,3.906533114700741,3.497106133483749,0.19633830182909184,1.7646363892601071,3.5397974303770634,0.15559825329856913,0.38304452490383145
0,0,0,0,1,0,1,1,0,0,1.3787345880943722,4.642787613080559,7.05465608262749,13.93229628277928,4.765881132272451,5.453906768782902,2.586914734954934,2.717632150123101,2.3374873360035835,1.4489634511193759
0,0,0,0,1,0,1,1,0,0,1.7216424195750644,13.595729617027661,4.351910872151701,0.7344760608095973,1.1873623643065654,4.570358674809739,5.80876146941056,1.268488279332382,2.617545128181497,4.698884964210505
0,0,0,0,1,1,0,0,0,0,2.58934995292978,0.0859577817463193,3.068362713382079,0.9296413598797111,0.733717010544213,3.6018406359779114,3.789451668577034,1.9677823439052462,1.40251220611494,1.7052455577801662
1,0,0,1,0,0,0,0,0,0,0.744335823621072,1.9288149748070271,0.8510462451288312,0.6023492134781234,3.377554372501995,2.374429404727542,0.747111857843353,0.6881311400301076,1.720145229809312,3.272367849149223
1,1,0,0,0,0,0,0,0,0,5.801336961327961,2.187588528307396,1.485703178322889,5.099836522719539,2.2999149970956543,6.125441597284312,2.108573823949415,4.472360182667778,5.057449992513358,2.326124194367721
0,0,0,0,1,0,1,1,0,0,1.6786048942934637,9.14360634632656,1.6889494681836819,1.398698278156591,1.6300317781653668,3.9355212813349834,6.7319204642169606,5.218381015898627,5.641919782671753,3.142754752775401
0,0,0,0,1,0,1,0,1,0,1.0166867631499565,1.6363601899586935,1.9394383406986295,2.88596003798075,2.3254868257228907,1.1695772243039901,1.9550036037455365,2.5640664598251166,2.0098845799003873,0.26405766622061955
0,0,0,0,1,0,1,1,0,0,7.211425649839142,2.705250693823435,2.9815345713502275,1.9452274438752013,2.738043415250603,1.7233746209755985,1.1391737295793722,1.5065615754966577,4.015485445909154,2.8172884915038825
1,0,1,0,0,0,0,0,0,0,1.8470886645627498,1.4417650931691253,1.066432015313734,2.230383993991636,1.2676085904980443,2.538393721858921,1.4462163575865832,1.0739931908577713,2.538071083369074,1.4918437888853948
1,0,0,1,0,0,0,0,0,0,1.4074436375634167,1.6104305601926279,1.1106566227887031,1.8035059451411344,1.1541365087667248,2.2701111008392387,2.669942911255759,1.0757410514596848,2.4148091412143895,2.1484305430201207
1,0,0,1,0,0,0,0,0,0,4.240849455105932,1.6163571871047566,0.7790317465888671,0.9466147556460093,0.8447376289410405,2.3397270940484067,3.4150000160226535,5.046971152120413,2.1027866397612938,6.306336925254773
1,1,0,0,0,0,0,0,0,0,2.8451566190922124,8.640229851425165,1.4233698272602782,5.031315932949905,4.607706000513494,2.627672230344342,3.48313301030108,2.769035899435397,3.9160611815092516,1.9840029270563175
0,0,0,0,1,1,0,0,0,0,3.876169182367127,1.0431178577597842,1.1753236240756637,0.3878751234271247,2.8299995035655137,2.6389960504565044,2.592343519505215,0.5924857713526919,0.4772993321118575,1.9636475864827703
1,1,0,0,0,0,0,0,0,0,4.507102622301222,1.59029571947918,2.097189254866725,5.82241510098624,3.3674058884686366,6.058050950404598,1.124258877662722,4.323378835143436,4.015216319867905,2.9223735592659272
1,0,1,0,0,0,0,0,0,0,1.129898238029733,1.4655014417343484,1.5988045479511825,1.495216073379344,2.691101190839068,4.636065376819955,3.5334342859290584,1.10422728482808,1.126077547024882,4.935254886877841
0,0,0,0,1,0,1,1,0,0,6.820798614241325,1.859242527778022,1.8213788057174094,6.932693742823011,3.071106514505765,1.0421157138239223,3.2959419290983396,3.2427757813296956,1.902673136731363,2.1103628899224303
1,1,0,0,0,0,0,0,0,0,1.9881265852150993,5.664610425826961,2.3233210136291973,2.2210112990813236,6.913995952070471,1.9424686906677193,2.776632263359157,1.4427860243596016,2.7520588322645754,3.3916156964574853
0,0,0,0,1,0,1,1,0,0,4.508604310211129,7.392371788383674,8.408175521820995,13.067318745660275,3.4137192189178975,2.5848194459434524,3.1626770174094365,1.1549133966319431,9.528113803481032,3.920371822907906
0,0,0,0,1,0,1,1,0,0,5.108073271356225,0.7935968132186074,1.9407985764857798,1.8265506287817843,4.03574178551405,1.3092222927341541,1.524017194678972,6.500652341080883,3.904033446004669,10.779042304544532
0,0,0,0,1,0,1,1,0,0,1.607030158625378,0.3335421052305686,1.217864285256186,1.1078855194141728,1.0322580132042485,5.682049876840406,5.683283214313486,0.6459149840956253,1.8982256713216632,4.650708527506037
0,0,0,0,1,0,1,1,0,0,2.2271605014575275,8.223485117822099,4.5194621096081455,2.7403173185781973,3.0369156038363028,1.2436324657180884,3.3194579369795663,1.7800340580647287,3.0734066647202014,12.04212979284881
1,0,1,0,0,0,0,0,0,0,1.3997504835729055,1.055034862253656,2.5800923806190488,2.0310912656890014,1.5906366035209767,1.0135119186140455,1.48596716435711,1.0531877377787229,1.7561532913783031,1.2351080297259005
1,0,1,0,0,0,0,0,0,0,1.5299072538721723,1.0709538619523102,1.6325267709162679,1.4376345701203093,1.0863230852162455,1.1459841017056034,3.4384814607995864,3.0551605326530717,2.530923721199664,2.2546921192234413
1,1,0,0,0,0,0,0,0,0,1.2306378961139308,3.135218366376527,3.7208893934650806,1.2262472172076238,3.724014979464129,6.165521061464742,3.279000707093769,2.7656427331121565,5.954267174013099,3.203511187933544
0,0,0,0,1,0,1,1,0,0,1.9824558907389853,6.121046055827114,3.1939910125676554,8.372007693236123,2.474285914901199,4.735049231050281,3.6059651166454483,6.008969026790524,2.789396616412096,1.9086882856686236
0,0,0,0,1,0,1,0,1,0,-0.032621923491703786,3.2115133092727026,1.8413798476198149,2.2240444661935346,2.290656634811458,2.3208192465202098,2.2281553880253946,1.701295726553656,2.208431885730707,1.0755643293977983
0,0,0,0,1,0,1,1,0,0,5.365284615393028,2.1258432943658225,7.884321466542258,4.2366493695063925,5.781559141813936,2.339536291090849,5.391304820187414,1.5243252625516048,4.223123374641682,6.133572329979049
0,0,0,0,1,1,0,0,0,0,0.4176542191313777,1.8280200460470826,1.8024135179016545,3.5957433584478227,2.678488865091055,3.0162491532471885,3.212435238718696,2.010463075671894,2.538397337438223,3.867742259421234
0,0,0,0,1,0,1,1,0,0,6.023609618348404,4.953154726310291,0.9815978442056924,6.510464664669181,4.897799290096159,0.6399614223341881,4.434827926757668,8.906795636076906,2.5729644566703374,0.952938104893583
0,0,0,0,1,1,0,0,0,0,3.6633816398659396,2.2236068807646445,1.2833291083399727,1.5376047231704781,0.354399414130504,3.385127030200118,1.967310631254394,1.537828032428603,3.5981361923865487,1.7378348405338304
0,0,0,0,1,1,0,0,0,0,0.32155186757091725,1.0483428092598892,0.3096435084710949,2.6387285217604894,2.8413826117345304,1.1697138966897107,2.078841986514628,3.750780967175393,1.654950410203456,1.2696273977615502
0,0,0,0,1,1,0,0,0,0,1.005916901649754,1.810678932430466,2.3168793675755555,1.8750878055098203,0.5085248990121491,2.0780012906436163,1.3354639924480982,1.2297141771726787,3.3524434288757714,2.512938642513789
0,0,0,0,1,0,1,1,0,0,2.322087181686989,3.9801071163126367,3.680855565630914,3.350883256574376,8.291599919211373,1.9861032951583202,12.037698459013516,2.566728937488843,5.7737739341171315,3.7156216090228362
0,0,0,0,1,1,0,0,0,0,1.483098048338619,2.0214139272583598,1.463215629804672,2.1431414178278145,2.066992607790379,2.843773761148832,0.48067483193334004,2.970482023218546,3.3840359029573865,0.04605064030813111
0,0,0,0,1,0,1,1,0,0,0.6232338476848752,3.8680046297491617,0.9337564468068176,3.848806118555611,4.854288236517896,2.472770463791489,4.574905474092736,3.059135144732865,0.4919625311766658,5.513006310474603
1,0,1,0,0,0,0,0,0,0,2.9563989332191105,1.1102113947614953,2.9172381124002165,1.9091240793692963,3.471996649236717,1.1956697785967696,5.023099453597794,2.0624268342291603,1.1531718305087317,1.0906962398718516
0,0,0,0,1,0,1,1,0,0,1.1562924997252075,7.345101043114714,6.086016219086129,1.5261313851848581,1.8834576254123796,1.7055388603451642,4.017246936563907,1.559795747155141,2.094288996775805,3.0222899952268567
1,0,0,1,0,0,0,0,0,0,0.9938834432036392,1.5270093746083373,1.1334832285150689,0.6531437364456084,1.1381171675839434,1.18306205299713,3.2426373479910207,2.3580210725232593,1.52167897831558,1.9634378576941511
0,0,0,0,1,1,0,0,0,0,1.2119797657666975,0.13132014997000674,0.8894873023338827,3.767036810866936,3.0242024857291816,0.9286127207838377,1.0298284714923502,2.9047283509435773,1.09414602603771,3.820443958474329
0,0,0,0,1,0,1,1,0,0,4.670651476267521,3.0878631521720523,0.7631559170033483,1.1447329125125298,10.98414004244114,2.4579504137183306,4.080884603694394,1.3498209282903337,4.075078545572396,0.7946040950156377
1,0,0,1,0,0,0,0,0,0,1.2287903608787845,1.25635839649141,2.1501919377782377,2.930436258827373,4.288598135052583,3.1594085361001443,0.9241281814611066,1.103383608695724,0.7558834381559085,2.698653759559601
0,0,0,0,1,1,0,0,0,0,1.097276681774026,1.8967037123034896,1.4680821780890727,3.970631578331323,0.35476412604939433,2.102260062021212,1.3840807520913536,0.19905793138169292,1.2997370418940912,1.1987333842575025
0,0,0,0,1,0,1,0,1,0,1.5512660991804952,3.3987998703597344,2.1701139506455633,-0.646328674851131,2.8933186281249323,1.3012853694349102,2.2036611817188305,2.47280281101588,1.0191040960610198,3.5640107493415334
1,1,0,0,0,0,0,0,0,0,1.719079393368082,1.4330337014643582,6.819152632439167,1.9006481950794158,4.030589048000678,10.119448787157987,1.244706280308529,3.341464960824712,1.5254135798497264,1.9498510122752604
0,0,0,0,1,0,1,1,0,0,2.9257219274139326,6.2974004974037125,4.066199797088823,3.300622579448626,4.365396236939384,2.410120482591947,1.1049236567848606,1.4042847929383344,6.750303720403691,4.452498827880835
0,0,0,0,1,0,1,1,0,0,3.436418682568141,7.397827023936764,4.915301634660686,2.5483828002544757,6.424311912539997,1.9841460112428337,2.568437932626186,5.996793018527779,3.4700255255553247,1.2017655544264663
0,0,0,0,1,1,0,0,0,0,0.8469350019104804,0.8318449358596731,3.9845421314574407,2.6879591066118675,3.0497783255907502,1.2742460511237925,1.1028563959174003,2.5384235928130146,3.373424784966665,1.1753453852077436
1,0,1,0,0,0,0,0,0,0,1.181462713408377,3.0724513540681997,1.100446903844137,1.8918973640483456,2.001711636444915,1.4044479026456522,1.175759288894026,2.023805129975748,1.4905981779252815,2.6956924287578206
1,0,0,1,0,0,0,0,0,0,1.4759789275593538,0.7162081775584501,0.6869612134385659,1.321502026299478,0.7719342059009091,2.283314394585865,1.1913637136501927,0.9580850544315651,2.0697601846777642,1.4596950255515821
0,0,0,0,1,1,0,0,0,0,0.7005675131948035,3.611658828884559,0.5961591424806847,0.5601700432154075,0.25238376084522374,3.6303659778035717,0.4076583584751967,1.1852274319804965,3.7465759593722625,1.5526762546570203
0,0,0,0,1,0,1,1,0,0,5.716470763838754,2.671099272866086,5.412630025116786,1.5831475308936138,4.788282715095708,3.535139587927488,2.4163450775662643,2.5401508510210444,2.1747010470827766,2.047466775613842
