@RELATION 'my_relation: -C 28'

@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 1_10 {0,1}
@ATTRIBUTE 1_8 {0,1}
@ATTRIBUTE 1_9 {0,1}
@ATTRIBUTE 2 {0,1}
@ATTRIBUTE 2_11 {0,1}
@ATTRIBUTE 2_12 {0,1}
@ATTRIBUTE 2_13 {0,1}
@ATTRIBUTE 3 {0,1}
@ATTRIBUTE 3_14 {0,1}
@ATTRIBUTE 3_15 {0,1}
@ATTRIBUTE 3_16 {0,1}
@ATTRIBUTE 4 {0,1}
@ATTRIBUTE 4_17 {0,1}
@ATTRIBUTE 4_18 {0,1}
@ATTRIBUTE 4_19 {0,1}
@ATTRIBUTE 5 {0,1}
@ATTRIBUTE 5_20 {0,1}
@ATTRIBUTE 5_21 {0,1}
@ATTRIBUTE 5_22 {0,1}
@ATTRIBUTE 6 {0,1}
@ATTRIBUTE 6_23 {0,1}
@ATTRIBUTE 6_24 {0,1}
@ATTRIBUTE 6_25 {0,1}
@ATTRIBUTE 7 {0,1}
@ATTRIBUTE 7_26 {0,1}
@ATTRIBUTE 7_27 {0,1}
@ATTRIBUTE 7_28 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric
@ATTRIBUTE att6 numeric
@ATTRIBUTE att7 numeric
@ATTRIBUTE att8 numeric
@ATTRIBUTE att9 numeric
@ATTRIBUTE att10 numeric
@ATTRIBUTE att11 numeric
@ATTRIBUTE att12 numeric
@ATTRIBUTE att13 numeric
@ATTRIBUTE att14 numeric
@ATTRIBUTE att15 numeric
@ATTRIBUTE att16 numeric

@DATA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.2079494788419454,1.9316788798574964,1.902676156399495,4.267746046789032,1.7535688813322396,1.93879239140615,2.649491880168167,2.6701211553571857,-0.377603697675331,1.8689498809773666,1.1808528738104584,3.3823774317637247,2.6449376297476443,1.2872583704880416,3.9596661615766306,2.262409599451087
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16529582797137,1.9013396421796132,2.2622690515117156,3.389514619599417,3.1120827735868732,2.6110929628325765,1.1069995559580577,4.713742268470132,1.4782206433915521,1.1166487932453852,1.1277343176032824,2.4347821752353136,1.7115303690483725,2.199285508293341,1.7165188013587906,1.6183559203665299
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.489198410566877,2.524587106942567,0.4414318088165432,0.037182628362689485,2.6799120627051742,2.7686533230076042,2.780779082875915,3.1357635859584536,1.4564813549307019,0.3703008887032482,0.0696696015517837,1.2679835531474448,1.7149593338706817,3.612444441894101,3.0149204117807376,3.9678903760231927
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.526140162163326,1.255681433197515,3.0056481662253365,2.711702432227928,2.277108865460578,5.603681990426481,1.1814195949928228,8.221639096436895,7.718731452195096,6.078070927259047,2.445158552301843,5.99435582858297,1.7991204110371197,1.4636093265919325,9.966598543311473,1.7214312846108473
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.985813965499803,10.336185928446856,10.059364761655637,9.614761130861314,10.269527440124728,9.966144432178163,9.7855957867417,10.718284210622159,10.015112482156585,10.413621422460228,10.755677769449312,10.048636032758592,11.364323311281957,11.752462976091856,10.840685531660995,11.231671601571234
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.5750207033200234,1.7654789183060624,2.87928301259163,2.176289441383432,0.7895165442683058,2.785563294243105,1.3043033242905255,3.967900784048366,3.9037488460927925,1.5673362242022761,3.286853857005278,4.962216845433166,1.7117120442810356,6.140110562563471,4.159408745480139,2.617502982017656
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10.75570063325753,11.574257110060262,11.501626232799374,9.238197826786635,12.678759745974435,9.414537334277215,12.704007462829777,11.804899013762528,10.164218840335664,11.149916094764947,9.929752315553971,12.346757029651585,11.528732683881266,11.232918760288772,11.894110790407277,11.821552355434713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.15609301314683,12.298892433359935,10.409605674088416,11.133217991489209,11.15017791880268,12.812651827299172,9.16400595303028,12.773198358582723,10.533942488446348,10.930733651496128,9.809089659908384,9.236315212864096,9.99946600948023,9.267693290462894,9.56020500802563,12.716088294862951
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.251777933361648,31.57666932860768,30.212416981694183,31.863919361876828,30.832606017035005,30.3015630143273,30.940523116381097,30.019490785089346,32.283725273076065,30.119913902529262,30.026490563993217,32.82661567928465,31.158999240255618,33.158500905557474,30.378738379931985,32.384524046521186
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.935035790898194,29.93485913375704,31.720041348766788,30.74024813835656,31.784877972313712,30.074481501325305,30.432022831533356,29.860947969994807,31.74276070338042,29.75948035480122,37.400838199888604,30.010292621495207,30.33594388490575,30.584269130494878,32.04147804230641,29.891254706546754
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.726201951125356,10.080207607294847,9.829940424931419,9.931403216476259,11.978852886020249,9.812808534843649,11.485017858892052,10.567904253148736,10.492203332179638,11.467548787879972,11.105806573560272,10.61239636706673,9.890242086607609,10.26525843670471,10.256574555594934,10.578847471080978
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.735387945413189,10.8511301439558,12.080142086162272,10.919757720783709,11.617316899243916,9.969314555555558,10.50962218027544,10.37633825292949,10.451454880194797,10.415523929780333,12.00771237985624,10.276753335651183,11.527306899110801,11.865240446907663,10.246301037158322,12.11651006742953
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.320627691683566,29.410993581084718,30.824938828553613,31.62723309302678,32.981829948306455,29.40662837838042,31.294034554123648,29.046946971180205,29.092699049693998,30.274245768746013,30.060639743468318,29.78217288389265,29.03441689968416,29.98554230616258,30.08633723426432,29.67827152670989
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11.602329837558356,10.382467629471435,11.53722657030771,10.063164608133759,11.851489857260276,12.083912763675428,10.527728955792186,10.13474280337136,11.195812210341494,10.402975135224954,10.213526197869642,8.88089725146217,6.941207606229827,11.503558673795272,11.977936910876124,12.227732436510436
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12.369087703657685,10.143540006484436,10.660700648695935,11.833561009716654,11.831963845274908,11.920490308255902,11.139057764354149,11.464829078994676,11.924273560307272,10.720229172223954,10.889792983786744,12.448649902100504,9.089666133458458,11.823152931821241,10.390832635196464,12.23785880457339
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.420830716012929,2.218418304272822,2.357718802968347,1.297328593306109,1.3637419472313956,3.7776729014095554,1.6057482265561567,1.3008511350075098,0.1924056474784539,0.7551995711019539,3.6163406148822044,1.929813105851637,2.40050609522369,1.9164759842673824,0.0296601274927637,2.296063467529052
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.346227022922822,11.668957220935432,11.86724001968436,16.491779095989177,11.946412172066857,16.842856443144296,10.688730352206736,11.797716263479591,10.868739740217022,13.299338996063407,16.737025092052345,17.951674748697535,10.251578881098919,12.183629631530145,11.801617836700588,11.730381637427234
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.467873181624874,13.10269112472458,18.631887060034433,24.39897307417321,26.63517374406365,9.19479097271293,2.8818630767097737,21.757907886116637,23.87436793007624,10.70090626282998,-9.190292201078819,17.990921648241933,-3.3795047452863187,24.895085476749664,8.077614625657016,40.387489527855394
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.909070308015096,32.821649169429065,32.78569684055862,31.697812357826173,35.35288964723779,32.929438583663824,32.515787768951,33.04799160323241,30.314765770364048,33.35528871928598,34.1502584812982,32.79262803192122,32.302330776480495,32.829085862677864,30.492675042743087,33.430978239240986
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.515745401920022,10.273441377214603,12.028965192759976,9.819692541406294,10.544198352104566,14.542392857909713,10.43918692315863,10.510407541156207,9.868371758025877,10.562012485864752,11.58762519764361,9.869870433981177,9.666764812812577,10.911207129456646,10.88027964819494,14.248694141567652
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.21665492881559,33.3737182866541,32.03366452563143,31.219521489217488,30.393047720999615,32.530935712643696,30.687610632790854,34.5629158588699,31.236573663094987,30.425821664211814,32.87798175042873,31.64608301702309,36.99270180923638,33.18427821701183,41.49910602135038,32.0504652958804
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.344623515523069,5.3946089144087725,13.301565063364206,3.5469477484668843,7.5892825380304485,3.0918804069007395,5.746895961309682,9.484384540439208,4.990125430345803,2.594613847469378,0.481911724258578,4.545379383350124,3.476920498062161,1.1873339287943636,9.555388528959195,4.280746957851526
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.313414119540129,11.040831479168547,10.446841017022319,10.526609891301225,13.045656683133126,10.929011692714724,11.628583074191063,11.004229193075453,11.751573199326426,10.352267498405737,10.854027007474897,12.793693962734524,11.598109222997481,10.843401712858071,11.581823739024868,12.632404045649224
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.640083652826304,3.0894428527682565,5.705153945308329,0.5715406300527337,12.071059883916895,5.266808352784022,0.39746195106703763,0.7926589266172306,6.641504187996396,1.3110554304390118,2.967380622431815,1.9594991001575617,1.5809569956377036,0.6033300120594177,1.6396064494052829,0.6534829276504155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.34354140472593997,2.346354676821052,0.2815515396569963,0.07745594115632892,1.8462000191049985,0.7156373103182241,0.8147326904210495,2.1842681066585072,0.4106465433712554,3.729896253958177,1.6438044724435352,0.4113289926558412,0.921432961363462,1.7430658023840988,0.6455503897381907,1.069686852293136
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30.705906839884452,32.00923106468115,31.35044127210935,31.300567529799753,30.831971302529855,30.023833327104317,30.931941734230385,30.93579923818985,31.38465015384842,31.48012379310844,31.736066735180152,31.234607964966404,29.5055192366544,31.633206819014998,31.598993150114158,32.044981763374146
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12.66629096639741,10.074131196775847,10.744504271743264,9.907015133539305,9.975217395849622,10.068875462228183,10.11392833256118,10.722722513058057,12.227604461464649,10.063874979108695,10.547158001724865,11.57162457679338,12.666588785742686,13.255930290918222,12.187897838744057,10.913454708718684
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0774650519108135,7.835517353747352,29.495163813334244,7.474234891094359,26.193624771101437,14.945492821022079,21.31291667887865,14.055769045145986,13.576563339488862,23.546631104201346,-1.9985491782606601,-2.448369077407385,29.684572154327014,32.11656325588412,25.668702669302757,34.21439457413541
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.65009871590719,31.23166583686383,30.365965254730927,31.993701335751073,29.130651833925672,30.52577866151845,30.076334637058157,31.370141455666886,29.72444048479511,29.162101035399786,30.78283160244173,30.583810113345898,30.10812556906206,31.915952952371562,29.25732396068666,29.18049601026004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,31.670732681860283,32.907480277531185,30.273327564971098,33.7799471384148,30.19504126502968,36.2824854675689,40.711436555445225,37.53890696033888,31.593878108898764,35.24990997676012,33.26082693394038,32.72232174972978,34.3519097721998,29.750336087484214,29.499099940606992,29.934669982015897
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.57732736458014,36.322096122535164,31.649363183626395,32.0643800365425,30.98932834825937,30.4947315148148,35.053997163762894,34.793059231491405,33.7060001620631,32.35837392628718,30.38048955731954,33.006100523169735,30.706673337391404,46.678554759103456,30.241608146286165,34.093062886744285
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147391289565496,10.879461046108156,10.413940288643897,10.563228298544225,10.79978197632416,10.568209370930997,10.618683198414503,10.323203308664187,10.327371227762974,10.884586979808875,10.140794603287985,10.627453290269035,10.355067569415889,10.553491981642491,10.506451012750738,10.375920903927662
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.412748088444374,30.721879039972613,31.7503334222855,29.767660124727506,29.055467840620057,30.261116680425395,32.48578105525024,32.765520275348884,32.72564528605862,31.48252099098097,32.841279879584285,29.11256305568451,29.47483738137715,29.789614437593535,31.571621694692283,29.359530784929397
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.376062155235841,1.5530773559621134,2.82872706730687,0.9298085286867365,1.2101952886890535,1.3311034004619886,1.0167343717509605,2.879092190122698,5.150321556188974,2.887283343832378,1.9652457002474142,1.5496329724379865,1.643467217237543,1.3779309922326068,2.5865551632948116,1.5177367478675456
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10.617821393707853,12.686777666477044,12.326230698346464,12.625792481674749,12.182235057731743,10.538646723495713,10.232720070181438,11.507469253240531,11.860316165857887,12.821316238691551,9.70062448397054,10.195160026317163,11.109418275968544,9.183607487662385,11.608332618055963,10.2364488916862
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1295332437510543,0.8568990436250188,1.165804956352893,0.9406653254765567,2.405873831914139,2.235784756294525,1.674191518339263,1.2677830589970969,2.218684827196117,2.85607603267599,1.5697463235914715,4.055184721452523,0.6630165309186352,2.7139832495671907,0.7937722718534803,2.455457956290492
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8710392811299671,0.804199818411125,0.6769026776056946,0.7433404489651751,1.1958451363298463,1.3614267726269826,1.032874092607878,1.5142637574613584,2.959957793985151,1.456148386852178,2.4161165384981373,2.923234363469666,2.5023097208002376,1.8234832600508037,2.9394693873452833,3.440334992283796
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.43172541908459,32.35726047660856,29.719231831073657,32.58553617265849,32.76288353089944,31.633117534585864,32.85119224667359,32.80905696563315,31.465018383328253,31.765250701988364,32.6076678803887,32.58143487369628,29.312988857319603,32.60194865274533,29.880936203245096,32.335117339906766
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2076240719978646,0.5290286529994717,5.10190251995936,13.923657968723376,31.050674482596413,10.99285615279418,15.411931963565207,34.330928411013886,11.732903993335512,3.8020207162125796,1.9581844197783909,8.047770965525032,15.403889406756752,20.370878260961376,25.695161229282782,27.940881136829987
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12.840062215423606,9.667220701684137,10.5509800518504,11.634921128762134,11.758469582604073,9.516033845735942,12.043509354897685,8.783167653320017,12.409051463889853,9.483863577563794,8.92366998574881,9.729549259232744,10.418395597694023,11.039542408727991,10.769870336945793,11.478259440371337
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.808848980946548,10.563149676039231,10.806394446464589,10.33491568887153,10.291754060841885,10.462496032097137,10.164694552834886,10.574053430276193,10.752944349962839,10.668649752571346,10.363162477867439,10.488966075190442,10.658519109174934,10.806386478050124,10.345961194624014,10.363438550053736
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.342169105532022,10.306309773399605,12.29231822818635,12.136030313048526,14.758869238956299,12.826617511105631,12.675333411439652,11.05794110703064,10.40687228140135,12.269962315531995,12.24122525935475,18.41637831845632,19.00062033167267,12.190303638341508,11.482061070845246,11.257285426678147
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10.298433243470601,11.198125047016884,12.840588825994999,9.111977683832672,11.62584114091521,10.509556179737958,11.29010454696748,10.962848541310146,11.285471970512592,9.368027715334122,11.91160442535208,11.746343378031705,10.133931966857796,10.792887166657016,11.708103943004106,10.798695552544176
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.894364958748085,10.376012145733966,17.301385697576986,12.5060056334723,10.513629211834504,14.202348689388137,10.439217831022201,12.119433249842352,11.216896840949362,14.341134284431625,14.518242347966893,14.157468370027578,11.991295023084653,13.529424860893018,12.894178150068715,14.570047751751135
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.162789865275336,10.44464748473279,10.352704415343506,10.208746553278518,9.713396044561238,10.294085194661388,9.70091420693816,11.424049302186996,11.75101212682467,10.475911001665509,10.417395916421869,10.118664739051697,10.30819337993459,10.981576660486388,10.08864248409118,10.626850608714818
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10.486230071628547,10.772606698176267,11.490745556707488,14.31808602000401,12.7823610201798,10.567340300276735,12.90898866919209,11.644117892846207,8.815098949650592,12.342356942681244,9.017456431187572,10.763394284590536,10.08743066169569,13.762340209730464,9.211443002462406,11.354916909417861
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11.314111668050957,11.986465478951162,13.195483385616939,12.456335344883353,11.348679821777937,10.550033975610816,12.211332725628814,12.206963749077957,11.058944830080767,12.383323422094048,11.226250159875692,9.748955979333584,11.38115808641601,9.902662375448681,10.58781723564465,11.189720187595231
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0643375121887937,1.4410434537773638,1.4016442922641223,1.0405416584194427,2.1953727877202267,1.5589330585699344,2.5385839125279097,3.049436226959132,1.2240873823842264,1.097196817065973,2.1102606024073127,2.6227501308456693,1.5462975393903367,1.1909498072356888,2.049203130647753,1.9105996517463633
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.33593466878304,30.400006067666098,30.54658620309463,30.04653512882538,30.806708159419834,30.17418303740054,30.38794545133151,30.332585370415813,30.36209452835734,30.266104943418732,30.688892083178786,30.787159252851076,30.278811322871128,30.862280142682945,30.283959432355985,30.542059342923924
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.37518599048183665,0.0660736973060363,3.0376969768231126,3.400618614761682,1.8011609510472555,0.9713546221908667,1.1720343847908428,3.8148507525239017,0.5447734363860222,3.4874766389957625,1.4002244580441676,1.1676096649011467,0.819121315553748,1.8440245117262046,0.5104056957896619,3.641005237973532
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9.684190566053452,9.926188991000664,11.413447173955685,9.770803623772725,11.530687359116186,11.162121973165071,10.984749973515234,10.124641280378345,10.535690930594976,11.763634052562832,11.688085582110817,12.182080075660886,9.900173501276758,10.38188995122725,11.247832175781772,11.777048101906571
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.59255113295735,37.681118775855474,34.31337550537873,30.847320537469543,30.94955769615384,30.863430553622162,30.311735040460682,34.69510512283906,35.20692719933587,39.96252256894749,40.778036824940074,30.49727911249466,31.42938730608646,41.73974392855931,32.782279237604186,30.355076497056984
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30.715814751991843,29.642255304718784,30.378607348778687,31.00810602503013,32.44044822228633,30.693626477478517,30.67076970741712,30.021759512065866,30.94793986839381,31.033834119068914,30.992476360415438,30.181739159137972,33.93603709163252,30.67840078061752,31.36532722076176,31.181527880314867
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.553912495090096,1.41239631644933,24.011113567035842,10.40339449282991,34.93428535940228,26.41020348670566,20.55881049479297,0.600029412749663,22.295009023466463,14.261440461979166,12.556930081071602,17.921924667327534,-11.894962178716998,24.327216644959243,-5.414235977934897,1.4169538907432901
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31.364909291604754,31.319121754893214,30.088261592417393,29.866015711789547,30.73402902797711,29.988183273134187,30.032599161638807,30.54954897655914,32.22761639050328,30.57113834677372,29.916474894729852,30.114012631942156,29.91928054653045,30.762944057396147,31.114813762741242,29.93850588394586
