@RELATION 'my_relation: -C 10'

@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 1_3 {0,1}
@ATTRIBUTE 1_3_5 {0,1}
@ATTRIBUTE 1_3_6 {0,1}
@ATTRIBUTE 1_4 {0,1}
@ATTRIBUTE 2 {0,1}
@ATTRIBUTE 2_2.1 {0,1}
@ATTRIBUTE 2_2.1_8 {0,1}
@ATTRIBUTE 2_2.1_9 {0,1}
@ATTRIBUTE 2_7 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric

@DATA
0,0,0,0,0,1,1,0,1,0,10.142364490982843,12.44994747451808,9.210601578644207,11.93121705817044,12.770516499279914
1,0,0,0,1,0,0,0,0,0,2.761319382230327,-0.10690847582206908,0.13593525263792783,1.9869741566911554,1.5150829906858836
1,1,1,0,0,0,0,0,0,0,4.512270225702463,4.135997241119007,3.235739217821844,6.026191021034801,2.8205487207997715
0,0,0,0,0,1,1,0,1,0,12.994379512674337,10.829996290420764,10.967615617977627,11.336732036698052,10.367124563273679
0,0,0,0,0,1,1,0,1,0,10.341273520660868,9.574064211056744,11.029804582240281,12.480215626263018,9.706233444969916
1,1,1,0,0,0,0,0,0,0,3.6229042285902353,5.126244429816816,3.311697396017752,2.9225907139709792,3.8778283679844527
0,0,0,0,0,1,1,0,1,0,11.818764610284765,9.934814231307602,9.921985589420922,10.89234322081735,8.556191869899514
0,0,0,0,0,1,1,1,0,0,8.567843990596135,8.466039084252738,9.139663946043145,6.182051025422982,7.337947915025365
0,0,0,0,0,1,1,0,1,0,10.457670138890037,11.298819787276283,11.259736564905976,10.94277514043922,11.567680258726378
0,0,0,0,0,1,0,0,0,1,4.5407650319216994,6.192562776086249,5.371406213544927,6.633877628301735,8.215805119808795
0,0,0,0,0,1,1,1,0,0,10.014014465767476,10.184470045545522,9.065478390110663,7.534966462593148,9.343779823648905
1,1,1,0,0,0,0,0,0,0,2.8066721201237876,3.568940364519495,3.0668709568489128,4.951787024189555,1.2394661838401593
0,0,0,0,0,1,1,1,0,0,9.646322819572227,9.447695661521525,9.588479725582737,9.019553901614819,8.618002808598524
0,0,0,0,0,1,0,0,0,1,7.125331874556328,7.334592527882795,8.738972623391252,7.318711161526888,7.595831307651955
0,0,0,0,0,1,1,1,0,0,8.275307569431053,9.903584351882325,9.36945327948384,8.9605511650915,8.84060566652439
0,0,0,0,0,1,1,0,1,0,12.206083158536536,10.10410658446911,11.742568069396471,10.03622588025957,9.807927851118986
0,0,0,0,0,1,1,0,1,0,11.236855516531223,10.82832109678173,12.640758341116026,9.273653466087262,9.713581156223855
0,0,0,0,0,1,0,0,0,1,5.6197697296639015,7.200999070546183,6.998563946078724,7.439383675586673,8.334758975907567
1,0,0,0,1,0,0,0,0,0,1.0951679198738233,2.470584189927367,3.4320568004101615,3.1134039598919454,2.3150144165901247
0,0,0,0,0,1,1,1,0,0,9.963789276520208,6.896865399469603,8.72295456960271,9.212218387502558,9.008796566471192
0,0,0,0,0,1,1,0,1,0,10.78252550897586,10.28041770910678,11.817151651458888,11.689421597832863,11.067029376567557
1,1,1,0,0,0,0,0,0,0,4.7264966372561465,4.060275338483903,3.6124077500678458,4.183022016480864,4.216719587868631
0,0,0,0,0,1,1,0,1,0,11.262763844347287,10.986372808310776,11.3643557771398,10.280175904958606,11.317176898969413
0,0,0,0,0,1,1,1,0,0,8.555018658068239,7.2814976184742,8.047127412203421,8.840174242749256,8.51595280793563
0,0,0,0,0,1,1,0,1,0,11.369861196433854,10.118795913202439,11.194779313491521,10.800349069042172,9.485450583554154
0,0,0,0,0,1,1,0,1,0,10.961073725017876,10.173080948703577,10.42254957141931,10.812097130101963,10.462294226307675
0,0,0,0,0,1,1,0,1,0,12.292939883454654,11.321482338105302,11.097131480661217,12.153621613625447,10.62639112760831
0,0,0,0,0,1,1,0,1,0,10.38994594011834,9.750092541632066,10.647810642328768,10.400288182103102,9.79775014883909
0,0,0,0,0,1,1,0,1,0,10.378418847313167,10.244365842246063,10.11447934109575,10.456682921715316,10.825408641586618
1,1,1,0,0,0,0,0,0,0,4.878402400087801,5.191535534593756,5.904473167718244,3.9169890553126905,3.2802932442576043
0,0,0,0,0,1,1,1,0,0,9.451095495110113,9.006718806522526,9.921962334145368,8.636196932482386,9.357477435096358
0,0,0,0,0,1,1,0,1,0,10.787762386849895,9.383985295580468,10.966147096145805,11.117794745598186,10.893189576916294
0,0,0,0,0,1,1,0,1,0,9.733040095711809,9.92153226624551,9.980929266038714,11.201932745910593,11.834281311232267
1,1,0,1,0,0,0,0,0,0,5.340015260170048,4.625078808916247,6.139310615318208,4.714629164835999,4.998405406584626
1,1,1,0,0,0,0,0,0,0,4.336708700610567,3.8099624702998067,5.038748204541664,3.7915966311695315,4.061859338293373
0,0,0,0,0,1,0,0,0,1,7.78354937488555,6.794948062997803,8.853800240659734,7.30808434039472,8.861895074782572
0,0,0,0,0,1,1,0,1,0,10.431494067602365,10.866655393402576,11.186590411715319,11.104418421832618,10.360141825222229
0,0,0,0,0,1,1,0,1,0,9.196799103895371,10.712863085876311,9.848791261062773,11.78373720446754,10.232539701954925
1,1,1,0,0,0,0,0,0,0,0.9290992753408576,4.148417625498761,5.966881061533098,4.095549007705973,4.264560786824607
1,1,1,0,0,0,0,0,0,0,4.829573536145091,4.073884687288984,3.457271521283483,5.609326181425072,2.319942607987069
0,0,0,0,0,1,1,0,1,0,11.447229148604793,10.764461986068174,10.851264394854883,12.032715426320292,9.487373988881087
0,0,0,0,0,1,1,0,1,0,11.384991971325482,10.690682057906473,12.374012813470102,11.440900887075081,9.215887757651252
0,0,0,0,0,1,1,0,1,0,9.39513580423018,10.645596571299034,9.956706359519334,8.282539973443416,9.79798593277165
0,0,0,0,0,1,1,1,0,0,11.229564053641667,8.263409949737348,10.017122972986048,8.159396510543127,10.207603933963972
1,0,0,0,1,0,0,0,0,0,1.7051864479159613,2.2298898735996397,0.806491955933125,-0.6587656187952824,2.7777292573717847
0,0,0,0,0,1,1,1,0,0,7.861729981893641,8.048690047002871,9.001238845553804,8.872627984647757,9.063383929550037
0,0,0,0,0,1,0,0,0,1,8.226762038713206,6.657501251690998,9.180933484817766,5.782588289826351,7.954337283560328
0,0,0,0,0,1,1,1,0,0,8.623981675195683,10.86409292690286,11.365883780997095,9.34167081128712,10.555779568000196
0,0,0,0,0,1,1,0,1,0,11.4378296000076,10.958119518221903,8.806832706065784,10.228382718078043,9.818510909592906
1,0,0,0,1,0,0,0,0,0,2.671636842914033,2.1266284787539873,4.052968182551247,0.8217158264245328,1.5801437855280804
0,0,0,0,0,1,1,0,1,0,11.597121399054426,10.49648843838376,12.635788519511344,12.21848128450931,10.251807985097841
0,0,0,0,0,1,1,0,1,0,11.175962158892192,12.409141613083214,11.708670764460246,10.32160319933843,11.402482391983128
1,0,0,0,1,0,0,0,0,0,1.9251170781789435,2.5135709795423917,1.2025853016557901,2.3045228949727137,2.6963677266584747
1,1,1,0,0,0,0,0,0,0,5.051414710772953,3.09230351605484,3.391049248604898,3.4387952126226473,3.331990459517147
1,0,0,0,1,0,0,0,0,0,2.262898680482013,3.2306088889177556,3.3943269789474826,1.5303225176718271,2.8653766085801107
1,1,1,0,0,0,0,0,0,0,2.0303711755386322,3.579657884125419,3.1287729142037706,1.2451200629874775,4.683394441050562
0,0,0,0,0,1,1,1,0,0,8.134183587043722,7.9641562039871525,9.926936225987705,10.244257915199539,11.052156498976954
1,1,1,0,0,0,0,0,0,0,3.40035634963728,2.593753892592805,4.425578679470794,4.084317196632052,4.485811246490613
0,0,0,0,0,1,1,1,0,0,10.2636586504798,10.13391106215383,10.349238543777602,7.075076578991748,9.158929556382624
0,0,0,0,0,1,1,0,1,0,9.472254206806221,10.877507178871154,10.288052597155426,10.724303171613213,10.122750877973674
0,0,0,0,0,1,1,0,1,0,11.203125789318387,13.042280254186528,11.45843692886952,8.125184962516817,9.871519759091395
0,0,0,0,0,1,1,1,0,0,7.899340315195448,9.612239691720216,10.151983787006657,9.375679012982873,7.725230170614623
1,0,0,0,1,0,0,0,0,0,0.5057848657760322,3.1993086290954986,1.0207918034479653,3.8391448608301673,2.210513502183007
1,1,1,0,0,0,0,0,0,0,4.071228463152702,3.839830451503044,3.2486720931153683,3.4586948976357705,5.17716563019534
0,0,0,0,0,1,1,0,1,0,9.17024793736152,10.629564573820973,10.56646949210265,9.75952827609437,9.632558207031611
0,0,0,0,0,1,0,0,0,1,4.755454435187095,6.849364054956402,6.425834986410806,10.172022898696829,6.3644896322485955
0,0,0,0,0,1,0,0,0,1,8.114092613365585,7.787863276367757,7.843620024122094,7.920409851904502,8.800844484212481
0,0,0,0,0,1,0,0,0,1,6.09895064290124,5.782326297493386,8.836307642557951,6.292312799663726,7.037394679310313
1,1,1,0,0,0,0,0,0,0,3.151350995700832,2.7545793834362007,4.815450519787927,3.648517243175864,3.7556078952651926
1,1,1,0,0,0,0,0,0,0,3.9188783757382963,3.26189566421436,3.19130312425985,5.227952464170553,2.631182244004213
0,0,0,0,0,1,0,0,0,1,8.072785480310618,6.640776711343635,7.474182118402356,7.275805182793399,6.6096041581739025
1,1,1,0,0,0,0,0,0,0,3.8881199506503688,4.123956650778382,4.120444301769966,4.438980523731972,3.2736028887881
0,0,0,0,0,1,1,1,0,0,8.467108970143311,8.524808673492196,8.796456498632121,8.716256951413659,9.673221536740684
0,0,0,0,0,1,0,0,0,1,7.660338001699984,7.624365151827024,6.043083191292543,6.987551506212232,6.148357520795928
0,0,0,0,0,1,1,0,1,0,8.746065016241682,12.561431887417456,10.318096395704435,11.073061682186074,11.067450282288833
1,1,1,0,0,0,0,0,0,0,3.6122641487173155,2.419525012839348,4.449947221498705,4.4318079702804,3.968732919145111
1,1,1,0,0,0,0,0,0,0,4.4601217422181865,4.758669504621466,3.8397926210964513,5.211625920991374,2.7369037751180354
0,0,0,0,0,1,0,0,0,1,6.804732939296629,7.625176502882136,7.701786684342532,8.313695928441074,5.402077515726292
0,0,0,0,0,1,1,1,0,0,11.291501115275707,7.628858301152751,9.804943787016589,9.391599644762895,10.316021551603296
0,0,0,0,0,1,0,0,0,1,8.165996879737452,7.531630869891333,7.273064225259165,6.84780051773482,7.582201358040323
0,0,0,0,0,1,1,1,0,0,10.219812988194374,9.330773774317143,10.440731146862493,8.468982538461745,9.441518363394593
0,0,0,0,0,1,1,0,1,0,10.755447758051561,11.027392366407677,11.622449572189423,9.300458235058043,11.815641340065605
0,0,0,0,0,1,1,0,1,0,10.36831835135312,9.124140175946645,11.304984241353404,12.151902668920137,12.1940553885368
0,0,0,0,0,1,0,0,0,1,7.719633534588872,6.794376950447523,8.488142848772874,7.550546290464053,7.177819871319594
1,1,1,0,0,0,0,0,0,0,3.9530025558649142,4.656612720025335,3.827337559950965,4.414677012292772,4.385296041538769
0,0,0,0,0,1,1,0,1,0,10.285902365643075,10.625461207270078,9.494723953612137,9.096613390460039,7.924011981660957
0,0,0,0,0,1,0,0,0,1,6.611298117799487,6.762827550173935,5.7393752269568274,7.306123292193175,6.454307220023409
1,1,1,0,0,0,0,0,0,0,3.9862253117973085,3.5890926857721803,6.294986593837883,4.309922535373594,4.002074329485157
0,0,0,0,0,1,1,1,0,0,8.701507232602077,9.391668670110537,10.961842799633102,8.680194840628296,8.305551956839945
0,0,0,0,0,1,1,1,0,0,8.355338517892092,9.1588109728341,8.524693378192149,9.12394140532201,10.146482942097027
0,0,0,0,0,1,0,0,0,1,7.005200708422195,7.9538823115981545,6.9331666028267565,8.620809572307198,7.616401893281859
1,0,0,0,1,0,0,0,0,0,1.706359348427573,3.303561470284376,2.4598384722612345,1.9274880876060312,1.5984042804007563
0,0,0,0,0,1,1,1,0,0,9.962001339809888,8.441604122319282,10.322158239485905,8.760547097709138,8.776844855255558
0,0,0,0,0,1,1,0,1,0,8.788626310454609,9.143910602621368,9.435563718579562,10.5299132833213,9.899283484409647
0,0,0,0,0,1,1,1,0,0,8.757537208402754,10.06213837726063,6.617576800717796,10.775628003234386,7.7901852278381725
1,1,1,0,0,0,0,0,0,0,3.5200435896831626,2.2207762964150586,3.6300613140526226,4.49162525130703,2.9775964657203504
0,0,0,0,0,1,1,0,1,0,11.221031177671318,9.968013895743688,7.987122325266922,10.145138704276013,10.408019980976018
1,1,1,0,0,0,0,0,0,0,3.2777777421133383,3.9845346948660767,3.4209924946748473,4.55007434579501,4.6983336534867535
1,1,1,0,0,0,0,0,0,0,4.486118046526423,3.9392965277776684,1.994061809364331,1.757471117861731,3.9972055937291455
1,0,0,0,1,0,0,0,0,0,3.5230605732218754,3.1976892626845856,1.0269096866079965,1.9439772378889815,0.40661190542003833
0,0,0,0,0,1,1,0,1,0,11.788557430652235,9.676992044948651,10.370192019147197,9.540552759671991,9.79943590149507
0,0,0,0,0,1,1,1,0,0,8.784815779667737,8.470713966862146,9.27662528041637,8.90745411675044,11.052362538789726
0,0,0,0,0,1,1,0,1,0,12.017053103315453,9.930616651758543,10.523026097222068,11.42363576158457,11.87076422164257
1,0,0,0,1,0,0,0,0,0,3.4734793711249554,3.076291897639703,2.249788778800075,1.6587610119675062,4.725187243279436
0,0,0,0,0,1,1,1,0,0,9.216105986545582,9.934250069938413,8.01120427847886,10.796137476271095,8.728452209946836
1,0,0,0,1,0,0,0,0,0,2.481899688529469,4.515393297654916,1.4462587591479763,2.7234125922236574,3.0319365869447004
0,0,0,0,0,1,1,0,1,0,11.463709304731466,12.326045956446563,10.802253015329272,10.463706840003887,10.574701069881783
1,1,1,0,0,0,0,0,0,0,4.865671144565241,3.283768366273201,3.382776623461158,3.730794585537936,3.066691974980806
0,0,0,0,0,1,1,1,0,0,9.992152780673456,8.478161980886732,8.811465394124868,9.77546434739417,7.151987427607902
0,0,0,0,0,1,1,0,1,0,10.056791615629265,11.104831999300147,10.690902971305462,12.585047561129677,11.312774349769528
0,0,0,0,0,1,1,0,1,0,9.811677321422788,10.4783329374326,10.899668286018006,12.80862110961924,9.649877779772595
1,1,0,1,0,0,0,0,0,0,5.911482502514202,3.9166601789640545,4.058535547873787,7.5270288781413335,5.366872048258917
0,0,0,0,0,1,1,0,1,0,10.225780329583541,11.979324917371018,11.052495636048594,10.879919427309583,11.206091564587972
0,0,0,0,0,1,1,0,1,0,10.357521936215052,10.92774796811451,11.350100726459898,12.16733925180714,12.855244031111722
0,0,0,0,0,1,1,0,1,0,10.516172979779085,10.569159192586008,12.091759975412549,11.025790729574167,9.492985861944177
0,0,0,0,0,1,1,0,1,0,11.001025209082405,9.60227796953452,10.402891643258924,10.907238920289977,10.04736548352225
0,0,0,0,0,1,1,0,1,0,11.175665924145585,9.57834685941188,11.148561978374566,9.95361191994435,11.313242392209562
1,1,1,0,0,0,0,0,0,0,4.449057339136542,4.355560935962643,3.9430442660978753,4.969644883600811,3.6480560820915553
0,0,0,0,0,1,1,1,0,0,7.644105639088863,8.245431664374044,8.473113990954928,8.23958590910224,7.666080582508441
0,0,0,0,0,1,0,0,0,1,7.44038553610427,7.577351097601657,9.399346619658115,6.710757860353288,5.818342645046212
0,0,0,0,0,1,1,0,1,0,13.768698090432729,10.856453578503084,11.219765189753046,11.58438872553924,9.93827563073157
1,0,0,0,1,0,0,0,0,0,1.610004771485251,1.774587070569112,2.609586718243855,0.3371067837353008,2.0880026379174788
0,0,0,0,0,1,1,0,1,0,11.56375455741367,10.254479000273474,10.195814155845563,10.541451507776262,10.514725006341433
0,0,0,0,0,1,1,0,1,0,10.808884203773854,9.757841917048033,10.023747504961852,11.709889739867746,9.638612092051902
0,0,0,0,0,1,1,1,0,0,6.703925101289858,8.224375564186778,8.325934008143427,8.644804547489983,10.809302197780754
1,0,0,0,1,0,0,0,0,0,2.2495404752483377,2.3524916640606497,1.5028324779680717,3.05619043648698,1.767466128754147
0,0,0,0,0,1,1,0,1,0,11.132746524469756,9.49849304425232,10.703833705998417,10.433780627124513,9.482844139508238
0,0,0,0,0,1,1,0,1,0,9.050184490618644,10.198467046520122,10.29442155398638,11.105094066005242,11.839691567515343
0,0,0,0,0,1,0,0,0,1,8.28858926046372,7.519333183019903,8.288226978116786,7.28076163354341,7.9735229766238245
1,1,1,0,0,0,0,0,0,0,4.546642919256547,3.0999767048222355,4.867350552384415,4.476642563676712,2.8924823407317133
1,1,1,0,0,0,0,0,0,0,2.259015956517647,3.709648677416833,4.600353314099559,2.8980869006059233,4.26795165031703
0,0,0,0,0,1,1,1,0,0,7.449473130557234,7.800096550359383,7.176544602155016,7.493869918353868,8.983349615108446
0,0,0,0,0,1,1,1,0,0,8.277641896681423,10.170139635749141,8.765852901302852,7.23222500669565,8.209761090329122
1,1,0,1,0,0,0,0,0,0,2.741631323809557,6.263310958146933,6.46515003623503,5.820094045261759,7.6622586608696
0,0,0,0,0,1,1,1,0,0,8.031451968995476,8.035197530327242,10.420817193774152,8.118177352509873,7.971074284647843
0,0,0,0,0,1,1,1,0,0,8.58418641361821,7.89141631785726,10.167857857085988,7.824843750471623,8.220746430063082
1,0,0,0,1,0,0,0,0,0,0.0382431773355465,2.3126296440962193,1.36789058610057,2.469789211472997,1.9868608375539387
0,0,0,0,0,1,1,0,1,0,11.157927491594556,10.392260213618354,9.675389545344569,11.206298828111075,10.870120791731622
1,1,1,0,0,0,0,0,0,0,3.2355127489414897,2.5054159179040987,2.241043580883569,4.283385930776247,4.020792432440639
1,1,1,0,0,0,0,0,0,0,3.850324823156287,4.430990352252242,2.29905215305065,3.6211697562881238,4.869290251484555
0,0,0,0,0,1,0,0,0,1,6.810210692318017,9.072643354228433,6.425130361966009,7.537847901251051,8.93652293900261
0,0,0,0,0,1,0,0,0,1,7.15382928840856,7.2593200318410664,7.651930433487433,6.232275567699495,8.115389573508317
0,0,0,0,0,1,1,0,1,0,9.973168563048675,10.620824646247602,9.724219320078932,10.826437051721777,11.339413212316028
0,0,0,0,0,1,0,0,0,1,7.265814379315927,5.574964643286286,7.64878722701137,9.37272769356037,6.625182892222426
0,0,0,0,0,1,1,1,0,0,8.738789805344522,7.1103082931597985,7.637220596355334,9.10953842572582,8.83317852395302
1,1,1,0,0,0,0,0,0,0,3.4234447676727013,3.395940702718784,3.367280076387542,1.9213558150789418,4.0654016083063755
0,0,0,0,0,1,1,1,0,0,11.088916113173255,9.030108700215719,10.302040800839045,10.109333125865932,8.590431047552292
1,1,1,0,0,0,0,0,0,0,5.756767745604034,3.459398747477879,4.030680969120412,4.381863543843156,2.3131077427043216
0,0,0,0,0,1,1,0,1,0,11.126069413841622,9.526054968444624,10.795537896761763,9.41455156855885,10.531062931930133
0,0,0,0,0,1,1,1,0,0,8.486151281917174,9.989584112653661,8.863875625659144,7.184979296085711,8.658117793183461
0,0,0,0,0,1,1,0,1,0,10.67990981478713,11.048454391898261,10.065655836691766,12.534488840161453,10.966883830435785
