@RELATION 'my_relation: -C 9'

@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 1_4 {0,1}
@ATTRIBUTE 1_5 {0,1}
@ATTRIBUTE 2 {0,1}
@ATTRIBUTE 2_6 {0,1}
@ATTRIBUTE 2_7 {0,1}
@ATTRIBUTE 3 {0,1}
@ATTRIBUTE 3_8 {0,1}
@ATTRIBUTE 3_9 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric

@DATA
1,0,1,0,0,0,0,0,0,5.4820848725255935,6.280760433762697,5.369020521316925,6.867165035263108
0,0,0,0,0,0,1,0,1,22.104407676292197,21.970534259141374,22.10975476897127,21.412375434067627
0,0,0,0,0,0,1,0,0,18.724818677448415,19.47942760500979,19.387257584391335,20.981407547322625
0,0,0,0,0,0,1,1,0,17.74103619805605,17.76881564317449,17.827482538629567,16.785919325855886
0,0,0,1,1,0,0,0,0,10.664542737208379,10.695145042555897,11.133929548958974,9.200494921987856
0,0,0,0,0,0,1,0,0,18.737507599122143,16.75020227756407,20.646378777839907,20.403863649268487
1,1,0,0,0,0,0,0,0,3.5931813901972243,1.9980998980488005,1.9148261082653766,3.3926086069880705
0,0,0,0,0,0,1,0,1,21.41347572315377,21.60415964794103,21.663158851191387,22.517320390632023
1,0,0,0,0,0,0,0,0,2.1396480687915163,2.9975035222310176,2.680059987133085,2.8576983543268426
1,0,1,0,0,0,0,0,0,6.998380070899501,5.560167431950048,5.166133766665683,6.770222465319774
0,0,0,1,1,0,0,0,0,10.976180204888545,11.052884394065511,10.001419336238497,9.238420996964834
0,0,0,1,0,1,0,0,0,13.94366546692485,13.595041797885678,13.725658052321439,15.333259219263294
0,0,0,0,0,0,1,1,0,19.257999761119475,17.89955041222495,19.10535641499917,17.841977810684625
0,0,0,1,1,0,0,0,0,11.872321150070327,10.464133445396575,10.920036171462083,10.450999202177535
0,0,0,1,0,1,0,0,0,13.83647874625724,13.396268082357656,13.814584820653495,15.788708906839789
0,0,0,1,1,0,0,0,0,11.436851730296276,10.565701860492064,11.205565106160087,9.572131155376894
1,1,0,0,0,0,0,0,0,1.647937655964654,0.718508123158375,2.2892992398362852,2.980028504824327
1,0,1,0,0,0,0,0,0,6.467232846048502,8.479618133045204,6.195208417139553,5.588095804445153
1,0,1,0,0,0,0,0,0,7.126881870285722,5.2270708871086455,7.388286704741035,5.962484212194485
0,0,0,0,0,0,1,0,0,20.78144432847488,20.126718453203345,20.72570568614928,19.18367018866813
0,0,0,1,0,0,0,0,0,12.27711588475302,11.955124693081665,11.323543440473662,11.622725929932054
0,0,0,0,0,0,1,0,1,22.986223517508286,22.696178307315314,21.734791909004784,20.407998712529018
0,0,0,1,1,0,0,0,0,10.402901633811975,10.906653395228586,10.980002869796529,8.72098332257445
0,0,0,0,0,0,1,1,0,17.644626978147876,17.80843229795076,19.219176849052225,16.787952547109743
0,0,0,0,0,0,1,0,0,17.46967831979611,19.335419544859132,20.95244886162973,22.963736240092583
0,0,0,0,0,0,1,1,0,16.75473465875433,18.085162723379295,17.88784518896141,16.98502443086025
0,0,0,1,1,0,0,0,0,9.050974764022381,9.89883851259051,10.144670543477815,9.143102143584983
1,1,0,0,0,0,0,0,0,1.3359118654697943,1.185907032264603,1.9238740633567948,1.9361536971219127
0,0,0,1,0,1,0,0,0,12.384246139762434,13.117758916355944,14.067488445086358,13.99612061659447
0,0,0,1,0,0,0,0,0,11.266630202862782,10.375640240713611,13.566044063693818,10.779235173855339
0,0,0,0,0,0,1,0,1,22.02173621763289,22.990045609384644,22.21986198328328,22.811816308110128
0,0,0,1,0,1,0,0,0,13.827522308713757,15.758197510071039,14.456221100890518,13.90351989183001
1,0,1,0,0,0,0,0,0,5.666034217057424,3.9611116081243005,7.430348567539191,5.1428261191645355
0,0,0,1,1,0,0,0,0,9.774352114115011,9.175043645326552,8.795113924819796,8.048303715380673
0,0,0,0,0,0,1,0,1,22.254530388009286,20.857284347376467,23.546142229665627,22.686568622271306
0,0,0,0,0,0,1,0,0,20.97595859739601,23.454083465429044,20.460979269128927,16.048622265063397
0,0,0,0,0,0,1,0,1,21.049642922956043,22.058907615690682,23.687772249042418,20.162908905480606
0,0,0,1,0,1,0,0,0,12.06199513373149,14.462978395085416,15.328990892289056,13.511037618601952
0,0,0,1,0,0,0,0,0,9.803472510726632,13.555698697324924,14.203002240666184,10.193405179767153
0,0,0,1,0,0,0,0,0,12.312267048375917,13.368109057393895,11.721095825567643,11.047568856664142
0,0,0,0,0,0,1,0,1,20.787559191863878,22.335313071637692,20.77076315137983,23.09079615023749
0,0,0,1,0,1,0,0,0,13.461227151392883,15.288618535762126,14.165291085393763,13.249243780970653
0,0,0,1,0,1,0,0,0,12.549436814878696,14.260931297307245,15.773335941813487,14.144487529469082
0,0,0,0,0,0,1,1,0,17.331478130079923,16.46063747634902,18.1563822897618,18.35380748882434
1,1,0,0,0,0,0,0,0,1.97626464785046,1.4919308726441427,0.7709868428056461,2.803069159835749
1,0,1,0,0,0,0,0,0,6.382149918197628,6.098241175712197,4.808634181128905,5.879023960785921
1,0,1,0,0,0,0,0,0,6.64600677741141,7.48444401497216,5.711362976261981,6.316693593249713
0,0,0,0,0,0,1,1,0,17.35876345225513,17.511037988316488,17.968928242991584,19.574600894703806
0,0,0,1,0,1,0,0,0,13.041781092855254,12.983783817687135,13.400755479355258,12.888774780737805
1,1,0,0,0,0,0,0,0,1.9075961892928412,1.1945833219168263,1.3966565827098358,3.087791179351391
0,0,0,0,0,0,1,1,0,18.440020087791464,16.815533287348046,17.719600485657956,16.848814072806793
1,0,1,0,0,0,0,0,0,4.934831818582017,5.316636955833639,5.8307236158562405,6.615189357523313
0,0,0,0,0,0,1,1,0,18.171650911027317,16.72797626203041,20.69952511048306,17.547759856383394
1,0,1,0,0,0,0,0,0,6.684812545021185,4.9879083103339585,6.6833814730300105,5.487896306618312
0,0,0,0,0,0,1,0,1,21.786555911717624,22.50161877393931,23.71834091939703,23.511754878444737
1,0,0,0,0,0,0,0,0,3.3696119191793024,-2.383822461630264,6.104189152391038,3.730099913442706
0,0,0,0,0,0,1,0,1,18.977012827361214,20.984507974624258,21.84993524530608,21.84594599912029
1,1,0,0,0,0,0,0,0,1.5674209334411,2.2764541423016236,2.9316217307114556,2.62077987826589
0,0,0,0,0,0,1,1,0,18.26116709228494,16.546577160117767,18.13795397480712,18.60402973454126
0,0,0,0,0,0,1,1,0,18.226513855536496,18.17411296919828,18.931665187060688,18.04983851303521
1,1,0,0,0,0,0,0,0,1.8077335809134063,3.235653124022399,1.7330259733721518,0.7144807220090248
0,0,0,1,0,1,0,0,0,14.16691782744706,14.108551985911252,15.195415958623025,14.33600706735706
0,0,0,1,0,1,0,0,0,14.744818853385581,14.61539934192483,14.628509264069418,12.904827953157374
1,1,0,0,0,0,0,0,0,0.6997479264382651,1.903052783760421,2.2115059713442426,2.2189848541158756
0,0,0,0,0,0,1,1,0,18.470072852006446,18.99277649039858,17.794783274030234,18.236113049287844
1,0,0,0,0,0,0,0,0,3.010421108155329,1.151024155049091,3.0835210737800933,7.503214050709479
0,0,0,1,1,0,0,0,0,9.700220491864314,9.278208307372976,10.664227860250758,9.53637374037181
1,0,1,0,0,0,0,0,0,6.355786771102212,5.753723981565159,3.3166997179987896,3.7918606664477643
1,0,1,0,0,0,0,0,0,7.009668203814172,6.215808862579379,7.874781676738217,5.458840252025808
0,0,0,1,0,0,0,0,0,15.034388783323337,8.553865324770667,11.055110897803319,11.740512602382402
1,1,0,0,0,0,0,0,0,3.2151027156025607,1.6434025275020752,2.604518959889558,1.9326306973719114
0,0,0,0,0,0,1,0,1,20.96413823262111,20.97337763453526,22.484026170855717,22.36904732564599
1,1,0,0,0,0,0,0,0,2.0595144896206583,0.6916878633582164,1.9987136979552171,3.261046928779259
0,0,0,1,0,0,0,0,0,14.171646085348645,11.867467657803285,15.127234943360449,11.433063460408963
0,0,0,1,1,0,0,0,0,9.689491066492867,10.485226641260807,9.306342186925507,8.888861062788447
0,0,0,0,0,0,1,0,1,22.077326373232626,21.370673757887804,23.163129196359932,21.07048526781105
1,1,0,0,0,0,0,0,0,2.243835100627733,1.2526818184610955,0.43882300541512653,1.5357468782105297
1,1,0,0,0,0,0,0,0,2.648761698078662,2.0348963015921866,1.0838926720623447,1.598872753243769
1,1,0,0,0,0,0,0,0,0.5360231053180227,3.128066489591853,3.406321794567238,1.8637103194899667
0,0,0,1,0,0,0,0,0,10.970538780177659,12.414159674589486,13.354037914660783,15.254038081034608
0,0,0,0,0,0,1,1,0,19.213299901547693,17.7261496193973,19.530987189078964,17.1026495306157
0,0,0,0,0,0,1,1,0,19.45209858293079,18.63253854508241,18.067469824606466,17.443628649762573
0,0,0,1,0,1,0,0,0,13.271446408325646,13.980051663698275,12.924807804106447,14.488088321882294
0,0,0,1,0,0,0,0,0,12.363256976789094,8.243834655619793,11.663451297302878,11.590524958062048
1,0,1,0,0,0,0,0,0,6.750513339193801,6.585520091618189,4.417981330217417,7.460956777752904
1,0,1,0,0,0,0,0,0,3.436374328589034,6.597825571410981,6.187919263569407,6.149593275285979
0,0,0,1,1,0,0,0,0,11.516984091983687,9.252591066783793,10.690586804677217,9.794892813748078
1,0,1,0,0,0,0,0,0,7.144367656077044,5.221257222481467,6.204509784343747,5.396461667034686
1,1,0,0,0,0,0,0,0,4.323509629876293,2.575463073106059,-0.8099241688461492,3.379871664194181
0,0,0,1,0,0,0,0,0,9.05051785965971,12.784701021550315,11.926443788725354,10.717393585806835
1,1,0,0,0,0,0,0,0,1.792150225890065,1.4985620592874889,1.942782239272264,1.2055405076975894
0,0,0,1,1,0,0,0,0,9.344937616840598,8.098439964448145,9.481270216237421,10.706531949400011
0,0,0,1,1,0,0,0,0,10.128180167294376,9.014350671100516,11.300571426926947,10.24941484947435
1,1,0,0,0,0,0,0,0,2.056922161464855,3.4185461106556954,0.8570551802479807,2.215819547740325
0,0,0,0,0,0,1,1,0,16.00882539536106,18.23062293851009,17.6453028369756,17.634444917340428
0,0,0,1,1,0,0,0,0,9.143927989198147,8.832401880850885,11.246665358796195,8.594199879596427
0,0,0,0,0,0,1,0,0,21.978992256102416,17.694476668234756,24.946136718705983,21.24071510275689
0,0,0,0,0,0,1,1,0,16.71598521727219,19.174261779693488,17.216203666127036,18.23837920381415
0,0,0,1,0,1,0,0,0,13.592397199276814,13.725133671103322,13.040024622552973,13.57661141304308
1,1,0,0,0,0,0,0,0,1.320839574641251,4.020351566564535,2.7307749463582978,3.8633789944892882
1,0,0,0,0,0,0,0,0,4.970691959406261,3.689032848152985,6.992839473950939,3.0233808732818623
0,0,0,0,0,0,1,0,1,22.686363599536918,20.62124235343792,20.405939548251432,21.266419515502594
0,0,0,0,0,0,1,0,1,22.973708552763295,21.636018533790487,21.801490164824425,21.02261689538969
0,0,0,1,0,1,0,0,0,13.50450788847271,13.87398823317684,12.722848906409265,13.580671287549118
0,0,0,1,0,0,0,0,0,12.139898125056636,13.366251120450713,8.899266623113508,17.100671557346224
1,0,1,0,0,0,0,0,0,5.978355570298906,5.584741732821282,7.306628534084365,7.495586344254402
0,0,0,0,0,0,1,1,0,17.298174067387794,16.38087288131307,19.576159782130997,18.204266492474442
1,0,1,0,0,0,0,0,0,5.8234373211176536,5.960106347616408,6.267008494001718,6.204027021796922
0,0,0,1,0,1,0,0,0,13.624835775317111,12.483829385777677,13.627246322467354,13.650417487217682
0,0,0,0,0,0,1,1,0,18.643204886441215,19.100581138147078,20.37725113173131,18.047710922670614
1,1,0,0,0,0,0,0,0,-0.09474936610795215,3.0359561136833704,0.5658593376917829,1.721771302551418
1,1,0,0,0,0,0,0,0,2.9619495966969804,0.9295593313011792,0.7945317853951146,2.644030710405074
1,1,0,0,0,0,0,0,0,1.294247862880022,1.5756827475539306,1.7678378740996934,3.8151404762972323
0,0,0,0,0,0,1,0,0,22.015926520685866,17.494503244153528,21.937545210360476,18.45494069702199
0,0,0,0,0,0,1,0,0,15.996602754331771,20.302674986607528,22.383076119851747,23.649758841051728
0,0,0,0,0,0,1,1,0,18.927708163793746,18.529820760171926,19.605062815669633,18.37859026507117
1,1,0,0,0,0,0,0,0,1.6729035225362587,1.0804114212592006,1.770056425472497,3.9894885581261095
0,0,0,0,0,0,1,0,1,21.881722549144516,21.924572011422374,21.59925514594245,22.600180578235857
0,0,0,0,0,0,1,1,0,17.630404542790515,16.30879971130418,17.65475238655249,19.313391248556883
0,0,0,1,0,0,0,0,0,10.406826639233678,11.195714973507236,15.983767731635957,13.167562993172645
0,0,0,0,0,0,1,1,0,17.847808300861594,17.73534227493252,17.004567394181326,18.691013861198815
1,1,0,0,0,0,0,0,0,2.9256064022240365,2.407204403444369,2.5576862501756037,1.4546757050457608
0,0,0,0,0,0,1,0,0,21.207524959964818,21.23588420757483,22.24860994197603,20.652539171360658
0,0,0,1,1,0,0,0,0,10.35376817092137,11.40489796077767,9.168457081572086,10.726358692200542
1,0,1,0,0,0,0,0,0,7.875716507850687,5.184682742793262,6.653737579859913,5.6395096834231495
0,0,0,1,1,0,0,0,0,10.04890160149384,9.976962525436718,8.681804562750967,9.453297120010639
1,1,0,0,0,0,0,0,0,2.4779242223890763,2.450818133252488,2.75244344950657,1.4894282063697668
0,0,0,1,1,0,0,0,0,9.487104272694308,9.523614006541449,10.786484393667825,9.40333779275009
0,0,0,1,0,1,0,0,0,12.423636392009584,13.172787035798684,12.125720275322719,13.135285435877664
1,0,1,0,0,0,0,0,0,6.620429806724737,7.03744090429196,7.085119202009038,6.83324750397217
1,0,1,0,0,0,0,0,0,6.349767733083913,6.30107102206095,4.921472557338457,6.1564306810550455
0,0,0,1,1,0,0,0,0,9.912215477459338,9.673443104421615,9.977479013025444,8.335880438602189
1,1,0,0,0,0,0,0,0,1.8664131616456938,2.6751202504409832,1.8610195876195124,2.3658699386963034
0,0,0,1,0,1,0,0,0,12.689961085920997,14.418771377981297,15.06911626684982,13.598860220152675
0,0,0,0,0,0,1,0,1,20.46149742496052,22.04927276387217,21.62313177291352,22.611636391288485
0,0,0,0,0,0,1,0,1,22.234477992030257,22.78598554241162,21.618921577949045,23.463313526320633
0,0,0,1,0,1,0,0,0,14.684936074847219,14.297466272768693,13.013614024566277,12.881696093916679
0,0,0,0,0,0,1,0,1,22.103963806479747,22.150889803222615,20.71517922452781,20.33455139668361
0,0,0,0,0,0,1,0,1,23.827913061230102,20.557393264347887,21.815625219029627,22.21779567482817
1,1,0,0,0,0,0,0,0,3.4870847767218836,3.1496476867282706,1.681323960056004,3.317668034546598
0,0,0,1,0,1,0,0,0,13.594459017425127,14.354704946616582,14.545794171122605,13.23818606401348
0,0,0,1,0,1,0,0,0,15.120209443898428,14.196231766075362,13.971042490458096,14.737922692531082
0,0,0,0,0,0,1,0,1,21.428026445170815,23.63592862039407,21.155221365922035,22.787906833222262
1,0,0,0,0,0,0,0,0,4.419646372873044,3.9904592442485844,1.8874974865090857,6.3053760709627085
0,0,0,1,0,0,0,0,0,14.960335685009031,17.30592376853893,13.883303970596703,11.150812196523903
1,0,1,0,0,0,0,0,0,4.162518893593509,5.59376303488897,5.42882873493397,7.626342626986146
0,0,0,0,0,0,1,0,1,22.254122970757404,22.25576975715022,20.700563066741122,22.79652207027778
0,0,0,1,0,1,0,0,0,14.714621070905128,11.499944569307404,13.965891482296167,13.62287273731245
0,0,0,0,0,0,1,1,0,18.486559680456097,17.652633878270407,19.575446358564875,16.239597945838376
1,1,0,0,0,0,0,0,0,1.7417699266789932,2.064294063770586,0.6635006624666051,2.537436848030346
1,0,1,0,0,0,0,0,0,5.848435251284652,6.924289679874779,6.1861827456504495,4.329582719525006
1,0,1,0,0,0,0,0,0,5.501419512227517,6.296999030327652,6.2853969513448655,5.054576665849067
1,0,1,0,0,0,0,0,0,4.597848131151677,6.006345296196088,4.473068041076555,8.165730777866
0,0,0,0,0,0,1,0,1,22.040339126623984,23.321981863157436,20.405948055144886,22.1772558052977
0,0,0,0,0,0,1,0,1,22.092818921299386,22.99966263790704,23.015163785316087,22.81303609699851
0,0,0,1,0,1,0,0,0,15.205785545968025,12.95780008727549,13.190357951737791,15.446210079901444
1,0,0,0,0,0,0,0,0,3.8909504303174014,0.9768809566497003,4.5857132515732175,-1.187228233079706
1,0,0,0,0,0,0,0,0,1.758940680500693,-0.2482078701899697,7.19669417056686,4.604578979955528
0,0,0,0,0,0,1,1,0,18.374546551155206,17.489651938610315,17.775540089926526,18.83857324849764
0,0,0,1,0,1,0,0,0,14.505054769580214,14.094848591224434,12.379764955563399,13.102782401137329
0,0,0,0,0,0,1,1,0,16.986192332490347,17.032835055187835,17.48910881379998,16.34665225011146
0,0,0,0,0,0,1,1,0,18.267401154821915,17.89767018749285,17.946211868836983,17.487176187812832
0,0,0,1,0,1,0,0,0,14.795742568213978,12.096169516432573,12.642026760518469,14.561036541084144
0,0,0,0,0,0,1,1,0,18.0733386502538,15.148972453553558,18.36480820411986,17.485730825335946
0,0,0,0,0,0,1,0,1,21.600676303487,21.83639860775606,21.617267736238237,22.461287379099538
0,0,0,1,1,0,0,0,0,10.604378747316257,10.46507920283388,9.9535654463134,9.379481193289479
1,0,1,0,0,0,0,0,0,5.1961504970827965,4.783859617956207,7.516858823118924,7.353799421249207
0,0,0,1,1,0,0,0,0,11.043974483184455,9.395193608383336,8.719918041006714,10.568390137271315
0,0,0,0,0,0,1,1,0,17.83679341949646,18.83772487602854,19.1327563103641,17.021408480240893
0,0,0,0,0,0,1,0,1,21.633873954133957,21.51884115347098,21.158717733819927,22.069502992181842
0,0,0,0,0,0,1,0,1,21.773232075607407,22.054845840402546,24.141087321007426,23.249312535359003
1,0,1,0,0,0,0,0,0,7.206756805526103,6.124232184581746,7.574339998118052,6.68806839484432
0,0,0,0,0,0,1,1,0,18.112624515345566,18.536238835447588,18.027239382133896,16.909456464221144
1,0,0,0,0,0,0,0,0,3.0970104263602583,0.5571775267218446,5.037961320772268,0.2699135754596833
0,0,0,1,0,1,0,0,0,12.01675135943613,13.088631831445955,14.172991966247318,14.192290736321278
0,0,0,0,0,0,1,1,0,16.499330779890172,18.765276542829625,18.49737247495602,18.061147664136186
1,0,1,0,0,0,0,0,0,5.245573619432872,6.4418794809009094,7.160980881611475,4.421363217519357
0,0,0,0,0,0,1,0,1,23.00293243594789,23.188650054656918,21.117727749813927,23.303442493692856
1,1,0,0,0,0,0,0,0,0.017270286737187224,1.9791968571057097,0.8720236421235035,-0.33470023723010867
0,0,0,1,1,0,0,0,0,11.03697632400267,8.510039008532393,10.295983562445489,9.50991152684679
1,1,0,0,0,0,0,0,0,2.8265946393908954,1.7840862393711423,1.4021750285688994,2.19516169132529
0,0,0,1,0,1,0,0,0,13.422831052558431,12.798723075286569,13.716304980083365,13.84401338605666
0,0,0,0,0,0,1,1,0,16.55370449976278,17.647984536565552,19.08393504904529,16.92661499957033
0,0,0,0,0,0,1,1,0,18.13829164519874,17.205818492601143,16.997624938526272,17.12341726690027
1,0,1,0,0,0,0,0,0,6.893537562226571,5.697155305991563,6.981968750619317,5.701944395048551
0,0,0,1,1,0,0,0,0,8.98268903012644,10.318573875177858,8.789026731772694,10.90297454431016
0,0,0,0,0,0,1,0,1,21.860600834128864,20.99869273175808,21.92268544082161,22.785064311268425
0,0,0,1,1,0,0,0,0,9.549460548169977,9.58430504813761,7.886772327056681,8.598280037346662
1,1,0,0,0,0,0,0,0,2.2066870263152594,1.354944693788565,1.47140380040473,2.838851422038
0,0,0,1,1,0,0,0,0,9.24193152420455,10.261649331461957,8.847678417445737,10.68415450809329
1,1,0,0,0,0,0,0,0,0.5172518866665803,2.273181535956137,1.9834875713255027,2.0748660007140907
0,0,0,1,0,1,0,0,0,15.200338792782949,15.502875756214731,12.847578175066745,12.257231376801329
0,0,0,0,0,0,1,1,0,17.7381223822041,17.168155205817445,17.794842353762473,16.330629381334774
0,0,0,0,0,0,1,0,1,21.22070687411162,21.9331661274924,22.92254329023215,21.022941609120295
0,0,0,1,1,0,0,0,0,10.668927557663661,10.064070664443737,10.343290455204219,9.567151866705403
1,1,0,0,0,0,0,0,0,3.8227081589314924,-0.16759560674392393,2.7581681091017898,2.2377736998557562
0,0,0,0,0,0,1,1,0,16.552873647641352,19.33664528552394,18.12921548896261,18.3918135495913
1,0,1,0,0,0,0,0,0,6.176552722551503,5.101309717423358,7.302034164649156,4.802227343050823
1,0,1,0,0,0,0,0,0,5.888948253878492,5.686283794231182,6.206131812565505,3.617872934285004
0,0,0,0,0,0,1,0,1,21.927883505257387,21.35451934813169,22.64639587925041,21.19408819006969
0,0,0,1,1,0,0,0,0,11.541291177262424,11.31012657879413,9.40581883259254,9.93307829679795
1,1,0,0,0,0,0,0,0,2.2092110692213573,2.375887403981316,2.5953379089875943,2.4529061928052998
0,0,0,0,0,0,1,1,0,18.600618136317433,17.889469576182638,16.935470911021913,18.392095174803785
0,0,0,0,0,0,1,0,1,20.70835517574124,21.695471802991452,21.315371888748846,24.537502868401823
0,0,0,1,1,0,0,0,0,10.151621777696395,11.068551983088172,10.31291619589576,10.154384659290077
0,0,0,0,0,0,1,0,1,23.2627587401988,22.882083215926862,22.20500165948252,22.58543388103879
1,0,0,0,0,0,0,0,0,4.031471072285707,-0.9082740067980879,5.437179721027162,2.3651892494390276
0,0,0,0,0,0,1,0,1,20.50946674120183,20.00154651947698,21.41805716011727,20.800605912221844
0,0,0,0,0,0,1,1,0,18.285055896907807,18.121554673338277,17.486468074380273,18.27503223912604
0,0,0,0,0,0,1,0,1,22.31659508637478,20.939333668553775,20.945506107594266,22.14612734713724
0,0,0,0,0,0,1,0,1,20.297043318997677,22.299734312990406,22.938230527515078,22.42744454348131
0,0,0,1,1,0,0,0,0,10.320908883090025,9.958567797783402,9.72037949374873,10.309449189581253
0,0,0,1,1,0,0,0,0,9.891049018408605,9.901225457943426,9.70023335522654,11.175900158603602
0,0,0,1,1,0,0,0,0,11.072814040274482,7.864599145042774,11.36608892692804,7.23441208707936
1,0,0,0,0,0,0,0,0,2.5635468520118616,2.513160680898088,-1.2537866433255118,4.336451678015358
0,0,0,1,1,0,0,0,0,8.17507895361131,10.650108789461331,7.912925130846588,9.251944443846291
0,0,0,1,1,0,0,0,0,10.387364235182401,9.181901992612175,10.671066447378989,9.549446161023033
0,0,0,0,0,0,1,0,0,17.85233938583842,17.98265041329327,22.689457857987104,18.202826839620425
1,0,1,0,0,0,0,0,0,7.5106144107367205,5.543502342513675,6.374257344871343,6.520134552035968
1,0,1,0,0,0,0,0,0,5.839867338523905,4.599067778328694,6.596450407383071,6.245988457676488
1,1,0,0,0,0,0,0,0,3.353811984589643,3.784916885742102,0.24658333551389022,1.6847361801505072
0,0,0,0,0,0,1,1,0,18.128987364538943,19.672470666242386,18.372982287824552,18.215868521751815
1,0,1,0,0,0,0,0,0,5.449447845385128,5.686663718148606,6.328359492101825,5.894405796771231
0,0,0,0,0,0,1,0,0,20.408240870513296,21.820802034410814,20.11804094502455,20.003024558148734
0,0,0,1,0,1,0,0,0,15.24148501170463,13.696410920219302,12.85775347363402,14.775983701138934
0,0,0,1,0,1,0,0,0,14.262041312382713,15.781139553889359,14.558039612519178,13.715800835691562
0,0,0,1,0,1,0,0,0,16.526208836220803,14.61362430658873,14.269735297962466,15.64586204146754
1,0,1,0,0,0,0,0,0,5.9481768869425204,4.680663783104282,6.578477102467011,7.717309057365487
0,0,0,1,0,1,0,0,0,13.411680706270714,14.482240243450883,15.05905362235565,13.897856430114139
1,1,0,0,0,0,0,0,0,1.0694348219782885,2.7893368316233356,2.2360692196463097,1.0134637924310872
0,0,0,0,0,0,1,1,0,18.55757846639641,17.618560757564175,19.155766516056847,19.059809621204238
0,0,0,1,1,0,0,0,0,9.484935537489275,9.245968076167076,8.975497392234042,10.317852346568971
1,1,0,0,0,0,0,0,0,1.1383521276819244,2.133006090355512,0.6409338650323657,2.052585173672327
0,0,0,0,0,0,1,0,1,22.91499406449107,22.569191921675255,23.2411786490972,21.656310261444705
0,0,0,0,0,0,1,0,0,22.085729469697224,16.045070817870055,16.347946430550678,20.20740446536098
1,0,1,0,0,0,0,0,0,6.290264017869778,5.3422511552170855,7.395907999464737,5.790702429982207
0,0,0,0,0,0,1,1,0,17.530571072425985,17.87230205813768,17.490659213990135,16.492851531655262
0,0,0,1,1,0,0,0,0,10.737442197104796,9.5165042199732,10.806348664537774,11.857975717828008
0,0,0,0,0,0,1,0,1,21.589217483702523,22.893720241456084,21.930813107220605,20.927284716797935
1,0,0,0,0,0,0,0,0,-0.412199082104876,5.2650951479980845,4.174226188155581,4.721221186429414
0,0,0,1,0,1,0,0,0,14.329569289335254,13.47973321290093,14.393547809062536,15.421832595654964
1,0,1,0,0,0,0,0,0,5.568856515666227,4.809035735307738,7.679766106050165,4.268192507669255
0,0,0,1,0,1,0,0,0,13.32028196353223,13.461427939933989,13.657148519941156,14.282273425019534
0,0,0,1,1,0,0,0,0,10.044610606786902,10.913625457570099,9.926774913051096,8.93295759238129
1,1,0,0,0,0,0,0,0,2.024909315778662,1.7711172949417513,4.344029291586958,2.395206292781153
0,0,0,1,1,0,0,0,0,11.601057901512299,9.855237506844764,11.668261441126647,8.276618953062538
